replicate,pop,gen,prefS,Fis,selModel
4,STM,4,0.2,-0.1964,malIncompLocusPref
4,STH,4,0.2,-0.2405,malIncompLocusPref
4,STL,5,0.2,-0.1667,malIncompLocusPref
4,STM,5,0.2,-0.225,malIncompLocusPref
4,STH,5,0.2,-0.1395,malIncompLocusPref
4,STL,6,0.2,-0.1807,malIncompLocusPref
4,STM,6,0.2,-0.2099,malIncompLocusPref
4,STH,6,0.2,-0.1136,malIncompLocusPref
4,STL,7,0.2,-0.1264,malIncompLocusPref
4,STM,7,0.2,-0.1807,malIncompLocusPref
4,STH,7,0.2,-0.1136,malIncompLocusPref
4,STL,8,0.2,-0.1264,malIncompLocusPref
4,STM,8,0.2,-0.1667,malIncompLocusPref
4,STH,8,0.2,-0.1529,malIncompLocusPref
4,STL,9,0.2,-0.0316,malIncompLocusPref
4,STM,9,0.2,-0.1667,malIncompLocusPref
4,STH,9,0.2,-0.2564,malIncompLocusPref
4,STL,10,0.2,0,malIncompLocusPref
4,STM,10,0.2,-0.1395,malIncompLocusPref
4,STH,10,0.2,-0.1354,malIncompLocusPref
4,STL,11,0.2,-0.0103,malIncompLocusPref
4,STM,11,0.2,-0.1011,malIncompLocusPref
4,STH,11,0.2,-0.1395,malIncompLocusPref
4,STL,12,0.2,-0.0103,malIncompLocusPref
4,STM,12,0.2,-0.0769,malIncompLocusPref
4,STH,12,0.2,0.0631,malIncompLocusPref
4,STL,13,0.2,NaN,malIncompLocusPref
4,STM,13,0.2,-0.0426,malIncompLocusPref
4,STH,13,0.2,-0.0889,malIncompLocusPref
4,STL,14,0.2,NaN,malIncompLocusPref
4,STM,14,0.2,0,malIncompLocusPref
4,STH,14,0.2,-0.0426,malIncompLocusPref
4,STL,15,0.2,NaN,malIncompLocusPref
4,STM,15,0.2,NaN,malIncompLocusPref
4,STH,15,0.2,-0.0208,malIncompLocusPref
4,STL,16,0.2,NaN,malIncompLocusPref
4,STM,16,0.2,NaN,malIncompLocusPref
4,STH,16,0.2,-0.0208,malIncompLocusPref
4,STL,17,0.2,NaN,malIncompLocusPref
4,STM,17,0.2,NaN,malIncompLocusPref
4,STH,17,0.2,-0.0316,malIncompLocusPref
4,STL,18,0.2,NaN,malIncompLocusPref
4,STM,18,0.2,NaN,malIncompLocusPref
4,STH,18,0.2,-0.0652,malIncompLocusPref
4,STL,19,0.2,NaN,malIncompLocusPref
4,STM,19,0.2,NaN,malIncompLocusPref
4,STH,19,0.2,0,malIncompLocusPref
4,STL,20,0.2,NaN,malIncompLocusPref
4,STM,20,0.2,NaN,malIncompLocusPref
4,STH,20,0.2,NaN,malIncompLocusPref
5,STL,1,0.2,-1,malIncompLocusPref
5,STM,1,0.2,-1,malIncompLocusPref
5,STH,1,0.2,-1,malIncompLocusPref
5,STL,2,0.2,-0.4848,malIncompLocusPref
5,STM,2,0.2,-0.47,malIncompLocusPref
5,STH,2,0.2,-0.4073,malIncompLocusPref
5,STL,3,0.2,-0.37,malIncompLocusPref
5,STM,3,0.2,-0.4,malIncompLocusPref
5,STH,3,0.2,-0.3611,malIncompLocusPref
5,STL,4,0.2,-0.1571,malIncompLocusPref
5,STM,4,0.2,-0.1667,malIncompLocusPref
5,STH,4,0.2,-0.2171,malIncompLocusPref
5,STL,5,0.2,-0.2379,malIncompLocusPref
5,STM,5,0.2,-0.1807,malIncompLocusPref
5,STH,5,0.2,-0.2099,malIncompLocusPref
5,STL,6,0.2,-0.2564,malIncompLocusPref
5,STM,6,0.2,-0.1529,malIncompLocusPref
5,STH,6,0.2,0.0375,malIncompLocusPref
5,STL,7,0.2,-0.2099,malIncompLocusPref
5,STM,7,0.2,-0.1011,malIncompLocusPref
5,STH,7,0.2,-0.1264,malIncompLocusPref
5,STL,8,0.2,-0.1264,malIncompLocusPref
5,STM,8,0.2,-0.0769,malIncompLocusPref
5,STH,8,0.2,-0.1011,malIncompLocusPref
5,STL,9,0.2,-0.1264,malIncompLocusPref
5,STM,9,0.2,-0.0426,malIncompLocusPref
5,STH,9,0.2,-0.0889,malIncompLocusPref
5,STL,10,0.2,-0.1136,malIncompLocusPref
5,STM,10,0.2,-0.0316,malIncompLocusPref
5,STH,10,0.2,-0.0538,malIncompLocusPref
5,STL,11,0.2,-0.0095,malIncompLocusPref
5,STM,11,0.2,-0.0426,malIncompLocusPref
5,STH,11,0.2,-0.0426,malIncompLocusPref
5,STL,12,0.2,-0.1807,malIncompLocusPref
5,STM,12,0.2,-0.0426,malIncompLocusPref
5,STH,12,0.2,-0.0316,malIncompLocusPref
5,STL,13,0.2,-0.1395,malIncompLocusPref
5,STM,13,0.2,-0.0426,malIncompLocusPref
5,STH,13,0.2,-0.0316,malIncompLocusPref
5,STL,14,0.2,-0.0889,malIncompLocusPref
5,STM,14,0.2,-0.0538,malIncompLocusPref
5,STH,14,0.2,-0.0208,malIncompLocusPref
5,STL,15,0.2,-0.0769,malIncompLocusPref
5,STM,15,0.2,-0.0426,malIncompLocusPref
5,STH,15,0.2,-0.0208,malIncompLocusPref
5,STL,16,0.2,-0.0652,malIncompLocusPref
5,STM,16,0.2,-0.0889,malIncompLocusPref
5,STH,16,0.2,-0.0208,malIncompLocusPref
5,STL,17,0.2,-0.1011,malIncompLocusPref
5,STM,17,0.2,-0.0652,malIncompLocusPref
5,STH,17,0.2,0,malIncompLocusPref
5,STL,18,0.2,-0.0889,malIncompLocusPref
5,STM,18,0.2,-0.0426,malIncompLocusPref
5,STH,18,0.2,0,malIncompLocusPref
5,STL,19,0.2,-0.0538,malIncompLocusPref
5,STM,19,0.2,-0.0103,malIncompLocusPref
5,STH,19,0.2,NaN,malIncompLocusPref
5,STL,20,0.2,-0.0426,malIncompLocusPref
5,STM,20,0.2,-0.0103,malIncompLocusPref
5,STH,20,0.2,NaN,malIncompLocusPref
6,STL,1,0.2,-1,malIncompLocusPref
6,STM,1,0.2,-1,malIncompLocusPref
6,STH,1,0.2,-1,malIncompLocusPref
6,STL,2,0.2,-0.5207,malIncompLocusPref
6,STM,2,0.2,-0.2775,malIncompLocusPref
6,STH,2,0.2,-0.3494,malIncompLocusPref
6,STL,3,0.2,-0.2804,malIncompLocusPref
6,STM,3,0.2,-0.2171,malIncompLocusPref
6,STH,3,0.2,-0.3243,malIncompLocusPref
6,STL,4,0.2,-0.3243,malIncompLocusPref
6,STM,4,0.2,-0.2099,malIncompLocusPref
6,STH,4,0.2,-0.2405,malIncompLocusPref
6,STL,5,0.2,-0.2564,malIncompLocusPref
6,STM,5,0.2,-0.1264,malIncompLocusPref
6,STH,5,0.2,-0.1529,malIncompLocusPref
6,STL,6,0.2,-0.0095,malIncompLocusPref
6,STM,6,0.2,-0.1264,malIncompLocusPref
6,STH,6,0.2,-0.0889,malIncompLocusPref
6,STL,7,0.2,-0.2099,malIncompLocusPref
6,STM,7,0.2,-0.1264,malIncompLocusPref
6,STH,7,0.2,-0.0538,malIncompLocusPref
6,STL,8,0.2,-0.1667,malIncompLocusPref
6,STM,8,0.2,-0.0426,malIncompLocusPref
6,STH,8,0.2,-0.0889,malIncompLocusPref
6,STL,9,0.2,-0.1264,malIncompLocusPref
6,STM,9,0.2,-0.0208,malIncompLocusPref
6,STH,9,0.2,-0.1395,malIncompLocusPref
6,STL,10,0.2,-0.0652,malIncompLocusPref
6,STM,10,0.2,0,malIncompLocusPref
6,STH,10,0.2,-0.0889,malIncompLocusPref
6,STL,11,0.2,-0.1011,malIncompLocusPref
6,STM,11,0.2,NaN,malIncompLocusPref
6,STH,11,0.2,-0.0538,malIncompLocusPref
6,STL,12,0.2,-0.1136,malIncompLocusPref
6,STM,12,0.2,NaN,malIncompLocusPref
6,STH,12,0.2,-0.0652,malIncompLocusPref
6,STL,13,0.2,-0.0538,malIncompLocusPref
6,STM,13,0.2,NaN,malIncompLocusPref
6,STH,13,0.2,-0.0889,malIncompLocusPref
6,STL,14,0.2,-0.0426,malIncompLocusPref
6,STM,14,0.2,NaN,malIncompLocusPref
6,STH,14,0.2,-0.0538,malIncompLocusPref
6,STL,15,0.2,-0.0208,malIncompLocusPref
6,STM,15,0.2,NaN,malIncompLocusPref
6,STH,15,0.2,-0.0316,malIncompLocusPref
6,STL,16,0.2,0,malIncompLocusPref
6,STM,16,0.2,NaN,malIncompLocusPref
6,STH,16,0.2,-0.0208,malIncompLocusPref
6,STL,17,0.2,0,malIncompLocusPref
6,STM,17,0.2,NaN,malIncompLocusPref
6,STH,17,0.2,-0.0208,malIncompLocusPref
6,STL,18,0.2,-0.0103,malIncompLocusPref
6,STM,18,0.2,NaN,malIncompLocusPref
6,STH,18,0.2,-0.0316,malIncompLocusPref
6,STL,19,0.2,-0.0103,malIncompLocusPref
6,STM,19,0.2,NaN,malIncompLocusPref
6,STH,19,0.2,-0.0208,malIncompLocusPref
6,STL,20,0.2,-0.0208,malIncompLocusPref
6,STM,20,0.2,NaN,malIncompLocusPref
6,STH,20,0.2,0,malIncompLocusPref
7,STL,1,0.2,-1,malIncompLocusPref
7,STM,1,0.2,-1,malIncompLocusPref
7,STH,1,0.2,-1,malIncompLocusPref
7,STL,2,0.2,-0.453,malIncompLocusPref
7,STM,2,0.2,-0.3936,malIncompLocusPref
7,STH,2,0.2,-0.3279,malIncompLocusPref
7,STL,3,0.2,-0.4627,malIncompLocusPref
7,STM,3,0.2,-0.2379,malIncompLocusPref
7,STH,3,0.2,-0.3067,malIncompLocusPref
7,STL,4,0.2,-0.4203,malIncompLocusPref
7,STM,4,0.2,-0.2405,malIncompLocusPref
7,STH,4,0.2,-0.225,malIncompLocusPref
7,STL,5,0.2,-0.0316,malIncompLocusPref
7,STM,5,0.2,-0.115,malIncompLocusPref
7,STH,5,0.2,-0.0095,malIncompLocusPref
7,STL,6,0.2,-0.0946,malIncompLocusPref
7,STM,6,0.2,-0.1136,malIncompLocusPref
7,STH,6,0.2,-0.0889,malIncompLocusPref
7,STL,7,0.2,-0.1667,malIncompLocusPref
7,STM,7,0.2,-0.1395,malIncompLocusPref
7,STH,7,0.2,0.4869,malIncompLocusPref
7,STL,8,0.2,-0.1264,malIncompLocusPref
7,STM,8,0.2,0.1211,malIncompLocusPref
7,STH,8,0.2,-0.0316,malIncompLocusPref
7,STL,9,0.2,-0.1011,malIncompLocusPref
7,STM,9,0.2,-0.0889,malIncompLocusPref
7,STH,9,0.2,0,malIncompLocusPref
7,STL,10,0.2,-0.0652,malIncompLocusPref
7,STM,10,0.2,-0.1011,malIncompLocusPref
7,STH,10,0.2,-0.0208,malIncompLocusPref
7,STL,11,0.2,-0.0538,malIncompLocusPref
7,STM,11,0.2,-0.0652,malIncompLocusPref
