replicate,pop,gen,prefS,H0,selModel
6,STM,20,0.8,0.6,hetIncompLocusPref
6,STH,20,0.8,0.48,hetIncompLocusPref
7,STL,1,0.8,1,hetIncompLocusPref
7,STM,1,0.8,1,hetIncompLocusPref
7,STH,1,0.8,1,hetIncompLocusPref
7,STL,2,0.8,0.54,hetIncompLocusPref
7,STM,2,0.8,0.58,hetIncompLocusPref
7,STH,2,0.8,0.7,hetIncompLocusPref
7,STL,3,0.8,0.64,hetIncompLocusPref
7,STM,3,0.8,0.7,hetIncompLocusPref
7,STH,3,0.8,0.6,hetIncompLocusPref
7,STL,4,0.8,0.58,hetIncompLocusPref
7,STM,4,0.8,0.44,hetIncompLocusPref
7,STH,4,0.8,0.58,hetIncompLocusPref
7,STL,5,0.8,0.44,hetIncompLocusPref
7,STM,5,0.8,0.52,hetIncompLocusPref
7,STH,5,0.8,0.56,hetIncompLocusPref
7,STL,6,0.8,0.58,hetIncompLocusPref
7,STM,6,0.8,0.54,hetIncompLocusPref
7,STH,6,0.8,0.5,hetIncompLocusPref
7,STL,7,0.8,0.64,hetIncompLocusPref
7,STM,7,0.8,0.5,hetIncompLocusPref
7,STH,7,0.8,0.52,hetIncompLocusPref
7,STL,8,0.8,0.52,hetIncompLocusPref
7,STM,8,0.8,0.46,hetIncompLocusPref
7,STH,8,0.8,0.56,hetIncompLocusPref
7,STL,9,0.8,0.4,hetIncompLocusPref
7,STM,9,0.8,0.48,hetIncompLocusPref
7,STH,9,0.8,0.68,hetIncompLocusPref
7,STL,10,0.8,0.4,hetIncompLocusPref
7,STM,10,0.8,0.4,hetIncompLocusPref
7,STH,10,0.8,0.56,hetIncompLocusPref
7,STL,11,0.8,0.36,hetIncompLocusPref
7,STM,11,0.8,0.5,hetIncompLocusPref
7,STH,11,0.8,0.6,hetIncompLocusPref
7,STL,12,0.8,0.38,hetIncompLocusPref
7,STM,12,0.8,0.44,hetIncompLocusPref
7,STH,12,0.8,0.64,hetIncompLocusPref
7,STL,13,0.8,0.36,hetIncompLocusPref
7,STM,13,0.8,0.46,hetIncompLocusPref
7,STH,13,0.8,0.62,hetIncompLocusPref
7,STL,14,0.8,0.5,hetIncompLocusPref
7,STM,14,0.8,0.46,hetIncompLocusPref
7,STH,14,0.8,0.58,hetIncompLocusPref
7,STL,15,0.8,0.6,hetIncompLocusPref
7,STM,15,0.8,0.56,hetIncompLocusPref
7,STH,15,0.8,0.52,hetIncompLocusPref
7,STL,16,0.8,0.5,hetIncompLocusPref
7,STM,16,0.8,0.42,hetIncompLocusPref
7,STH,16,0.8,0.42,hetIncompLocusPref
7,STL,17,0.8,0.5,hetIncompLocusPref
7,STM,17,0.8,0.56,hetIncompLocusPref
7,STH,17,0.8,0.48,hetIncompLocusPref
7,STL,18,0.8,0.5,hetIncompLocusPref
7,STM,18,0.8,0.54,hetIncompLocusPref
7,STH,18,0.8,0.46,hetIncompLocusPref
7,STL,19,0.8,0.52,hetIncompLocusPref
7,STM,19,0.8,0.56,hetIncompLocusPref
7,STH,19,0.8,0.62,hetIncompLocusPref
7,STL,20,0.8,0.54,hetIncompLocusPref
7,STM,20,0.8,0.56,hetIncompLocusPref
7,STH,20,0.8,0.66,hetIncompLocusPref
8,STL,1,0.8,1,hetIncompLocusPref
8,STM,1,0.8,1,hetIncompLocusPref
8,STH,1,0.8,1,hetIncompLocusPref
8,STL,2,0.8,0.56,hetIncompLocusPref
8,STM,2,0.8,0.56,hetIncompLocusPref
8,STH,2,0.8,0.72,hetIncompLocusPref
8,STL,3,0.8,0.46,hetIncompLocusPref
8,STM,3,0.8,0.58,hetIncompLocusPref
8,STH,3,0.8,0.52,hetIncompLocusPref
8,STL,4,0.8,0.52,hetIncompLocusPref
8,STM,4,0.8,0.58,hetIncompLocusPref
8,STH,4,0.8,0.48,hetIncompLocusPref
8,STL,5,0.8,0.54,hetIncompLocusPref
8,STM,5,0.8,0.38,hetIncompLocusPref
8,STH,5,0.8,0.6,hetIncompLocusPref
8,STL,6,0.8,0.58,hetIncompLocusPref
8,STM,6,0.8,0.5,hetIncompLocusPref
8,STH,6,0.8,0.44,hetIncompLocusPref
8,STL,7,0.8,0.52,hetIncompLocusPref
8,STM,7,0.8,0.52,hetIncompLocusPref
8,STH,7,0.8,0.48,hetIncompLocusPref
8,STL,8,0.8,0.54,hetIncompLocusPref
8,STM,8,0.8,0.56,hetIncompLocusPref
8,STH,8,0.8,0.6,hetIncompLocusPref
8,STL,9,0.8,0.46,hetIncompLocusPref
8,STM,9,0.8,0.74,hetIncompLocusPref
8,STH,9,0.8,0.6,hetIncompLocusPref
8,STL,10,0.8,0.46,hetIncompLocusPref
8,STM,10,0.8,0.6,hetIncompLocusPref
8,STH,10,0.8,0.38,hetIncompLocusPref
8,STL,11,0.8,0.44,hetIncompLocusPref
8,STM,11,0.8,0.6,hetIncompLocusPref
8,STH,11,0.8,0.58,hetIncompLocusPref
8,STL,12,0.8,0.4,hetIncompLocusPref
8,STM,12,0.8,0.6,hetIncompLocusPref
8,STH,12,0.8,0.6,hetIncompLocusPref
8,STL,13,0.8,0.52,hetIncompLocusPref
8,STM,13,0.8,0.48,hetIncompLocusPref
8,STH,13,0.8,0.58,hetIncompLocusPref
8,STL,14,0.8,0.52,hetIncompLocusPref
8,STM,14,0.8,0.52,hetIncompLocusPref
8,STH,14,0.8,0.4,hetIncompLocusPref
8,STL,15,0.8,0.48,hetIncompLocusPref
8,STM,15,0.8,0.54,hetIncompLocusPref
8,STH,15,0.8,0.56,hetIncompLocusPref
8,STL,16,0.8,0.72,hetIncompLocusPref
8,STM,16,0.8,0.5,hetIncompLocusPref
8,STH,16,0.8,0.44,hetIncompLocusPref
8,STL,17,0.8,0.62,hetIncompLocusPref
8,STM,17,0.8,0.46,hetIncompLocusPref
8,STH,17,0.8,0.54,hetIncompLocusPref
8,STL,18,0.8,0.5,hetIncompLocusPref
8,STM,18,0.8,0.38,hetIncompLocusPref
8,STH,18,0.8,0.4,hetIncompLocusPref
8,STL,19,0.8,0.5,hetIncompLocusPref
8,STM,19,0.8,0.46,hetIncompLocusPref
8,STH,19,0.8,0.4,hetIncompLocusPref
8,STL,20,0.8,0.5,hetIncompLocusPref
8,STM,20,0.8,0.46,hetIncompLocusPref
8,STH,20,0.8,0.38,hetIncompLocusPref
9,STL,1,0.8,1,hetIncompLocusPref
9,STM,1,0.8,1,hetIncompLocusPref
9,STH,1,0.8,1,hetIncompLocusPref
9,STL,2,0.8,0.56,hetIncompLocusPref
9,STM,2,0.8,0.76,hetIncompLocusPref
9,STH,2,0.8,0.74,hetIncompLocusPref
9,STL,3,0.8,0.48,hetIncompLocusPref
9,STM,3,0.8,0.58,hetIncompLocusPref
9,STH,3,0.8,0.66,hetIncompLocusPref
9,STL,4,0.8,0.56,hetIncompLocusPref
9,STM,4,0.8,0.6,hetIncompLocusPref
9,STH,4,0.8,0.6,hetIncompLocusPref
9,STL,5,0.8,0.58,hetIncompLocusPref
9,STM,5,0.8,0.42,hetIncompLocusPref
9,STH,5,0.8,0.48,hetIncompLocusPref
9,STL,6,0.8,0.66,hetIncompLocusPref
9,STM,6,0.8,0.44,hetIncompLocusPref
9,STH,6,0.8,0.48,hetIncompLocusPref
9,STL,7,0.8,0.6,hetIncompLocusPref
9,STM,7,0.8,0.58,hetIncompLocusPref
9,STH,7,0.8,0.5,hetIncompLocusPref
9,STL,8,0.8,0.52,hetIncompLocusPref
9,STM,8,0.8,0.64,hetIncompLocusPref
9,STH,8,0.8,0.5,hetIncompLocusPref
9,STL,9,0.8,0.5,hetIncompLocusPref
9,STM,9,0.8,0.5,hetIncompLocusPref
9,STH,9,0.8,0.56,hetIncompLocusPref
9,STL,10,0.8,0.42,hetIncompLocusPref
9,STM,10,0.8,0.58,hetIncompLocusPref
9,STH,10,0.8,0.36,hetIncompLocusPref
9,STL,11,0.8,0.24,hetIncompLocusPref
9,STM,11,0.8,0.76,hetIncompLocusPref
9,STH,11,0.8,0.36,hetIncompLocusPref
9,STL,12,0.8,0.28,hetIncompLocusPref
9,STM,12,0.8,0.68,hetIncompLocusPref
9,STH,12,0.8,0.38,hetIncompLocusPref
9,STL,13,0.8,0.3,hetIncompLocusPref
9,STM,13,0.8,0.74,hetIncompLocusPref
9,STH,13,0.8,0.5,hetIncompLocusPref
9,STL,14,0.8,0.28,hetIncompLocusPref
9,STM,14,0.8,0.54,hetIncompLocusPref
9,STH,14,0.8,0.3,hetIncompLocusPref
9,STL,15,0.8,0.4,hetIncompLocusPref
9,STM,15,0.8,0.6,hetIncompLocusPref
9,STH,15,0.8,0.48,hetIncompLocusPref
9,STL,16,0.8,0.46,hetIncompLocusPref
9,STM,16,0.8,0.56,hetIncompLocusPref
9,STH,16,0.8,0.52,hetIncompLocusPref
9,STL,17,0.8,0.48,hetIncompLocusPref
9,STM,17,0.8,0.6,hetIncompLocusPref
9,STH,17,0.8,0.6,hetIncompLocusPref
9,STL,18,0.8,0.32,hetIncompLocusPref
9,STM,18,0.8,0.48,hetIncompLocusPref
9,STH,18,0.8,0.52,hetIncompLocusPref
9,STL,19,0.8,0.3,hetIncompLocusPref
9,STM,19,0.8,0.54,hetIncompLocusPref
