replicate,pop,gen,prefS,Fis,selModel
8,STM,9,0.91,-0.176,disIncompLocusPref
8,STH,9,0.91,-0.3425,disIncompLocusPref
8,STL,10,0.91,-0.2564,disIncompLocusPref
8,STM,10,0.91,-0.4412,disIncompLocusPref
8,STH,10,0.91,-0.2727,disIncompLocusPref
8,STL,11,0.91,-0.2727,disIncompLocusPref
8,STM,11,0.91,-0.3067,disIncompLocusPref
8,STH,11,0.91,-0.4412,disIncompLocusPref
8,STL,12,0.91,-0.2727,disIncompLocusPref
8,STM,12,0.91,-0.3425,disIncompLocusPref
8,STH,12,0.91,-0.3067,disIncompLocusPref
8,STL,13,0.91,-0.2564,disIncompLocusPref
8,STM,13,0.91,-0.3243,disIncompLocusPref
8,STH,13,0.91,-0.2564,disIncompLocusPref
8,STL,14,0.91,-0.4203,disIncompLocusPref
8,STM,14,0.91,-0.2405,disIncompLocusPref
8,STH,14,0.91,-0.2564,disIncompLocusPref
8,STL,15,0.91,-0.2727,disIncompLocusPref
8,STM,15,0.91,-0.2727,disIncompLocusPref
8,STH,15,0.91,-0.3425,disIncompLocusPref
8,STL,16,0.91,-0.4412,disIncompLocusPref
8,STM,16,0.91,-0.4,disIncompLocusPref
8,STH,16,0.91,-0.4,disIncompLocusPref
8,STL,17,0.91,-0.2727,disIncompLocusPref
8,STM,17,0.91,-0.115,disIncompLocusPref
8,STH,17,0.91,-0.3803,disIncompLocusPref
8,STL,18,0.91,-0.3425,disIncompLocusPref
8,STM,18,0.91,-0.3425,disIncompLocusPref
8,STH,18,0.91,-0.37,disIncompLocusPref
8,STL,19,0.91,-0.2727,disIncompLocusPref
8,STM,19,0.91,-0.3611,disIncompLocusPref
8,STH,19,0.91,-0.3243,disIncompLocusPref
8,STL,20,0.91,-0.3425,disIncompLocusPref
8,STM,20,0.91,-0.2379,disIncompLocusPref
8,STH,20,0.91,-0.3025,disIncompLocusPref
9,STL,1,0.91,-1,disIncompLocusPref
9,STM,1,0.91,-1,disIncompLocusPref
9,STH,1,0.91,-1,disIncompLocusPref
9,STL,2,0.91,-0.5482,disIncompLocusPref
9,STM,2,0.91,-0.4924,disIncompLocusPref
9,STH,2,0.91,-0.3803,disIncompLocusPref
9,STL,3,0.91,-0.3243,disIncompLocusPref
9,STM,3,0.91,-0.4203,disIncompLocusPref
9,STH,3,0.91,-0.3243,disIncompLocusPref
9,STL,4,0.91,-0.2895,disIncompLocusPref
9,STM,4,0.91,-0.3425,disIncompLocusPref
9,STH,4,0.91,-0.3067,disIncompLocusPref
9,STL,5,0.91,-0.2405,disIncompLocusPref
9,STM,5,0.91,-0.3425,disIncompLocusPref
9,STH,5,0.91,-0.4,disIncompLocusPref
9,STL,6,0.91,-0.3425,disIncompLocusPref
9,STM,6,0.91,-0.1964,disIncompLocusPref
9,STH,6,0.91,-0.3425,disIncompLocusPref
9,STL,7,0.91,-0.2895,disIncompLocusPref
9,STM,7,0.91,-0.3425,disIncompLocusPref
9,STH,7,0.91,-0.3067,disIncompLocusPref
9,STL,8,0.91,-0.3243,disIncompLocusPref
9,STM,8,0.91,-0.4,disIncompLocusPref
9,STH,8,0.91,-0.3067,disIncompLocusPref
9,STL,9,0.91,-0.3067,disIncompLocusPref
9,STM,9,0.91,-0.2727,disIncompLocusPref
9,STH,9,0.91,-0.3611,disIncompLocusPref
9,STL,10,0.91,-0.3243,disIncompLocusPref
9,STM,10,0.91,-0.3067,disIncompLocusPref
9,STH,10,0.91,-0.3425,disIncompLocusPref
9,STL,11,0.91,-0.3425,disIncompLocusPref
9,STM,11,0.91,-0.225,disIncompLocusPref
9,STH,11,0.91,-0.2804,disIncompLocusPref
9,STL,12,0.91,-0.3803,disIncompLocusPref
9,STM,12,0.91,-0.3243,disIncompLocusPref
9,STH,12,0.91,-0.3067,disIncompLocusPref
9,STL,13,0.91,-0.3611,disIncompLocusPref
9,STM,13,0.91,-0.3425,disIncompLocusPref
9,STH,13,0.91,-0.3803,disIncompLocusPref
