replicate,pop,gen,prefS,Fis,selModel
3,STH,17,0.8,-0.0426,malGenWidePref
3,STL,18,0.8,0,malGenWidePref
3,STM,18,0.8,-0.0103,malGenWidePref
3,STH,18,0.8,-0.0103,malGenWidePref
3,STL,19,0.8,0,malGenWidePref
3,STM,19,0.8,-0.0103,malGenWidePref
3,STH,19,0.8,0,malGenWidePref
3,STL,20,0.8,-0.0103,malGenWidePref
3,STM,20,0.8,-0.0208,malGenWidePref
3,STH,20,0.8,-0.0316,malGenWidePref
4,STL,1,0.8,-1,malGenWidePref
4,STM,1,0.8,-1,malGenWidePref
4,STH,1,0.8,-1,malGenWidePref
4,STL,2,0.8,-0.37,malGenWidePref
4,STM,2,0.8,-0.3803,malGenWidePref
4,STH,2,0.8,-0.4678,malGenWidePref
4,STL,3,0.8,-0.2804,malGenWidePref
4,STM,3,0.8,-0.4412,malGenWidePref
4,STH,3,0.8,-0.3243,malGenWidePref
4,STL,4,0.8,-0.3243,malGenWidePref
4,STM,4,0.8,-0.2564,malGenWidePref
4,STH,4,0.8,-0.1807,malGenWidePref
4,STL,5,0.8,-0.2727,malGenWidePref
4,STM,5,0.8,-0.1264,malGenWidePref
4,STH,5,0.8,-0.1264,malGenWidePref
4,STL,6,0.8,-0.2564,malGenWidePref
4,STM,6,0.8,-0.1667,malGenWidePref
4,STH,6,0.8,-0.1264,malGenWidePref
4,STL,7,0.8,-0.2727,malGenWidePref
4,STM,7,0.8,-0.1529,malGenWidePref
4,STH,7,0.8,-0.1264,malGenWidePref
4,STL,8,0.8,-0.2405,malGenWidePref
4,STM,8,0.8,-0.1264,malGenWidePref
4,STH,8,0.8,-0.0769,malGenWidePref
4,STL,9,0.8,-0.1951,malGenWidePref
4,STM,9,0.8,-0.1136,malGenWidePref
4,STH,9,0.8,-0.1136,malGenWidePref
4,STL,10,0.8,-0.1011,malGenWidePref
4,STM,10,0.8,-0.0316,malGenWidePref
4,STH,10,0.8,-0.1136,malGenWidePref
4,STL,11,0.8,-0.1011,malGenWidePref
4,STM,11,0.8,-0.0103,malGenWidePref
4,STH,11,0.8,-0.1264,malGenWidePref
4,STL,12,0.8,-0.1011,malGenWidePref
4,STM,12,0.8,0,malGenWidePref
4,STH,12,0.8,-0.0889,malGenWidePref
4,STL,13,0.8,-0.0652,malGenWidePref
4,STM,13,0.8,-0.0316,malGenWidePref
4,STH,13,0.8,-0.1011,malGenWidePref
4,STL,14,0.8,-0.0103,malGenWidePref
4,STM,14,0.8,-0.0208,malGenWidePref
4,STH,14,0.8,-0.1395,malGenWidePref
4,STL,15,0.8,-0.0208,malGenWidePref
4,STM,15,0.8,-0.0652,malGenWidePref
4,STH,15,0.8,-0.0769,malGenWidePref
4,STL,16,0.8,-0.0103,malGenWidePref
4,STM,16,0.8,-0.0652,malGenWidePref
4,STH,16,0.8,-0.0889,malGenWidePref
4,STL,17,0.8,-0.0538,malGenWidePref
4,STM,17,0.8,0,malGenWidePref
4,STH,17,0.8,-0.0769,malGenWidePref
4,STL,18,0.8,-0.0426,malGenWidePref
4,STM,18,0.8,-0.0103,malGenWidePref
4,STH,18,0.8,-0.0652,malGenWidePref
4,STL,19,0.8,-0.0769,malGenWidePref
4,STM,19,0.8,NaN,malGenWidePref
4,STH,19,0.8,-0.0538,malGenWidePref
4,STL,20,0.8,-0.0538,malGenWidePref
4,STM,20,0.8,NaN,malGenWidePref
4,STH,20,0.8,-0.0538,malGenWidePref
5,STL,1,0.8,-1,malGenWidePref
5,STM,1,0.8,-1,malGenWidePref
5,STH,1,0.8,-1,malGenWidePref
5,STL,2,0.8,-0.5846,malGenWidePref
5,STM,2,0.8,-0.5556,malGenWidePref
5,STH,2,0.8,-0.3936,malGenWidePref
5,STL,3,0.8,-0.259,malGenWidePref
5,STM,3,0.8,-0.4,malGenWidePref
5,STH,3,0.8,-0.3936,malGenWidePref
5,STL,4,0.8,-0.2727,malGenWidePref
5,STM,4,0.8,-0.3243,malGenWidePref
5,STH,4,0.8,-0.2379,malGenWidePref
5,STL,5,0.8,-0.4,malGenWidePref
5,STM,5,0.8,-0.2564,malGenWidePref
5,STH,5,0.8,-0.259,malGenWidePref
5,STL,6,0.8,-0.2895,malGenWidePref
5,STM,6,0.8,-0.2895,malGenWidePref
5,STH,6,0.8,-0.2405,malGenWidePref
5,STL,7,0.8,-0.176,malGenWidePref
5,STM,7,0.8,-0.1264,malGenWidePref
5,STH,7,0.8,0.0375,malGenWidePref
5,STL,8,0.8,-0.1529,malGenWidePref
5,STM,8,0.8,-0.1529,malGenWidePref
5,STH,8,0.8,-0.1264,malGenWidePref
5,STL,9,0.8,-0.0769,malGenWidePref
5,STM,9,0.8,-0.1395,malGenWidePref
5,STH,9,0.8,-0.1011,malGenWidePref
5,STL,10,0.8,-0.0769,malGenWidePref
5,STM,10,0.8,-0.1667,malGenWidePref
5,STH,10,0.8,-0.0538,malGenWidePref
5,STL,11,0.8,-0.1136,malGenWidePref
5,STM,11,0.8,-0.1136,malGenWidePref
5,STH,11,0.8,-0.0889,malGenWidePref
5,STL,12,0.8,-0.0889,malGenWidePref
5,STM,12,0.8,-0.1011,malGenWidePref
5,STH,12,0.8,-0.1011,malGenWidePref
5,STL,13,0.8,-0.0538,malGenWidePref
5,STM,13,0.8,-0.1395,malGenWidePref
5,STH,13,0.8,-0.0889,malGenWidePref
5,STL,14,0.8,-0.0652,malGenWidePref
5,STM,14,0.8,-0.1951,malGenWidePref
5,STH,14,0.8,-0.0889,malGenWidePref
5,STL,15,0.8,-0.0769,malGenWidePref
5,STM,15,0.8,-0.1951,malGenWidePref
5,STH,15,0.8,-0.0652,malGenWidePref
5,STL,16,0.8,-0.0652,malGenWidePref
5,STM,16,0.8,-0.1951,malGenWidePref
5,STH,16,0.8,-0.0769,malGenWidePref
5,STL,17,0.8,-0.0426,malGenWidePref
5,STM,17,0.8,-0.1529,malGenWidePref
5,STH,17,0.8,-0.0652,malGenWidePref
5,STL,18,0.8,-0.0208,malGenWidePref
5,STM,18,0.8,0.0631,malGenWidePref
5,STH,18,0.8,-0.0316,malGenWidePref
5,STL,19,0.8,-0.0316,malGenWidePref
5,STM,19,0.8,-0.0889,malGenWidePref
5,STH,19,0.8,-0.1011,malGenWidePref
5,STL,20,0.8,-0.0208,malGenWidePref
5,STM,20,0.8,-0.0769,malGenWidePref
5,STH,20,0.8,-0.1011,malGenWidePref
6,STL,1,0.8,-1,malGenWidePref
6,STM,1,0.8,-1,malGenWidePref
6,STH,1,0.8,-1,malGenWidePref
6,STL,2,0.8,-0.4848,malGenWidePref
6,STM,2,0.8,-0.37,malGenWidePref
6,STH,2,0.8,-0.3538,malGenWidePref
6,STL,3,0.8,-0.3425,malGenWidePref
6,STM,3,0.8,-0.3425,malGenWidePref
6,STH,3,0.8,-0.4627,malGenWidePref
6,STL,4,0.8,-0.176,malGenWidePref
6,STM,4,0.8,-0.1964,malGenWidePref
6,STH,4,0.8,-0.4203,malGenWidePref
6,STL,5,0.8,-0.176,malGenWidePref
6,STM,5,0.8,-0.225,malGenWidePref
6,STH,5,0.8,-0.2727,malGenWidePref
6,STL,6,0.8,-0.2895,malGenWidePref
6,STM,6,0.8,-0.1807,malGenWidePref
6,STH,6,0.8,-0.2564,malGenWidePref
6,STL,7,0.8,-0.2727,malGenWidePref
6,STM,7,0.8,-0.0769,malGenWidePref
6,STH,7,0.8,-0.2564,malGenWidePref
6,STL,8,0.8,-0.1395,malGenWidePref
6,STM,8,0.8,-0.0652,malGenWidePref
6,STH,8,0.8,-0.2727,malGenWidePref
6,STL,9,0.8,-0.2727,malGenWidePref
6,STM,9,0.8,-0.0889,malGenWidePref
6,STH,9,0.8,-0.1354,malGenWidePref
6,STL,10,0.8,-0.2099,malGenWidePref
6,STM,10,0.8,-0.1011,malGenWidePref
6,STH,10,0.8,-0.2895,malGenWidePref
6,STL,11,0.8,-0.1264,malGenWidePref
6,STM,11,0.8,-0.0769,malGenWidePref
6,STH,11,0.8,-0.1951,malGenWidePref
6,STL,12,0.8,-0.1264,malGenWidePref
