replicate,pop,gen,prefS,Fis,selModel
8,STL,1,0.2,-1,hetAltLocusPref
8,STM,1,0.2,-1,hetAltLocusPref
8,STH,1,0.2,-1,hetAltLocusPref
8,STL,2,0.2,-0.2115,hetAltLocusPref
8,STM,2,0.2,-0.3279,hetAltLocusPref
8,STH,2,0.2,-0.4678,hetAltLocusPref
8,STL,3,0.2,-0.3803,hetAltLocusPref
8,STM,3,0.2,-0.3243,hetAltLocusPref
8,STH,3,0.2,-0.3611,hetAltLocusPref
8,STL,4,0.2,-0.0865,hetAltLocusPref
8,STM,4,0.2,-0.2727,hetAltLocusPref
8,STH,4,0.2,-0.2171,hetAltLocusPref
8,STL,5,0.2,-0.1807,hetAltLocusPref
8,STM,5,0.2,-0.1529,hetAltLocusPref
8,STH,5,0.2,-0.1335,hetAltLocusPref
8,STL,6,0.2,-0.1011,hetAltLocusPref
8,STM,6,0.2,-0.1136,hetAltLocusPref
8,STH,6,0.2,-0.3803,hetAltLocusPref
8,STL,7,0.2,-0.0769,hetAltLocusPref
8,STM,7,0.2,-0.1395,hetAltLocusPref
8,STH,7,0.2,-0.259,hetAltLocusPref
8,STL,8,0.2,-0.1011,hetAltLocusPref
8,STM,8,0.2,-0.1395,hetAltLocusPref
8,STH,8,0.2,-0.2405,hetAltLocusPref
8,STL,9,0.2,-0.1529,hetAltLocusPref
8,STM,9,0.2,-0.1264,hetAltLocusPref
8,STH,9,0.2,-0.2727,hetAltLocusPref
8,STL,10,0.2,-0.1264,hetAltLocusPref
8,STM,10,0.2,-0.0538,hetAltLocusPref
8,STH,10,0.2,-0.2727,hetAltLocusPref
8,STL,11,0.2,-0.0652,hetAltLocusPref
8,STM,11,0.2,-0.0426,hetAltLocusPref
8,STH,11,0.2,-0.2727,hetAltLocusPref
8,STL,12,0.2,-0.1011,hetAltLocusPref
8,STM,12,0.2,-0.0316,hetAltLocusPref
8,STH,12,0.2,-0.1264,hetAltLocusPref
8,STL,13,0.2,-0.0652,hetAltLocusPref
8,STM,13,0.2,-0.0426,hetAltLocusPref
8,STH,13,0.2,-0.1011,hetAltLocusPref
8,STL,14,0.2,-0.0426,hetAltLocusPref
8,STM,14,0.2,-0.1011,hetAltLocusPref
8,STH,14,0.2,-0.0095,hetAltLocusPref
8,STL,15,0.2,-0.0208,hetAltLocusPref
8,STM,15,0.2,-0.1011,hetAltLocusPref
8,STH,15,0.2,-0.1395,hetAltLocusPref
8,STL,16,0.2,-0.0538,hetAltLocusPref
8,STM,16,0.2,-0.0426,hetAltLocusPref
8,STH,16,0.2,-0.1264,hetAltLocusPref
8,STL,17,0.2,-0.0426,hetAltLocusPref
8,STM,17,0.2,-0.0652,hetAltLocusPref
8,STH,17,0.2,-0.1395,hetAltLocusPref
8,STL,18,0.2,-0.0426,hetAltLocusPref
8,STM,18,0.2,-0.0208,hetAltLocusPref
8,STH,18,0.2,-0.0889,hetAltLocusPref
8,STL,19,0.2,-0.0316,hetAltLocusPref
8,STM,19,0.2,0,hetAltLocusPref
8,STH,19,0.2,-0.0769,hetAltLocusPref
8,STL,20,0.2,0,hetAltLocusPref
8,STM,20,0.2,NaN,hetAltLocusPref
8,STH,20,0.2,-0.0652,hetAltLocusPref
9,STL,1,0.2,-1,hetAltLocusPref
9,STM,1,0.2,-1,hetAltLocusPref
9,STH,1,0.2,-1,hetAltLocusPref
9,STL,2,0.2,-0.4633,hetAltLocusPref
