replicate,pop,gen,disS,Fis,selModel
7,STH,4,0.4,-0.1807,incompHetPrefAltLocSel
7,STL,5,0.4,-0.1136,incompHetPrefAltLocSel
7,STM,5,0.4,-0.1667,incompHetPrefAltLocSel
7,STH,5,0.4,-0.1264,incompHetPrefAltLocSel
7,STL,6,0.4,-0.1395,incompHetPrefAltLocSel
7,STM,6,0.4,-0.1136,incompHetPrefAltLocSel
7,STH,6,0.4,-0.1011,incompHetPrefAltLocSel
7,STL,7,0.4,-0.1395,incompHetPrefAltLocSel
7,STM,7,0.4,-0.0889,incompHetPrefAltLocSel
7,STH,7,0.4,-0.1011,incompHetPrefAltLocSel
7,STL,8,0.4,-0.1011,incompHetPrefAltLocSel
7,STM,8,0.4,-0.0538,incompHetPrefAltLocSel
7,STH,8,0.4,-0.1667,incompHetPrefAltLocSel
7,STL,9,0.4,-0.1667,incompHetPrefAltLocSel
7,STM,9,0.4,-0.0769,incompHetPrefAltLocSel
7,STH,9,0.4,-0.1264,incompHetPrefAltLocSel
7,STL,10,0.4,-0.0769,incompHetPrefAltLocSel
7,STM,10,0.4,-0.0426,incompHetPrefAltLocSel
7,STH,10,0.4,-0.1011,incompHetPrefAltLocSel
7,STL,11,0.4,-0.0652,incompHetPrefAltLocSel
7,STM,11,0.4,-0.0103,incompHetPrefAltLocSel
7,STH,11,0.4,-0.1395,incompHetPrefAltLocSel
7,STL,12,0.4,-0.1136,incompHetPrefAltLocSel
7,STM,12,0.4,-0.0316,incompHetPrefAltLocSel
7,STH,12,0.4,-0.1264,incompHetPrefAltLocSel
7,STL,13,0.4,-0.0889,incompHetPrefAltLocSel
7,STM,13,0.4,0,incompHetPrefAltLocSel
7,STH,13,0.4,-0.0769,incompHetPrefAltLocSel
7,STL,14,0.4,-0.0769,incompHetPrefAltLocSel
7,STM,14,0.4,0,incompHetPrefAltLocSel
7,STH,14,0.4,-0.0769,incompHetPrefAltLocSel
7,STL,15,0.4,-0.0769,incompHetPrefAltLocSel
7,STM,15,0.4,NaN,incompHetPrefAltLocSel
7,STH,15,0.4,-0.0316,incompHetPrefAltLocSel
7,STL,16,0.4,-0.0426,incompHetPrefAltLocSel
7,STM,16,0.4,NaN,incompHetPrefAltLocSel
7,STH,16,0.4,-0.0538,incompHetPrefAltLocSel
7,STL,17,0.4,-0.0208,incompHetPrefAltLocSel
7,STM,17,0.4,NaN,incompHetPrefAltLocSel
7,STH,17,0.4,-0.0426,incompHetPrefAltLocSel
7,STL,18,0.4,0,incompHetPrefAltLocSel
7,STM,18,0.4,NaN,incompHetPrefAltLocSel
7,STH,18,0.4,-0.0652,incompHetPrefAltLocSel
7,STL,19,0.4,-0.0103,incompHetPrefAltLocSel
7,STM,19,0.4,NaN,incompHetPrefAltLocSel
7,STH,19,0.4,-0.0652,incompHetPrefAltLocSel
7,STL,20,0.4,-0.0103,incompHetPrefAltLocSel
7,STM,20,0.4,NaN,incompHetPrefAltLocSel
7,STH,20,0.4,-0.1395,incompHetPrefAltLocSel
8,STL,1,0.4,-1,incompHetPrefAltLocSel
8,STM,1,0.4,-1,incompHetPrefAltLocSel
8,STH,1,0.4,-1,incompHetPrefAltLocSel
8,STL,2,0.4,-0.4177,incompHetPrefAltLocSel
8,STM,2,0.4,-0.5207,incompHetPrefAltLocSel
8,STH,2,0.4,-0.2804,incompHetPrefAltLocSel
8,STL,3,0.4,-0.2171,incompHetPrefAltLocSel
8,STM,3,0.4,-0.2727,incompHetPrefAltLocSel
8,STH,3,0.4,-0.176,incompHetPrefAltLocSel
8,STL,4,0.4,-0.2727,incompHetPrefAltLocSel
8,STM,4,0.4,-0.2405,incompHetPrefAltLocSel
8,STH,4,0.4,-0.2564,incompHetPrefAltLocSel
8,STL,5,0.4,-0.2405,incompHetPrefAltLocSel
8,STM,5,0.4,-0.225,incompHetPrefAltLocSel
8,STH,5,0.4,-0.1807,incompHetPrefAltLocSel
8,STL,6,0.4,-0.1951,incompHetPrefAltLocSel
8,STM,6,0.4,-0.1951,incompHetPrefAltLocSel
8,STH,6,0.4,-0.1667,incompHetPrefAltLocSel
8,STL,7,0.4,-0.1011,incompHetPrefAltLocSel
8,STM,7,0.4,-0.1264,incompHetPrefAltLocSel
8,STH,7,0.4,-0.1667,incompHetPrefAltLocSel
8,STL,8,0.4,-0.1529,incompHetPrefAltLocSel
8,STM,8,0.4,-0.1667,incompHetPrefAltLocSel
8,STH,8,0.4,-0.1529,incompHetPrefAltLocSel
8,STL,9,0.4,-0.1529,incompHetPrefAltLocSel
8,STM,9,0.4,-0.1529,incompHetPrefAltLocSel
8,STH,9,0.4,-0.1529,incompHetPrefAltLocSel
8,STL,10,0.4,-0.1136,incompHetPrefAltLocSel
8,STM,10,0.4,-0.1807,incompHetPrefAltLocSel
8,STH,10,0.4,-0.1807,incompHetPrefAltLocSel
8,STL,11,0.4,-0.1395,incompHetPrefAltLocSel
8,STM,11,0.4,-0.1529,incompHetPrefAltLocSel
8,STH,11,0.4,-0.1395,incompHetPrefAltLocSel
8,STL,12,0.4,-0.1264,incompHetPrefAltLocSel
8,STM,12,0.4,-0.1951,incompHetPrefAltLocSel
