replicate,pop,gen,disS,Fis,selModel
26,STM,1,0.91,-1,incompDisSel
26,STH,1,0.91,-1,incompDisSel
26,STL,2,0.91,-0.5766,incompDisSel
26,STM,2,0.91,-0.4177,incompDisSel
26,STH,2,0.91,-0.5766,incompDisSel
26,STL,3,0.91,-0.3022,incompDisSel
26,STM,3,0.91,-0.3611,incompDisSel
26,STH,3,0.91,-0.3022,incompDisSel
26,STL,4,0.91,-0.2099,incompDisSel
26,STM,4,0.91,-0.2727,incompDisSel
26,STH,4,0.91,-0.3425,incompDisSel
26,STL,5,0.91,-0.2405,incompDisSel
26,STM,5,0.91,-0.176,incompDisSel
26,STH,5,0.91,-0.2405,incompDisSel
26,STL,6,0.91,-0.3425,incompDisSel
26,STM,6,0.91,-0.4627,incompDisSel
26,STH,6,0.91,-0.2405,incompDisSel
26,STL,7,0.91,-0.225,incompDisSel
26,STM,7,0.91,-0.3425,incompDisSel
26,STH,7,0.91,-0.1807,incompDisSel
26,STL,8,0.91,-0.2564,incompDisSel
26,STM,8,0.91,-0.3425,incompDisSel
26,STH,8,0.91,-0.2895,incompDisSel
26,STL,9,0.91,-0.3243,incompDisSel
26,STM,9,0.91,-0.2405,incompDisSel
26,STH,9,0.91,-0.4203,incompDisSel
26,STL,10,0.91,-0.2727,incompDisSel
26,STM,10,0.91,-0.2405,incompDisSel
26,STH,10,0.91,-0.3425,incompDisSel
26,STL,11,0.91,-0.2895,incompDisSel
26,STM,11,0.91,-0.2405,incompDisSel
26,STH,11,0.91,-0.2895,incompDisSel
26,STL,12,0.91,-0.3425,incompDisSel
26,STM,12,0.91,-0.3067,incompDisSel
26,STH,12,0.91,-0.3425,incompDisSel
26,STL,13,0.91,-0.2727,incompDisSel
26,STM,13,0.91,-0.225,incompDisSel
26,STH,13,0.91,-0.3611,incompDisSel
26,STL,14,0.91,-0.3425,incompDisSel
26,STM,14,0.91,-0.2564,incompDisSel
26,STH,14,0.91,-0.2895,incompDisSel
26,STL,15,0.91,-0.2727,incompDisSel
26,STM,15,0.91,-0.3425,incompDisSel
26,STH,15,0.91,-0.1951,incompDisSel
26,STL,16,0.91,-0.1807,incompDisSel
26,STM,16,0.91,-0.225,incompDisSel
26,STH,16,0.91,-0.2895,incompDisSel
26,STL,17,0.91,-0.2405,incompDisSel
26,STM,17,0.91,-0.3425,incompDisSel
26,STH,17,0.91,-0.1807,incompDisSel
26,STL,18,0.91,-0.2099,incompDisSel
26,STM,18,0.91,-0.3611,incompDisSel
26,STH,18,0.91,-0.3243,incompDisSel
26,STL,19,0.91,-0.4,incompDisSel
26,STM,19,0.91,-0.2895,incompDisSel
26,STH,19,0.91,-0.2727,incompDisSel
26,STL,20,0.91,-0.3803,incompDisSel
26,STM,20,0.91,-0.2405,incompDisSel
26,STH,20,0.91,-0.2727,incompDisSel
27,STL,1,0.91,-1,incompDisSel
27,STM,1,0.91,-1,incompDisSel
27,STH,1,0.91,-1,incompDisSel
27,STL,2,0.91,-0.3243,incompDisSel
27,STM,2,0.91,-0.4924,incompDisSel
27,STH,2,0.91,-0.2929,incompDisSel
27,STL,3,0.91,-0.2564,incompDisSel
27,STM,3,0.91,-0.4412,incompDisSel
27,STH,3,0.91,-0.4412,incompDisSel
27,STL,4,0.91,-0.2564,incompDisSel
27,STM,4,0.91,-0.2379,incompDisSel
27,STH,4,0.91,-0.3067,incompDisSel
27,STL,5,0.91,-0.3425,incompDisSel
27,STM,5,0.91,-0.2099,incompDisSel
27,STH,5,0.91,-0.3067,incompDisSel
27,STL,6,0.91,-0.2895,incompDisSel
27,STM,6,0.91,-0.2405,incompDisSel
27,STH,6,0.91,-0.2895,incompDisSel
27,STL,7,0.91,-0.2564,incompDisSel
27,STM,7,0.91,-0.225,incompDisSel
27,STH,7,0.91,-0.3067,incompDisSel
27,STL,8,0.91,-0.2564,incompDisSel
27,STM,8,0.91,-0.2564,incompDisSel
27,STH,8,0.91,-0.3803,incompDisSel
27,STL,9,0.91,-0.1951,incompDisSel
27,STM,9,0.91,-0.5312,incompDisSel
27,STH,9,0.91,-0.3243,incompDisSel
27,STL,10,0.91,-0.1557,incompDisSel
27,STM,10,0.91,-0.2727,incompDisSel
27,STH,10,0.91,-0.3611,incompDisSel
27,STL,11,0.91,-0.3425,incompDisSel
27,STM,11,0.91,-0.3243,incompDisSel
27,STH,11,0.91,-0.2099,incompDisSel
27,STL,12,0.91,-0.4,incompDisSel
27,STM,12,0.91,-0.2405,incompDisSel
27,STH,12,0.91,-0.3243,incompDisSel
27,STL,13,0.91,-0.225,incompDisSel
27,STM,13,0.91,-0.3243,incompDisSel
27,STH,13,0.91,-0.3425,incompDisSel
27,STL,14,0.91,-0.3425,incompDisSel
27,STM,14,0.91,-0.3611,incompDisSel
27,STH,14,0.91,-0.2727,incompDisSel
27,STL,15,0.91,-0.2727,incompDisSel
27,STM,15,0.91,-0.2564,incompDisSel
27,STH,15,0.91,-0.4,incompDisSel
27,STL,16,0.91,-0.225,incompDisSel
27,STM,16,0.91,-0.2895,incompDisSel
27,STH,16,0.91,-0.3611,incompDisSel
27,STL,17,0.91,-0.3067,incompDisSel
27,STM,17,0.91,-0.3425,incompDisSel
27,STH,17,0.91,-0.2895,incompDisSel
27,STL,18,0.91,-0.3243,incompDisSel
27,STM,18,0.91,-0.2895,incompDisSel
27,STH,18,0.91,-0.3243,incompDisSel
27,STL,19,0.91,-0.4,incompDisSel
27,STM,19,0.91,-0.2895,incompDisSel
27,STH,19,0.91,-0.3611,incompDisSel
27,STL,20,0.91,-0.2564,incompDisSel
27,STM,20,0.91,-0.2727,incompDisSel
27,STH,20,0.91,-0.3425,incompDisSel
28,STL,1,0.91,-1,incompDisSel
28,STM,1,0.91,-1,incompDisSel
28,STH,1,0.91,-1,incompDisSel
28,STL,2,0.91,-0.4425,incompDisSel
28,STM,2,0.91,-0.4848,incompDisSel
28,STH,2,0.91,-0.3243,incompDisSel
28,STL,3,0.91,-0.4,incompDisSel
28,STM,3,0.91,-0.3067,incompDisSel
28,STH,3,0.91,-0.3067,incompDisSel
28,STL,4,0.91,-0.2727,incompDisSel
28,STM,4,0.91,-0.1951,incompDisSel
28,STH,4,0.91,-0.2405,incompDisSel
28,STL,5,0.91,-0.1557,incompDisSel
28,STM,5,0.91,-0.2405,incompDisSel
28,STH,5,0.91,-0.2405,incompDisSel
28,STL,6,0.91,-0.3067,incompDisSel
28,STM,6,0.91,-0.1354,incompDisSel
28,STH,6,0.91,-0.2564,incompDisSel
28,STL,7,0.91,-0.3067,incompDisSel
28,STM,7,0.91,-0.176,incompDisSel
28,STH,7,0.91,-0.2727,incompDisSel
28,STL,8,0.91,-0.2564,incompDisSel
28,STM,8,0.91,-0.3803,incompDisSel
28,STH,8,0.91,-0.2895,incompDisSel
28,STL,9,0.91,-0.3611,incompDisSel
28,STM,9,0.91,-0.3803,incompDisSel
28,STH,9,0.91,-0.2727,incompDisSel
28,STL,10,0.91,-0.2099,incompDisSel
28,STM,10,0.91,-0.176,incompDisSel
28,STH,10,0.91,-0.2727,incompDisSel
28,STL,11,0.91,-0.2895,incompDisSel
28,STM,11,0.91,-0.3803,incompDisSel
28,STH,11,0.91,-0.074,incompDisSel
28,STL,12,0.91,-0.3067,incompDisSel
28,STM,12,0.91,-0.2727,incompDisSel
28,STH,12,0.91,-0.4203,incompDisSel
28,STL,13,0.91,-0.2895,incompDisSel
28,STM,13,0.91,-0.1951,incompDisSel
28,STH,13,0.91,-0.3803,incompDisSel
28,STL,14,0.91,-0.2895,incompDisSel
28,STM,14,0.91,-0.2895,incompDisSel
28,STH,14,0.91,-0.4203,incompDisSel
28,STL,15,0.91,-0.3803,incompDisSel
28,STM,15,0.91,-0.2564,incompDisSel
28,STH,15,0.91,-0.2727,incompDisSel
28,STL,16,0.91,-0.4,incompDisSel
28,STM,16,0.91,-0.3803,incompDisSel
28,STH,16,0.91,-0.225,incompDisSel
28,STL,17,0.91,-0.2727,incompDisSel
28,STM,17,0.91,-0.2564,incompDisSel
28,STH,17,0.91,-0.3067,incompDisSel
28,STL,18,0.91,-0.2405,incompDisSel
28,STM,18,0.91,-0.3425,incompDisSel
28,STH,18,0.91,-0.1354,incompDisSel
28,STL,19,0.91,-0.3611,incompDisSel
28,STM,19,0.91,-0.2895,incompDisSel
28,STH,19,0.91,-0.3243,incompDisSel
28,STL,20,0.91,-0.4,incompDisSel
28,STM,20,0.91,-0.3803,incompDisSel
28,STH,20,0.91,-0.225,incompDisSel
29,STL,1,0.91,-1,incompDisSel
29,STM,1,0.91,-1,incompDisSel
29,STH,1,0.91,-1,incompDisSel
29,STL,2,0.91,-0.3803,incompDisSel
29,STM,2,0.91,-0.3611,incompDisSel
29,STH,2,0.91,-0.5077,incompDisSel
29,STL,3,0.91,-0.3067,incompDisSel
29,STM,3,0.91,-0.3243,incompDisSel
29,STH,3,0.91,-0.225,incompDisSel
29,STL,4,0.91,-0.4412,incompDisSel
29,STM,4,0.91,-0.3611,incompDisSel
29,STH,4,0.91,-0.2405,incompDisSel
29,STL,5,0.91,-0.3067,incompDisSel
29,STM,5,0.91,-0.3067,incompDisSel
29,STH,5,0.91,-0.3425,incompDisSel
29,STL,6,0.91,-0.3803,incompDisSel
29,STM,6,0.91,-0.3803,incompDisSel
29,STH,6,0.91,-0.3611,incompDisSel
29,STL,7,0.91,-0.3425,incompDisSel
29,STM,7,0.91,-0.2405,incompDisSel
29,STH,7,0.91,-0.3067,incompDisSel
29,STL,8,0.91,-0.3611,incompDisSel
29,STM,8,0.91,-0.2405,incompDisSel
29,STH,8,0.91,-0.3243,incompDisSel
29,STL,9,0.91,-0.3243,incompDisSel
29,STM,9,0.91,-0.1529,incompDisSel
29,STH,9,0.91,-0.2895,incompDisSel
29,STL,10,0.91,-0.3425,incompDisSel
29,STM,10,0.91,-0.1951,incompDisSel
29,STH,10,0.91,-0.2727,incompDisSel
29,STL,11,0.91,-0.3067,incompDisSel
29,STM,11,0.91,-0.2727,incompDisSel
29,STH,11,0.91,-0.2405,incompDisSel
29,STL,12,0.91,-0.3425,incompDisSel
29,STM,12,0.91,-0.2564,incompDisSel
29,STH,12,0.91,-0.3425,incompDisSel
29,STL,13,0.91,-0.3611,incompDisSel
29,STM,13,0.91,-0.2895,incompDisSel
29,STH,13,0.91,-0.225,incompDisSel
29,STL,14,0.91,-0.2099,incompDisSel
29,STM,14,0.91,-0.2895,incompDisSel
29,STH,14,0.91,-0.2564,incompDisSel
29,STL,15,0.91,-0.3243,incompDisSel
29,STM,15,0.91,-0.3611,incompDisSel
29,STH,15,0.91,-0.2405,incompDisSel
29,STL,16,0.91,-0.3067,incompDisSel
29,STM,16,0.91,-0.2727,incompDisSel
29,STH,16,0.91,-0.3425,incompDisSel
29,STL,17,0.91,-0.3611,incompDisSel
29,STM,17,0.91,-0.3803,incompDisSel
29,STH,17,0.91,-0.2895,incompDisSel
29,STL,18,0.91,-0.1667,incompDisSel
29,STM,18,0.91,-0.2895,incompDisSel
29,STH,18,0.91,-0.2727,incompDisSel
29,STL,19,0.91,-0.2099,incompDisSel
29,STM,19,0.91,-0.2405,incompDisSel
29,STH,19,0.91,-0.3243,incompDisSel
29,STL,20,0.91,-0.2564,incompDisSel
29,STM,20,0.91,-0.3243,incompDisSel
29,STH,20,0.91,-0.3611,incompDisSel
30,STL,1,0.91,-1,incompDisSel
30,STM,1,0.91,-1,incompDisSel
30,STH,1,0.91,-1,incompDisSel
30,STL,2,0.91,-0.3803,incompDisSel
30,STM,2,0.91,-0.5556,incompDisSel
30,STH,2,0.91,-0.4627,incompDisSel
30,STL,3,0.91,-0.2727,incompDisSel
30,STM,3,0.91,-0.4203,incompDisSel
30,STH,3,0.91,-0.3611,incompDisSel
30,STL,4,0.91,-0.3067,incompDisSel
30,STM,4,0.91,-0.2405,incompDisSel
30,STH,4,0.91,-0.3067,incompDisSel
30,STL,5,0.91,-0.4627,incompDisSel
30,STM,5,0.91,-0.2564,incompDisSel
30,STH,5,0.91,-0.3067,incompDisSel
30,STL,6,0.91,-0.4848,incompDisSel
30,STM,6,0.91,-0.2727,incompDisSel
30,STH,6,0.91,-0.4203,incompDisSel
30,STL,7,0.91,-0.3803,incompDisSel
30,STM,7,0.91,-0.3425,incompDisSel
30,STH,7,0.91,-0.3425,incompDisSel
30,STL,8,0.91,-0.3611,incompDisSel
30,STM,8,0.91,-0.3425,incompDisSel
30,STH,8,0.91,-0.2564,incompDisSel
30,STL,9,0.91,-0.2405,incompDisSel
30,STM,9,0.91,-0.2895,incompDisSel
30,STH,9,0.91,-0.1951,incompDisSel
30,STL,10,0.91,-0.1557,incompDisSel
30,STM,10,0.91,-0.2895,incompDisSel
30,STH,10,0.91,-0.2405,incompDisSel
30,STL,11,0.91,-0.2895,incompDisSel
30,STM,11,0.91,-0.2895,incompDisSel
30,STH,11,0.91,-0.2727,incompDisSel
30,STL,12,0.91,-0.2895,incompDisSel
30,STM,12,0.91,-0.3067,incompDisSel
30,STH,12,0.91,-0.2564,incompDisSel
30,STL,13,0.91,-0.4,incompDisSel
30,STM,13,0.91,-0.4,incompDisSel
30,STH,13,0.91,-0.3243,incompDisSel
30,STL,14,0.91,-0.2405,incompDisSel
30,STM,14,0.91,-0.2727,incompDisSel
30,STH,14,0.91,-0.3067,incompDisSel
30,STL,15,0.91,-0.2405,incompDisSel
30,STM,15,0.91,-0.3611,incompDisSel
30,STH,15,0.91,-0.2564,incompDisSel
30,STL,16,0.91,-0.2564,incompDisSel
30,STM,16,0.91,-0.2727,incompDisSel
30,STH,16,0.91,-0.2895,incompDisSel
30,STL,17,0.91,-0.2727,incompDisSel
30,STM,17,0.91,-0.1395,incompDisSel
30,STH,17,0.91,-0.4,incompDisSel
30,STL,18,0.91,-0.2564,incompDisSel
30,STM,18,0.91,-0.2564,incompDisSel
30,STH,18,0.91,-0.4,incompDisSel
30,STL,19,0.91,-0.2405,incompDisSel
30,STM,19,0.91,-0.3243,incompDisSel
30,STH,19,0.91,-0.2895,incompDisSel
30,STL,20,0.91,-0.3067,incompDisSel
30,STM,20,0.91,-0.3803,incompDisSel
30,STH,20,0.91,-0.2895,incompDisSel
31,STL,1,0.91,-1,incompDisSel
31,STM,1,0.91,-1,incompDisSel
31,STH,1,0.91,-1,incompDisSel
31,STL,2,0.91,-0.2804,incompDisSel
31,STM,2,0.91,-0.5806,incompDisSel
31,STH,2,0.91,-0.5587,incompDisSel
31,STL,3,0.91,-0.2405,incompDisSel
31,STM,3,0.91,-0.1964,incompDisSel
31,STH,3,0.91,-0.4203,incompDisSel
31,STL,4,0.91,-0.3067,incompDisSel
31,STM,4,0.91,-0.4203,incompDisSel
31,STH,4,0.91,-0.2564,incompDisSel
31,STL,5,0.91,-0.3611,incompDisSel
31,STM,5,0.91,-0.3803,incompDisSel
31,STH,5,0.91,-0.225,incompDisSel
31,STL,6,0.91,-0.2804,incompDisSel
31,STM,6,0.91,-0.3243,incompDisSel
31,STH,6,0.91,-0.2895,incompDisSel
31,STL,7,0.91,-0.3611,incompDisSel
31,STM,7,0.91,-0.2564,incompDisSel
31,STH,7,0.91,-0.2405,incompDisSel
31,STL,8,0.91,-0.3243,incompDisSel
31,STM,8,0.91,-0.115,incompDisSel
31,STH,8,0.91,-0.2895,incompDisSel
31,STL,9,0.91,-0.225,incompDisSel
31,STM,9,0.91,-0.2727,incompDisSel
31,STH,9,0.91,-0.1951,incompDisSel
31,STL,10,0.91,-0.3611,incompDisSel
31,STM,10,0.91,-0.2405,incompDisSel
31,STH,10,0.91,-0.4203,incompDisSel
31,STL,11,0.91,-0.3067,incompDisSel
31,STM,11,0.91,-0.4627,incompDisSel
31,STH,11,0.91,-0.2895,incompDisSel
31,STL,12,0.91,-0.3425,incompDisSel
31,STM,12,0.91,-0.259,incompDisSel
31,STH,12,0.91,-0.3243,incompDisSel
31,STL,13,0.91,-0.3611,incompDisSel
31,STM,13,0.91,-0.2099,incompDisSel
31,STH,13,0.91,-0.3067,incompDisSel
31,STL,14,0.91,-0.3425,incompDisSel
31,STM,14,0.91,-0.4412,incompDisSel
31,STH,14,0.91,-0.3067,incompDisSel
31,STL,15,0.91,-0.3067,incompDisSel
31,STM,15,0.91,-0.2564,incompDisSel
31,STH,15,0.91,-0.3611,incompDisSel
31,STL,16,0.91,-0.3803,incompDisSel
31,STM,16,0.91,-0.3803,incompDisSel
31,STH,16,0.91,-0.2895,incompDisSel
31,STL,17,0.91,-0.3067,incompDisSel
31,STM,17,0.91,-0.3243,incompDisSel
31,STH,17,0.91,-0.2564,incompDisSel
31,STL,18,0.91,-0.2727,incompDisSel
31,STM,18,0.91,-0.2727,incompDisSel
31,STH,18,0.91,-0.2727,incompDisSel
31,STL,19,0.91,-0.3243,incompDisSel
31,STM,19,0.91,-0.2564,incompDisSel
31,STH,19,0.91,-0.2405,incompDisSel
31,STL,20,0.91,-0.2727,incompDisSel
31,STM,20,0.91,-0.2727,incompDisSel
31,STH,20,0.91,-0.4203,incompDisSel
32,STL,1,0.91,-1,incompDisSel
32,STM,1,0.91,-1,incompDisSel
32,STH,1,0.91,-1,incompDisSel
32,STL,2,0.91,-0.5482,incompDisSel
32,STM,2,0.91,-0.3494,incompDisSel
32,STH,2,0.91,-0.37,incompDisSel
32,STL,3,0.91,-0.3425,incompDisSel
32,STM,3,0.91,-0.4627,incompDisSel
32,STH,3,0.91,-0.3803,incompDisSel
32,STL,4,0.91,-0.2727,incompDisSel
32,STM,4,0.91,-0.3803,incompDisSel
32,STH,4,0.91,-0.2727,incompDisSel
32,STL,5,0.91,-0.2727,incompDisSel
32,STM,5,0.91,-0.3067,incompDisSel
32,STH,5,0.91,-0.2564,incompDisSel
32,STL,6,0.91,-0.2727,incompDisSel
32,STM,6,0.91,-0.3425,incompDisSel
32,STH,6,0.91,-0.4,incompDisSel
32,STL,7,0.91,-0.1667,incompDisSel
32,STM,7,0.91,-0.3425,incompDisSel
32,STH,7,0.91,-0.3243,incompDisSel
32,STL,8,0.91,-0.2099,incompDisSel
32,STM,8,0.91,-0.4412,incompDisSel
32,STH,8,0.91,-0.3425,incompDisSel
32,STL,9,0.91,-0.2727,incompDisSel
32,STM,9,0.91,-0.4203,incompDisSel
32,STH,9,0.91,-0.3611,incompDisSel
32,STL,10,0.91,-0.2405,incompDisSel
32,STM,10,0.91,-0.2564,incompDisSel
32,STH,10,0.91,-0.3067,incompDisSel
32,STL,11,0.91,-0.1951,incompDisSel
32,STM,11,0.91,-0.3243,incompDisSel
32,STH,11,0.91,-0.3243,incompDisSel
32,STL,12,0.91,-0.2405,incompDisSel
32,STM,12,0.91,-0.3243,incompDisSel
32,STH,12,0.91,-0.2895,incompDisSel
32,STL,13,0.91,-0.2564,incompDisSel
32,STM,13,0.91,-0.2727,incompDisSel
32,STH,13,0.91,-0.225,incompDisSel
32,STL,14,0.91,-0.3067,incompDisSel
32,STM,14,0.91,-0.2895,incompDisSel
32,STH,14,0.91,-0.3067,incompDisSel
32,STL,15,0.91,-0.2727,incompDisSel
32,STM,15,0.91,-0.3243,incompDisSel
32,STH,15,0.91,-0.3243,incompDisSel
32,STL,16,0.91,-0.3425,incompDisSel
32,STM,16,0.91,-0.3067,incompDisSel
32,STH,16,0.91,-0.3611,incompDisSel
32,STL,17,0.91,-0.2895,incompDisSel
32,STM,17,0.91,-0.2099,incompDisSel
32,STH,17,0.91,-0.2895,incompDisSel
32,STL,18,0.91,-0.3243,incompDisSel
32,STM,18,0.91,-0.1395,incompDisSel
32,STH,18,0.91,-0.4203,incompDisSel
32,STL,19,0.91,-0.4,incompDisSel
32,STM,19,0.91,-0.2727,incompDisSel
32,STH,19,0.91,-0.3803,incompDisSel
32,STL,20,0.91,-0.3611,incompDisSel
32,STM,20,0.91,-0.3611,incompDisSel
32,STH,20,0.91,-0.2099,incompDisSel
33,STL,1,0.91,-1,incompDisSel
33,STM,1,0.91,-1,incompDisSel
33,STH,1,0.91,-1,incompDisSel
33,STL,2,0.91,-0.5077,incompDisSel
33,STM,2,0.91,-0.5482,incompDisSel
33,STH,2,0.91,-0.453,incompDisSel
33,STL,3,0.91,-0.4203,incompDisSel
33,STM,3,0.91,-0.2564,incompDisSel
33,STH,3,0.91,-0.3803,incompDisSel
33,STL,4,0.91,-0.3067,incompDisSel
33,STM,4,0.91,-0.2727,incompDisSel
33,STH,4,0.91,-0.1964,incompDisSel
33,STL,5,0.91,-0.2895,incompDisSel
33,STM,5,0.91,-0.3067,incompDisSel
33,STH,5,0.91,-0.2727,incompDisSel
33,STL,6,0.91,-0.3425,incompDisSel
33,STM,6,0.91,-0.2099,incompDisSel
33,STH,6,0.91,-0.3611,incompDisSel
33,STL,7,0.91,-0.2895,incompDisSel
33,STM,7,0.91,-0.3067,incompDisSel
33,STH,7,0.91,-0.3067,incompDisSel
33,STL,8,0.91,-0.2895,incompDisSel
33,STM,8,0.91,-0.2895,incompDisSel
33,STH,8,0.91,-0.2564,incompDisSel
33,STL,9,0.91,-0.3243,incompDisSel
33,STM,9,0.91,-0.2564,incompDisSel
33,STH,9,0.91,-0.3803,incompDisSel
33,STL,10,0.91,-0.3425,incompDisSel
33,STM,10,0.91,-0.225,incompDisSel
33,STH,10,0.91,-0.1951,incompDisSel
33,STL,11,0.91,-0.2727,incompDisSel
33,STM,11,0.91,-0.3067,incompDisSel
33,STH,11,0.91,-0.3243,incompDisSel
33,STL,12,0.91,-0.2405,incompDisSel
33,STM,12,0.91,-0.3243,incompDisSel
33,STH,12,0.91,-0.3067,incompDisSel
33,STL,13,0.91,-0.2099,incompDisSel
33,STM,13,0.91,-0.2895,incompDisSel
33,STH,13,0.91,-0.3067,incompDisSel
33,STL,14,0.91,-0.2727,incompDisSel
33,STM,14,0.91,-0.3067,incompDisSel
33,STH,14,0.91,-0.2564,incompDisSel
33,STL,15,0.91,-0.3067,incompDisSel
33,STM,15,0.91,-0.3067,incompDisSel
33,STH,15,0.91,-0.225,incompDisSel
33,STL,16,0.91,-0.3803,incompDisSel
33,STM,16,0.91,-0.2564,incompDisSel
33,STH,16,0.91,-0.3243,incompDisSel
33,STL,17,0.91,-0.4425,incompDisSel
33,STM,17,0.91,-0.2727,incompDisSel
33,STH,17,0.91,-0.2564,incompDisSel
33,STL,18,0.91,-0.2804,incompDisSel
33,STM,18,0.91,-0.4203,incompDisSel
33,STH,18,0.91,-0.2727,incompDisSel
33,STL,19,0.91,-0.3243,incompDisSel
33,STM,19,0.91,-0.3243,incompDisSel
33,STH,19,0.91,-0.4,incompDisSel
33,STL,20,0.91,-0.2564,incompDisSel
33,STM,20,0.91,-0.2405,incompDisSel
33,STH,20,0.91,-0.3611,incompDisSel
34,STL,1,0.91,-1,incompDisSel
34,STM,1,0.91,-1,incompDisSel
34,STH,1,0.91,-1,incompDisSel
34,STL,2,0.91,-0.3025,incompDisSel
34,STM,2,0.91,-0.37,incompDisSel
34,STH,2,0.91,-0.3469,incompDisSel
34,STL,3,0.91,-0.3611,incompDisSel
34,STM,3,0.91,-0.3611,incompDisSel
34,STH,3,0.91,-0.3243,incompDisSel
34,STL,4,0.91,-0.3803,incompDisSel
34,STM,4,0.91,-0.2895,incompDisSel
34,STH,4,0.91,-0.4412,incompDisSel
34,STL,5,0.91,-0.3425,incompDisSel
34,STM,5,0.91,-0.2564,incompDisSel
34,STH,5,0.91,-0.2895,incompDisSel
34,STL,6,0.91,-0.3243,incompDisSel
34,STM,6,0.91,-0.3067,incompDisSel
34,STH,6,0.91,-0.3067,incompDisSel
34,STL,7,0.91,-0.2564,incompDisSel
34,STM,7,0.91,-0.3611,incompDisSel
34,STH,7,0.91,-0.2895,incompDisSel
34,STL,8,0.91,-0.3803,incompDisSel
34,STM,8,0.91,-0.4,incompDisSel
34,STH,8,0.91,-0.4203,incompDisSel
34,STL,9,0.91,-0.5312,incompDisSel
34,STM,9,0.91,-0.4203,incompDisSel
34,STH,9,0.91,-0.2727,incompDisSel
34,STL,10,0.91,-0.4,incompDisSel
34,STM,10,0.91,-0.2895,incompDisSel
34,STH,10,0.91,-0.3611,incompDisSel
34,STL,11,0.91,-0.2727,incompDisSel
34,STM,11,0.91,-0.3243,incompDisSel
34,STH,11,0.91,-0.225,incompDisSel
34,STL,12,0.91,-0.4412,incompDisSel
34,STM,12,0.91,-0.3611,incompDisSel
34,STH,12,0.91,-0.2727,incompDisSel
34,STL,13,0.91,-0.1951,incompDisSel
34,STM,13,0.91,-0.2895,incompDisSel
34,STH,13,0.91,-0.3067,incompDisSel
34,STL,14,0.91,-0.2099,incompDisSel
34,STM,14,0.91,-0.225,incompDisSel
34,STH,14,0.91,-0.3611,incompDisSel
34,STL,15,0.91,-0.225,incompDisSel
34,STM,15,0.91,-0.3243,incompDisSel
34,STH,15,0.91,-0.2895,incompDisSel
34,STL,16,0.91,-0.2895,incompDisSel
34,STM,16,0.91,-0.3067,incompDisSel
34,STH,16,0.91,-0.2895,incompDisSel
34,STL,17,0.91,-0.3803,incompDisSel
34,STM,17,0.91,-0.3425,incompDisSel
34,STH,17,0.91,-0.3803,incompDisSel
34,STL,18,0.91,-0.3803,incompDisSel
34,STM,18,0.91,-0.4,incompDisSel
34,STH,18,0.91,-0.2727,incompDisSel
34,STL,19,0.91,-0.3425,incompDisSel
34,STM,19,0.91,-0.225,incompDisSel
34,STH,19,0.91,-0.2564,incompDisSel
34,STL,20,0.91,-0.3803,incompDisSel
34,STM,20,0.91,-0.3067,incompDisSel
34,STH,20,0.91,-0.2564,incompDisSel
35,STL,1,0.91,-1,incompDisSel
35,STM,1,0.91,-1,incompDisSel
35,STH,1,0.91,-1,incompDisSel
35,STL,2,0.91,-0.4627,incompDisSel
35,STM,2,0.91,-0.4177,incompDisSel
35,STH,2,0.91,-0.3803,incompDisSel
35,STL,3,0.91,-0.2171,incompDisSel
35,STM,3,0.91,-0.3425,incompDisSel
35,STH,3,0.91,-0.2171,incompDisSel
35,STL,4,0.91,-0.2564,incompDisSel
35,STM,4,0.91,-0.2895,incompDisSel
35,STH,4,0.91,-0.3067,incompDisSel
35,STL,5,0.91,-0.3243,incompDisSel
35,STM,5,0.91,-0.4203,incompDisSel
35,STH,5,0.91,-0.4412,incompDisSel
35,STL,6,0.91,-0.3611,incompDisSel
35,STM,6,0.91,-0.3611,incompDisSel
35,STH,6,0.91,-0.2727,incompDisSel
35,STL,7,0.91,-0.2895,incompDisSel
35,STM,7,0.91,-0.3243,incompDisSel
35,STH,7,0.91,-0.2564,incompDisSel
35,STL,8,0.91,-0.3611,incompDisSel
35,STM,8,0.91,-0.2727,incompDisSel
35,STH,8,0.91,-0.2727,incompDisSel
35,STL,9,0.91,-0.3243,incompDisSel
35,STM,9,0.91,-0.2564,incompDisSel
35,STH,9,0.91,-0.4412,incompDisSel
35,STL,10,0.91,-0.2727,incompDisSel
35,STM,10,0.91,-0.1354,incompDisSel
35,STH,10,0.91,-0.4412,incompDisSel
35,STL,11,0.91,-0.3067,incompDisSel
35,STM,11,0.91,-0.2895,incompDisSel
35,STH,11,0.91,-0.4,incompDisSel
35,STL,12,0.91,-0.3243,incompDisSel
35,STM,12,0.91,-0.4203,incompDisSel
35,STH,12,0.91,-0.2895,incompDisSel
35,STL,13,0.91,-0.2564,incompDisSel
35,STM,13,0.91,-0.4203,incompDisSel
35,STH,13,0.91,-0.1667,incompDisSel
35,STL,14,0.91,-0.3425,incompDisSel
35,STM,14,0.91,-0.3611,incompDisSel
35,STH,14,0.91,-0.1136,incompDisSel
35,STL,15,0.91,-0.3611,incompDisSel
35,STM,15,0.91,-0.3243,incompDisSel
35,STH,15,0.91,-0.3803,incompDisSel
35,STL,16,0.91,-0.3243,incompDisSel
35,STM,16,0.91,-0.2171,incompDisSel
35,STH,16,0.91,-0.3067,incompDisSel
35,STL,17,0.91,-0.2405,incompDisSel
