replicate,pop,gen,disS,Fis,selModel
5,STH,3,0.91,-0.3611,incompDisSexDistSel
5,STL,4,0.91,-0.225,incompDisSexDistSel
5,STM,4,0.91,-0.1951,incompDisSexDistSel
5,STH,4,0.91,-0.4203,incompDisSexDistSel
5,STL,5,0.91,-0.3425,incompDisSexDistSel
5,STM,5,0.91,-0.1011,incompDisSexDistSel
5,STH,5,0.91,-0.3243,incompDisSexDistSel
5,STL,6,0.91,-0.2727,incompDisSexDistSel
5,STM,6,0.91,-0.1807,incompDisSexDistSel
5,STH,6,0.91,-0.1354,incompDisSexDistSel
5,STL,7,0.91,-0.3611,incompDisSexDistSel
5,STM,7,0.91,-0.3067,incompDisSexDistSel
5,STH,7,0.91,-0.3803,incompDisSexDistSel
5,STL,8,0.91,-0.2727,incompDisSexDistSel
5,STM,8,0.91,-0.2895,incompDisSexDistSel
5,STH,8,0.91,-0.2405,incompDisSexDistSel
5,STL,9,0.91,-0.2099,incompDisSexDistSel
5,STM,9,0.91,-0.3425,incompDisSexDistSel
5,STH,9,0.91,-0.3067,incompDisSexDistSel
5,STL,10,0.91,-0.3243,incompDisSexDistSel
5,STM,10,0.91,-0.2895,incompDisSexDistSel
5,STH,10,0.91,-0.225,incompDisSexDistSel
5,STL,11,0.91,-0.2895,incompDisSexDistSel
5,STM,11,0.91,-0.2895,incompDisSexDistSel
5,STH,11,0.91,-0.3611,incompDisSexDistSel
5,STL,12,0.91,-0.2727,incompDisSexDistSel
5,STM,12,0.91,-0.2099,incompDisSexDistSel
5,STH,12,0.91,-0.176,incompDisSexDistSel
5,STL,13,0.91,-0.2564,incompDisSexDistSel
5,STM,13,0.91,-0.3425,incompDisSexDistSel
5,STH,13,0.91,-0.4412,incompDisSexDistSel
5,STL,14,0.91,-0.3067,incompDisSexDistSel
5,STM,14,0.91,-0.2099,incompDisSexDistSel
5,STH,14,0.91,-0.4412,incompDisSexDistSel
5,STL,15,0.91,-0.2405,incompDisSexDistSel
5,STM,15,0.91,-0.2405,incompDisSexDistSel
5,STH,15,0.91,-0.3425,incompDisSexDistSel
5,STL,16,0.91,-0.3425,incompDisSexDistSel
5,STM,16,0.91,-0.2727,incompDisSexDistSel
5,STH,16,0.91,-0.3243,incompDisSexDistSel
5,STL,17,0.91,-0.3803,incompDisSexDistSel
5,STM,17,0.91,-0.2727,incompDisSexDistSel
5,STH,17,0.91,-0.3425,incompDisSexDistSel
5,STL,18,0.91,-0.4412,incompDisSexDistSel
5,STM,18,0.91,-0.2405,incompDisSexDistSel
5,STH,18,0.91,-0.4,incompDisSexDistSel
5,STL,19,0.91,-0.2564,incompDisSexDistSel
5,STM,19,0.91,-0.3425,incompDisSexDistSel
5,STH,19,0.91,-0.2895,incompDisSexDistSel
5,STL,20,0.91,-0.2564,incompDisSexDistSel
5,STM,20,0.91,-0.2895,incompDisSexDistSel
5,STH,20,0.91,-0.1951,incompDisSexDistSel
6,STL,1,0.91,-1,incompDisSexDistSel
6,STM,1,0.91,-1,incompDisSexDistSel
6,STH,1,0.91,-1,incompDisSexDistSel
6,STL,2,0.91,-0.4083,incompDisSexDistSel
6,STM,2,0.91,-0.5077,incompDisSexDistSel
6,STH,2,0.91,-0.3872,incompDisSexDistSel
6,STL,3,0.91,-0.3611,incompDisSexDistSel
6,STM,3,0.91,-0.3243,incompDisSexDistSel
6,STH,3,0.91,-0.4848,incompDisSexDistSel
6,STL,4,0.91,-0.4,incompDisSexDistSel
6,STM,4,0.91,-0.3611,incompDisSexDistSel
6,STH,4,0.91,-0.3425,incompDisSexDistSel
6,STL,5,0.91,-0.3067,incompDisSexDistSel
6,STM,5,0.91,-0.2564,incompDisSexDistSel
6,STH,5,0.91,-0.2727,incompDisSexDistSel
6,STL,6,0.91,-0.3067,incompDisSexDistSel
6,STM,6,0.91,-0.3067,incompDisSexDistSel
6,STH,6,0.91,-0.225,incompDisSexDistSel
6,STL,7,0.91,-0.3067,incompDisSexDistSel
6,STM,7,0.91,-0.2564,incompDisSexDistSel
6,STH,7,0.91,-0.2099,incompDisSexDistSel
6,STL,8,0.91,-0.225,incompDisSexDistSel
6,STM,8,0.91,-0.2405,incompDisSexDistSel
6,STH,8,0.91,-0.3803,incompDisSexDistSel
6,STL,9,0.91,-0.3067,incompDisSexDistSel
6,STM,9,0.91,-0.225,incompDisSexDistSel
6,STH,9,0.91,-0.1807,incompDisSexDistSel
6,STL,10,0.91,-0.3067,incompDisSexDistSel
6,STM,10,0.91,-0.3067,incompDisSexDistSel
6,STH,10,0.91,-0.0946,incompDisSexDistSel
6,STL,11,0.91,-0.3243,incompDisSexDistSel
6,STM,11,0.91,-0.1807,incompDisSexDistSel
6,STH,11,0.91,-0.4203,incompDisSexDistSel
6,STL,12,0.91,-0.2564,incompDisSexDistSel
6,STM,12,0.91,-0.3611,incompDisSexDistSel
