replicate,pop,gen,odomS,Fis,selModel
10,STM,7,0.2,-0.2895,incompODomSel
10,STH,7,0.2,-0.1264,incompODomSel
10,STL,8,0.2,-0.4627,incompODomSel
10,STM,8,0.2,-0.2171,incompODomSel
10,STH,8,0.2,-0.1395,incompODomSel
10,STL,9,0.2,-0.259,incompODomSel
10,STM,9,0.2,-0.2727,incompODomSel
10,STH,9,0.2,-0.1667,incompODomSel
10,STL,10,0.2,-0.4,incompODomSel
10,STM,10,0.2,-0.3067,incompODomSel
10,STH,10,0.2,-0.1667,incompODomSel
10,STL,11,0.2,-0.3425,incompODomSel
10,STM,11,0.2,-0.2895,incompODomSel
10,STH,11,0.2,0.1171,incompODomSel
10,STL,12,0.2,-0.1807,incompODomSel
10,STM,12,0.2,-0.3243,incompODomSel
10,STH,12,0.2,-0.0095,incompODomSel
10,STL,13,0.2,-0.2727,incompODomSel
10,STM,13,0.2,-0.1807,incompODomSel
10,STH,13,0.2,-0.2099,incompODomSel
10,STL,14,0.2,-0.225,incompODomSel
10,STM,14,0.2,-0.0946,incompODomSel
10,STH,14,0.2,-0.176,incompODomSel
10,STL,15,0.2,-0.1951,incompODomSel
10,STM,15,0.2,-0.1951,incompODomSel
10,STH,15,0.2,-0.1395,incompODomSel
