replicate,pop,gen,odomS,H0,selModel
91,STH,10,0.6,0.64,incompODomSexDistSel
91,STL,11,0.6,0.78,incompODomSexDistSel
91,STM,11,0.6,0.56,incompODomSexDistSel
91,STH,11,0.6,0.7,incompODomSexDistSel
91,STL,12,0.6,0.74,incompODomSexDistSel
91,STM,12,0.6,0.66,incompODomSexDistSel
91,STH,12,0.6,0.72,incompODomSexDistSel
91,STL,13,0.6,0.84,incompODomSexDistSel
91,STM,13,0.6,0.74,incompODomSexDistSel
91,STH,13,0.6,0.8,incompODomSexDistSel
91,STL,14,0.6,0.72,incompODomSexDistSel
91,STM,14,0.6,0.72,incompODomSexDistSel
91,STH,14,0.6,0.76,incompODomSexDistSel
91,STL,15,0.6,0.82,incompODomSexDistSel
91,STM,15,0.6,0.8,incompODomSexDistSel
91,STH,15,0.6,0.74,incompODomSexDistSel
91,STL,16,0.6,0.78,incompODomSexDistSel
91,STM,16,0.6,0.74,incompODomSexDistSel
91,STH,16,0.6,0.78,incompODomSexDistSel
91,STL,17,0.6,0.7,incompODomSexDistSel
91,STM,17,0.6,0.68,incompODomSexDistSel
91,STH,17,0.6,0.78,incompODomSexDistSel
91,STL,18,0.6,0.66,incompODomSexDistSel
91,STM,18,0.6,0.68,incompODomSexDistSel
91,STH,18,0.6,0.7,incompODomSexDistSel
91,STL,19,0.6,0.78,incompODomSexDistSel
91,STM,19,0.6,0.8,incompODomSexDistSel
91,STH,19,0.6,0.78,incompODomSexDistSel
91,STL,20,0.6,0.66,incompODomSexDistSel
91,STM,20,0.6,0.8,incompODomSexDistSel
91,STH,20,0.6,0.84,incompODomSexDistSel
92,STL,1,0.6,1,incompODomSexDistSel
92,STM,1,0.6,1,incompODomSexDistSel
92,STH,1,0.6,1,incompODomSexDistSel
92,STL,2,0.6,0.84,incompODomSexDistSel
92,STM,2,0.6,0.82,incompODomSexDistSel
92,STH,2,0.6,0.86,incompODomSexDistSel
92,STL,3,0.6,0.88,incompODomSexDistSel
92,STM,3,0.6,0.72,incompODomSexDistSel
92,STH,3,0.6,0.78,incompODomSexDistSel
92,STL,4,0.6,0.74,incompODomSexDistSel
92,STM,4,0.6,0.74,incompODomSexDistSel
92,STH,4,0.6,0.82,incompODomSexDistSel
92,STL,5,0.6,0.94,incompODomSexDistSel
92,STM,5,0.6,0.8,incompODomSexDistSel
92,STH,5,0.6,0.84,incompODomSexDistSel
92,STL,6,0.6,0.84,incompODomSexDistSel
92,STM,6,0.6,0.7,incompODomSexDistSel
92,STH,6,0.6,0.84,incompODomSexDistSel
92,STL,7,0.6,0.76,incompODomSexDistSel
92,STM,7,0.6,0.78,incompODomSexDistSel
92,STH,7,0.6,0.66,incompODomSexDistSel
92,STL,8,0.6,0.8,incompODomSexDistSel
92,STM,8,0.6,0.68,incompODomSexDistSel
92,STH,8,0.6,0.68,incompODomSexDistSel
92,STL,9,0.6,0.8,incompODomSexDistSel
92,STM,9,0.6,0.72,incompODomSexDistSel
92,STH,9,0.6,0.76,incompODomSexDistSel
92,STL,10,0.6,0.72,incompODomSexDistSel
92,STM,10,0.6,0.72,incompODomSexDistSel
92,STH,10,0.6,0.68,incompODomSexDistSel
92,STL,11,0.6,0.84,incompODomSexDistSel
92,STM,11,0.6,0.76,incompODomSexDistSel
92,STH,11,0.6,0.74,incompODomSexDistSel
92,STL,12,0.6,0.82,incompODomSexDistSel
92,STM,12,0.6,0.76,incompODomSexDistSel
92,STH,12,0.6,0.74,incompODomSexDistSel
92,STL,13,0.6,0.8,incompODomSexDistSel
92,STM,13,0.6,0.78,incompODomSexDistSel
92,STH,13,0.6,0.8,incompODomSexDistSel
92,STL,14,0.6,0.64,incompODomSexDistSel
92,STM,14,0.6,0.74,incompODomSexDistSel
92,STH,14,0.6,0.74,incompODomSexDistSel
92,STL,15,0.6,0.68,incompODomSexDistSel
92,STM,15,0.6,0.86,incompODomSexDistSel
92,STH,15,0.6,0.78,incompODomSexDistSel
92,STL,16,0.6,0.56,incompODomSexDistSel
92,STM,16,0.6,0.8,incompODomSexDistSel
92,STH,16,0.6,0.84,incompODomSexDistSel
92,STL,17,0.6,0.62,incompODomSexDistSel
92,STM,17,0.6,0.82,incompODomSexDistSel
92,STH,17,0.6,0.84,incompODomSexDistSel
92,STL,18,0.6,0.68,incompODomSexDistSel
92,STM,18,0.6,0.74,incompODomSexDistSel
92,STH,18,0.6,0.76,incompODomSexDistSel
92,STL,19,0.6,0.7,incompODomSexDistSel
92,STM,19,0.6,0.9,incompODomSexDistSel
92,STH,19,0.6,0.8,incompODomSexDistSel
92,STL,20,0.6,0.82,incompODomSexDistSel
92,STM,20,0.6,0.86,incompODomSexDistSel
92,STH,20,0.6,0.78,incompODomSexDistSel
93,STL,1,0.6,1,incompODomSexDistSel
93,STM,1,0.6,1,incompODomSexDistSel
93,STH,1,0.6,1,incompODomSexDistSel
93,STL,2,0.6,0.84,incompODomSexDistSel
93,STM,2,0.6,0.86,incompODomSexDistSel
93,STH,2,0.6,0.86,incompODomSexDistSel
93,STL,3,0.6,0.8,incompODomSexDistSel
93,STM,3,0.6,0.76,incompODomSexDistSel
93,STH,3,0.6,0.8,incompODomSexDistSel
93,STL,4,0.6,0.76,incompODomSexDistSel
93,STM,4,0.6,0.7,incompODomSexDistSel
93,STH,4,0.6,0.84,incompODomSexDistSel
93,STL,5,0.6,0.68,incompODomSexDistSel
93,STM,5,0.6,0.66,incompODomSexDistSel
93,STH,5,0.6,0.8,incompODomSexDistSel
93,STL,6,0.6,0.72,incompODomSexDistSel
93,STM,6,0.6,0.66,incompODomSexDistSel
93,STH,6,0.6,0.78,incompODomSexDistSel
93,STL,7,0.6,0.66,incompODomSexDistSel
93,STM,7,0.6,0.72,incompODomSexDistSel
93,STH,7,0.6,0.82,incompODomSexDistSel
93,STL,8,0.6,0.8,incompODomSexDistSel
93,STM,8,0.6,0.78,incompODomSexDistSel
93,STH,8,0.6,0.78,incompODomSexDistSel
93,STL,9,0.6,0.68,incompODomSexDistSel
93,STM,9,0.6,0.74,incompODomSexDistSel
93,STH,9,0.6,0.74,incompODomSexDistSel
93,STL,10,0.6,0.66,incompODomSexDistSel
93,STM,10,0.6,0.8,incompODomSexDistSel
93,STH,10,0.6,0.72,incompODomSexDistSel
93,STL,11,0.6,0.62,incompODomSexDistSel
93,STM,11,0.6,0.74,incompODomSexDistSel
93,STH,11,0.6,0.7,incompODomSexDistSel
93,STL,12,0.6,0.78,incompODomSexDistSel
93,STM,12,0.6,0.86,incompODomSexDistSel
93,STH,12,0.6,0.74,incompODomSexDistSel
93,STL,13,0.6,0.78,incompODomSexDistSel
93,STM,13,0.6,0.74,incompODomSexDistSel
93,STH,13,0.6,0.64,incompODomSexDistSel
93,STL,14,0.6,0.68,incompODomSexDistSel
93,STM,14,0.6,0.74,incompODomSexDistSel
93,STH,14,0.6,0.72,incompODomSexDistSel
93,STL,15,0.6,0.8,incompODomSexDistSel
93,STM,15,0.6,0.68,incompODomSexDistSel
93,STH,15,0.6,0.62,incompODomSexDistSel
93,STL,16,0.6,0.7,incompODomSexDistSel
93,STM,16,0.6,0.74,incompODomSexDistSel
93,STH,16,0.6,0.7,incompODomSexDistSel
93,STL,17,0.6,0.84,incompODomSexDistSel
93,STM,17,0.6,0.8,incompODomSexDistSel
93,STH,17,0.6,0.78,incompODomSexDistSel
93,STL,18,0.6,0.8,incompODomSexDistSel
93,STM,18,0.6,0.8,incompODomSexDistSel
93,STH,18,0.6,0.7,incompODomSexDistSel
93,STL,19,0.6,0.78,incompODomSexDistSel
93,STM,19,0.6,0.78,incompODomSexDistSel
93,STH,19,0.6,0.8,incompODomSexDistSel
93,STL,20,0.6,0.8,incompODomSexDistSel
93,STM,20,0.6,0.74,incompODomSexDistSel
93,STH,20,0.6,0.68,incompODomSexDistSel
94,STL,1,0.6,1,incompODomSexDistSel
94,STM,1,0.6,1,incompODomSexDistSel
94,STH,1,0.6,1,incompODomSexDistSel
94,STL,2,0.6,0.86,incompODomSexDistSel
94,STM,2,0.6,0.74,incompODomSexDistSel
94,STH,2,0.6,0.8,incompODomSexDistSel
94,STL,3,0.6,0.8,incompODomSexDistSel
94,STM,3,0.6,0.78,incompODomSexDistSel
94,STH,3,0.6,0.78,incompODomSexDistSel
94,STL,4,0.6,0.66,incompODomSexDistSel
94,STM,4,0.6,0.82,incompODomSexDistSel
94,STH,4,0.6,0.7,incompODomSexDistSel
94,STL,5,0.6,0.72,incompODomSexDistSel
94,STM,5,0.6,0.68,incompODomSexDistSel
94,STH,5,0.6,0.72,incompODomSexDistSel
94,STL,6,0.6,0.7,incompODomSexDistSel
94,STM,6,0.6,0.68,incompODomSexDistSel
94,STH,6,0.6,0.62,incompODomSexDistSel
94,STL,7,0.6,0.7,incompODomSexDistSel
94,STM,7,0.6,0.64,incompODomSexDistSel
94,STH,7,0.6,0.7,incompODomSexDistSel
94,STL,8,0.6,0.78,incompODomSexDistSel
94,STM,8,0.6,0.78,incompODomSexDistSel
94,STH,8,0.6,0.72,incompODomSexDistSel
94,STL,9,0.6,0.76,incompODomSexDistSel
94,STM,9,0.6,0.68,incompODomSexDistSel
94,STH,9,0.6,0.72,incompODomSexDistSel
94,STL,10,0.6,0.76,incompODomSexDistSel
94,STM,10,0.6,0.66,incompODomSexDistSel
94,STH,10,0.6,0.84,incompODomSexDistSel
94,STL,11,0.6,0.74,incompODomSexDistSel
94,STM,11,0.6,0.68,incompODomSexDistSel
94,STH,11,0.6,0.72,incompODomSexDistSel
94,STL,12,0.6,0.82,incompODomSexDistSel
94,STM,12,0.6,0.78,incompODomSexDistSel
94,STH,12,0.6,0.64,incompODomSexDistSel
94,STL,13,0.6,0.78,incompODomSexDistSel
94,STM,13,0.6,0.76,incompODomSexDistSel
94,STH,13,0.6,0.72,incompODomSexDistSel
94,STL,14,0.6,0.66,incompODomSexDistSel
94,STM,14,0.6,0.74,incompODomSexDistSel
94,STH,14,0.6,0.72,incompODomSexDistSel
94,STL,15,0.6,0.76,incompODomSexDistSel
94,STM,15,0.6,0.74,incompODomSexDistSel
94,STH,15,0.6,0.66,incompODomSexDistSel
94,STL,16,0.6,0.76,incompODomSexDistSel
94,STM,16,0.6,0.84,incompODomSexDistSel
94,STH,16,0.6,0.76,incompODomSexDistSel
94,STL,17,0.6,0.76,incompODomSexDistSel
94,STM,17,0.6,0.8,incompODomSexDistSel
94,STH,17,0.6,0.78,incompODomSexDistSel
94,STL,18,0.6,0.78,incompODomSexDistSel
94,STM,18,0.6,0.78,incompODomSexDistSel
94,STH,18,0.6,0.8,incompODomSexDistSel
94,STL,19,0.6,0.8,incompODomSexDistSel
94,STM,19,0.6,0.72,incompODomSexDistSel
94,STH,19,0.6,0.74,incompODomSexDistSel
94,STL,20,0.6,0.84,incompODomSexDistSel
94,STM,20,0.6,0.68,incompODomSexDistSel
94,STH,20,0.6,0.76,incompODomSexDistSel
95,STL,1,0.6,1,incompODomSexDistSel
95,STM,1,0.6,1,incompODomSexDistSel
95,STH,1,0.6,1,incompODomSexDistSel
95,STL,2,0.6,0.78,incompODomSexDistSel
95,STM,2,0.6,0.88,incompODomSexDistSel
95,STH,2,0.6,0.84,incompODomSexDistSel
95,STL,3,0.6,0.72,incompODomSexDistSel
95,STM,3,0.6,0.9,incompODomSexDistSel
95,STH,3,0.6,0.72,incompODomSexDistSel
95,STL,4,0.6,0.68,incompODomSexDistSel
95,STM,4,0.6,0.68,incompODomSexDistSel
95,STH,4,0.6,0.64,incompODomSexDistSel
95,STL,5,0.6,0.84,incompODomSexDistSel
95,STM,5,0.6,0.68,incompODomSexDistSel
95,STH,5,0.6,0.76,incompODomSexDistSel
95,STL,6,0.6,0.86,incompODomSexDistSel
95,STM,6,0.6,0.74,incompODomSexDistSel
95,STH,6,0.6,0.78,incompODomSexDistSel
95,STL,7,0.6,0.84,incompODomSexDistSel
95,STM,7,0.6,0.8,incompODomSexDistSel
95,STH,7,0.6,0.76,incompODomSexDistSel
95,STL,8,0.6,0.82,incompODomSexDistSel
95,STM,8,0.6,0.64,incompODomSexDistSel
95,STH,8,0.6,0.78,incompODomSexDistSel
95,STL,9,0.6,0.72,incompODomSexDistSel
95,STM,9,0.6,0.72,incompODomSexDistSel
95,STH,9,0.6,0.74,incompODomSexDistSel
95,STL,10,0.6,0.72,incompODomSexDistSel
95,STM,10,0.6,0.74,incompODomSexDistSel
95,STH,10,0.6,0.8,incompODomSexDistSel
95,STL,11,0.6,0.66,incompODomSexDistSel
95,STM,11,0.6,0.78,incompODomSexDistSel
95,STH,11,0.6,0.78,incompODomSexDistSel
95,STL,12,0.6,0.76,incompODomSexDistSel
95,STM,12,0.6,0.72,incompODomSexDistSel
95,STH,12,0.6,0.76,incompODomSexDistSel
95,STL,13,0.6,0.82,incompODomSexDistSel
95,STM,13,0.6,0.76,incompODomSexDistSel
95,STH,13,0.6,0.66,incompODomSexDistSel
95,STL,14,0.6,0.78,incompODomSexDistSel
95,STM,14,0.6,0.74,incompODomSexDistSel
95,STH,14,0.6,0.66,incompODomSexDistSel
95,STL,15,0.6,0.8,incompODomSexDistSel
95,STM,15,0.6,0.8,incompODomSexDistSel
95,STH,15,0.6,0.76,incompODomSexDistSel
95,STL,16,0.6,0.82,incompODomSexDistSel
95,STM,16,0.6,0.82,incompODomSexDistSel
95,STH,16,0.6,0.76,incompODomSexDistSel
95,STL,17,0.6,0.76,incompODomSexDistSel
95,STM,17,0.6,0.84,incompODomSexDistSel
95,STH,17,0.6,0.74,incompODomSexDistSel
95,STL,18,0.6,0.82,incompODomSexDistSel
95,STM,18,0.6,0.78,incompODomSexDistSel
95,STH,18,0.6,0.7,incompODomSexDistSel
95,STL,19,0.6,0.78,incompODomSexDistSel
95,STM,19,0.6,0.82,incompODomSexDistSel
95,STH,19,0.6,0.86,incompODomSexDistSel
95,STL,20,0.6,0.88,incompODomSexDistSel
95,STM,20,0.6,0.88,incompODomSexDistSel
95,STH,20,0.6,0.86,incompODomSexDistSel
96,STL,1,0.6,1,incompODomSexDistSel
96,STM,1,0.6,1,incompODomSexDistSel
96,STH,1,0.6,1,incompODomSexDistSel
96,STL,2,0.6,0.86,incompODomSexDistSel
96,STM,2,0.6,0.88,incompODomSexDistSel
96,STH,2,0.6,0.8,incompODomSexDistSel
96,STL,3,0.6,0.78,incompODomSexDistSel
96,STM,3,0.6,0.8,incompODomSexDistSel
96,STH,3,0.6,0.82,incompODomSexDistSel
96,STL,4,0.6,0.8,incompODomSexDistSel
96,STM,4,0.6,0.84,incompODomSexDistSel
96,STH,4,0.6,0.78,incompODomSexDistSel
96,STL,5,0.6,0.78,incompODomSexDistSel
96,STM,5,0.6,0.72,incompODomSexDistSel
96,STH,5,0.6,0.78,incompODomSexDistSel
96,STL,6,0.6,0.68,incompODomSexDistSel
96,STM,6,0.6,0.82,incompODomSexDistSel
96,STH,6,0.6,0.7,incompODomSexDistSel
96,STL,7,0.6,0.7,incompODomSexDistSel
96,STM,7,0.6,0.86,incompODomSexDistSel
96,STH,7,0.6,0.6,incompODomSexDistSel
96,STL,8,0.6,0.72,incompODomSexDistSel
96,STM,8,0.6,0.74,incompODomSexDistSel
96,STH,8,0.6,0.74,incompODomSexDistSel
96,STL,9,0.6,0.72,incompODomSexDistSel
96,STM,9,0.6,0.78,incompODomSexDistSel
96,STH,9,0.6,0.82,incompODomSexDistSel
96,STL,10,0.6,0.56,incompODomSexDistSel
96,STM,10,0.6,0.68,incompODomSexDistSel
96,STH,10,0.6,0.84,incompODomSexDistSel
96,STL,11,0.6,0.68,incompODomSexDistSel
96,STM,11,0.6,0.72,incompODomSexDistSel
96,STH,11,0.6,0.82,incompODomSexDistSel
96,STL,12,0.6,0.7,incompODomSexDistSel
96,STM,12,0.6,0.84,incompODomSexDistSel
96,STH,12,0.6,0.8,incompODomSexDistSel
96,STL,13,0.6,0.78,incompODomSexDistSel
96,STM,13,0.6,0.66,incompODomSexDistSel
96,STH,13,0.6,0.74,incompODomSexDistSel
96,STL,14,0.6,0.88,incompODomSexDistSel
96,STM,14,0.6,0.66,incompODomSexDistSel
96,STH,14,0.6,0.74,incompODomSexDistSel
96,STL,15,0.6,0.7,incompODomSexDistSel
96,STM,15,0.6,0.62,incompODomSexDistSel
96,STH,15,0.6,0.72,incompODomSexDistSel
96,STL,16,0.6,0.72,incompODomSexDistSel
96,STM,16,0.6,0.64,incompODomSexDistSel
96,STH,16,0.6,0.72,incompODomSexDistSel
96,STL,17,0.6,0.66,incompODomSexDistSel
96,STM,17,0.6,0.74,incompODomSexDistSel
96,STH,17,0.6,0.72,incompODomSexDistSel
96,STL,18,0.6,0.82,incompODomSexDistSel
96,STM,18,0.6,0.8,incompODomSexDistSel
96,STH,18,0.6,0.82,incompODomSexDistSel
96,STL,19,0.6,0.82,incompODomSexDistSel
96,STM,19,0.6,0.78,incompODomSexDistSel
96,STH,19,0.6,0.84,incompODomSexDistSel
96,STL,20,0.6,0.74,incompODomSexDistSel
96,STM,20,0.6,0.8,incompODomSexDistSel
96,STH,20,0.6,0.78,incompODomSexDistSel
97,STL,1,0.6,1,incompODomSexDistSel
97,STM,1,0.6,1,incompODomSexDistSel
97,STH,1,0.6,1,incompODomSexDistSel
97,STL,2,0.6,0.86,incompODomSexDistSel
97,STM,2,0.6,0.72,incompODomSexDistSel
97,STH,2,0.6,0.72,incompODomSexDistSel
97,STL,3,0.6,0.78,incompODomSexDistSel
97,STM,3,0.6,0.76,incompODomSexDistSel
97,STH,3,0.6,0.7,incompODomSexDistSel
97,STL,4,0.6,0.74,incompODomSexDistSel
97,STM,4,0.6,0.72,incompODomSexDistSel
97,STH,4,0.6,0.78,incompODomSexDistSel
97,STL,5,0.6,0.82,incompODomSexDistSel
97,STM,5,0.6,0.68,incompODomSexDistSel
97,STH,5,0.6,0.76,incompODomSexDistSel
97,STL,6,0.6,0.78,incompODomSexDistSel
97,STM,6,0.6,0.78,incompODomSexDistSel
97,STH,6,0.6,0.7,incompODomSexDistSel
97,STL,7,0.6,0.78,incompODomSexDistSel
97,STM,7,0.6,0.7,incompODomSexDistSel
97,STH,7,0.6,0.78,incompODomSexDistSel
97,STL,8,0.6,0.76,incompODomSexDistSel
97,STM,8,0.6,0.78,incompODomSexDistSel
97,STH,8,0.6,0.72,incompODomSexDistSel
97,STL,9,0.6,0.78,incompODomSexDistSel
97,STM,9,0.6,0.72,incompODomSexDistSel
97,STH,9,0.6,0.78,incompODomSexDistSel
97,STL,10,0.6,0.66,incompODomSexDistSel
97,STM,10,0.6,0.68,incompODomSexDistSel
97,STH,10,0.6,0.78,incompODomSexDistSel
97,STL,11,0.6,0.82,incompODomSexDistSel
97,STM,11,0.6,0.76,incompODomSexDistSel
97,STH,11,0.6,0.68,incompODomSexDistSel
97,STL,12,0.6,0.84,incompODomSexDistSel
97,STM,12,0.6,0.7,incompODomSexDistSel
97,STH,12,0.6,0.68,incompODomSexDistSel
97,STL,13,0.6,0.78,incompODomSexDistSel
97,STM,13,0.6,0.7,incompODomSexDistSel
97,STH,13,0.6,0.7,incompODomSexDistSel
97,STL,14,0.6,0.72,incompODomSexDistSel
97,STM,14,0.6,0.78,incompODomSexDistSel
97,STH,14,0.6,0.74,incompODomSexDistSel
97,STL,15,0.6,0.76,incompODomSexDistSel
97,STM,15,0.6,0.82,incompODomSexDistSel
97,STH,15,0.6,0.8,incompODomSexDistSel
97,STL,16,0.6,0.74,incompODomSexDistSel
97,STM,16,0.6,0.74,incompODomSexDistSel
97,STH,16,0.6,0.86,incompODomSexDistSel
97,STL,17,0.6,0.7,incompODomSexDistSel
97,STM,17,0.6,0.62,incompODomSexDistSel
97,STH,17,0.6,0.84,incompODomSexDistSel
97,STL,18,0.6,0.78,incompODomSexDistSel
97,STM,18,0.6,0.54,incompODomSexDistSel
97,STH,18,0.6,0.78,incompODomSexDistSel
97,STL,19,0.6,0.7,incompODomSexDistSel
97,STM,19,0.6,0.5,incompODomSexDistSel
97,STH,19,0.6,0.72,incompODomSexDistSel
97,STL,20,0.6,0.68,incompODomSexDistSel
97,STM,20,0.6,0.72,incompODomSexDistSel
97,STH,20,0.6,0.66,incompODomSexDistSel
98,STL,1,0.6,1,incompODomSexDistSel
98,STM,1,0.6,1,incompODomSexDistSel
98,STH,1,0.6,1,incompODomSexDistSel
98,STL,2,0.6,0.82,incompODomSexDistSel
98,STM,2,0.6,0.88,incompODomSexDistSel
98,STH,2,0.6,0.82,incompODomSexDistSel
98,STL,3,0.6,0.76,incompODomSexDistSel
98,STM,3,0.6,0.84,incompODomSexDistSel
98,STH,3,0.6,0.84,incompODomSexDistSel
98,STL,4,0.6,0.88,incompODomSexDistSel
98,STM,4,0.6,0.82,incompODomSexDistSel
98,STH,4,0.6,0.78,incompODomSexDistSel
98,STL,5,0.6,0.8,incompODomSexDistSel
98,STM,5,0.6,0.78,incompODomSexDistSel
98,STH,5,0.6,0.8,incompODomSexDistSel
98,STL,6,0.6,0.76,incompODomSexDistSel
98,STM,6,0.6,0.64,incompODomSexDistSel
98,STH,6,0.6,0.84,incompODomSexDistSel
98,STL,7,0.6,0.84,incompODomSexDistSel
98,STM,7,0.6,0.74,incompODomSexDistSel
98,STH,7,0.6,0.78,incompODomSexDistSel
98,STL,8,0.6,0.76,incompODomSexDistSel
98,STM,8,0.6,0.78,incompODomSexDistSel
98,STH,8,0.6,0.74,incompODomSexDistSel
98,STL,9,0.6,0.82,incompODomSexDistSel
98,STM,9,0.6,0.76,incompODomSexDistSel
98,STH,9,0.6,0.72,incompODomSexDistSel
98,STL,10,0.6,0.78,incompODomSexDistSel
98,STM,10,0.6,0.76,incompODomSexDistSel
98,STH,10,0.6,0.72,incompODomSexDistSel
98,STL,11,0.6,0.84,incompODomSexDistSel
98,STM,11,0.6,0.74,incompODomSexDistSel
98,STH,11,0.6,0.7,incompODomSexDistSel
98,STL,12,0.6,0.7,incompODomSexDistSel
98,STM,12,0.6,0.62,incompODomSexDistSel
98,STH,12,0.6,0.8,incompODomSexDistSel
98,STL,13,0.6,0.76,incompODomSexDistSel
98,STM,13,0.6,0.66,incompODomSexDistSel
98,STH,13,0.6,0.86,incompODomSexDistSel
98,STL,14,0.6,0.84,incompODomSexDistSel
98,STM,14,0.6,0.6,incompODomSexDistSel
98,STH,14,0.6,0.78,incompODomSexDistSel
98,STL,15,0.6,0.72,incompODomSexDistSel
98,STM,15,0.6,0.7,incompODomSexDistSel
98,STH,15,0.6,0.76,incompODomSexDistSel
98,STL,16,0.6,0.66,incompODomSexDistSel
98,STM,16,0.6,0.76,incompODomSexDistSel
98,STH,16,0.6,0.86,incompODomSexDistSel
98,STL,17,0.6,0.66,incompODomSexDistSel
98,STM,17,0.6,0.76,incompODomSexDistSel
98,STH,17,0.6,0.62,incompODomSexDistSel
98,STL,18,0.6,0.7,incompODomSexDistSel
98,STM,18,0.6,0.8,incompODomSexDistSel
98,STH,18,0.6,0.76,incompODomSexDistSel
98,STL,19,0.6,0.92,incompODomSexDistSel
98,STM,19,0.6,0.84,incompODomSexDistSel
98,STH,19,0.6,0.76,incompODomSexDistSel
98,STL,20,0.6,0.76,incompODomSexDistSel
98,STM,20,0.6,0.78,incompODomSexDistSel
98,STH,20,0.6,0.72,incompODomSexDistSel
99,STL,1,0.6,1,incompODomSexDistSel
99,STM,1,0.6,1,incompODomSexDistSel
99,STH,1,0.6,1,incompODomSexDistSel
99,STL,2,0.6,0.74,incompODomSexDistSel
99,STM,2,0.6,0.74,incompODomSexDistSel
99,STH,2,0.6,0.86,incompODomSexDistSel
99,STL,3,0.6,0.8,incompODomSexDistSel
99,STM,3,0.6,0.74,incompODomSexDistSel
99,STH,3,0.6,0.74,incompODomSexDistSel
99,STL,4,0.6,0.76,incompODomSexDistSel
99,STM,4,0.6,0.72,incompODomSexDistSel
99,STH,4,0.6,0.9,incompODomSexDistSel
99,STL,5,0.6,0.86,incompODomSexDistSel
99,STM,5,0.6,0.8,incompODomSexDistSel
99,STH,5,0.6,0.82,incompODomSexDistSel
99,STL,6,0.6,0.64,incompODomSexDistSel
99,STM,6,0.6,0.76,incompODomSexDistSel
99,STH,6,0.6,0.84,incompODomSexDistSel
99,STL,7,0.6,0.72,incompODomSexDistSel
99,STM,7,0.6,0.76,incompODomSexDistSel
99,STH,7,0.6,0.68,incompODomSexDistSel
99,STL,8,0.6,0.78,incompODomSexDistSel
99,STM,8,0.6,0.76,incompODomSexDistSel
99,STH,8,0.6,0.78,incompODomSexDistSel
99,STL,9,0.6,0.86,incompODomSexDistSel
99,STM,9,0.6,0.72,incompODomSexDistSel
99,STH,9,0.6,0.74,incompODomSexDistSel
99,STL,10,0.6,0.74,incompODomSexDistSel
99,STM,10,0.6,0.68,incompODomSexDistSel
99,STH,10,0.6,0.74,incompODomSexDistSel
99,STL,11,0.6,0.68,incompODomSexDistSel
99,STM,11,0.6,0.76,incompODomSexDistSel
99,STH,11,0.6,0.7,incompODomSexDistSel
99,STL,12,0.6,0.82,incompODomSexDistSel
99,STM,12,0.6,0.88,incompODomSexDistSel
99,STH,12,0.6,0.8,incompODomSexDistSel
99,STL,13,0.6,0.76,incompODomSexDistSel
99,STM,13,0.6,0.84,incompODomSexDistSel
99,STH,13,0.6,0.76,incompODomSexDistSel
99,STL,14,0.6,0.74,incompODomSexDistSel
99,STM,14,0.6,0.82,incompODomSexDistSel
99,STH,14,0.6,0.68,incompODomSexDistSel
99,STL,15,0.6,0.8,incompODomSexDistSel
99,STM,15,0.6,0.78,incompODomSexDistSel
99,STH,15,0.6,0.74,incompODomSexDistSel
99,STL,16,0.6,0.76,incompODomSexDistSel
99,STM,16,0.6,0.66,incompODomSexDistSel
99,STH,16,0.6,0.64,incompODomSexDistSel
99,STL,17,0.6,0.74,incompODomSexDistSel
99,STM,17,0.6,0.52,incompODomSexDistSel
99,STH,17,0.6,0.74,incompODomSexDistSel
99,STL,18,0.6,0.7,incompODomSexDistSel
99,STM,18,0.6,0.48,incompODomSexDistSel
99,STH,18,0.6,0.74,incompODomSexDistSel
99,STL,19,0.6,0.8,incompODomSexDistSel
99,STM,19,0.6,0.66,incompODomSexDistSel
99,STH,19,0.6,0.78,incompODomSexDistSel
99,STL,20,0.6,0.76,incompODomSexDistSel
99,STM,20,0.6,0.7,incompODomSexDistSel
99,STH,20,0.6,0.74,incompODomSexDistSel
100,STL,1,0.6,1,incompODomSexDistSel
100,STM,1,0.6,1,incompODomSexDistSel
100,STH,1,0.6,1,incompODomSexDistSel
100,STL,2,0.6,0.74,incompODomSexDistSel
100,STM,2,0.6,0.74,incompODomSexDistSel
100,STH,2,0.6,0.86,incompODomSexDistSel
100,STL,3,0.6,0.8,incompODomSexDistSel
100,STM,3,0.6,0.74,incompODomSexDistSel
100,STH,3,0.6,0.74,incompODomSexDistSel
100,STL,4,0.6,0.76,incompODomSexDistSel
100,STM,4,0.6,0.72,incompODomSexDistSel
100,STH,4,0.6,0.9,incompODomSexDistSel
100,STL,5,0.6,0.86,incompODomSexDistSel
100,STM,5,0.6,0.8,incompODomSexDistSel
100,STH,5,0.6,0.82,incompODomSexDistSel
100,STL,6,0.6,0.64,incompODomSexDistSel
100,STM,6,0.6,0.76,incompODomSexDistSel
100,STH,6,0.6,0.84,incompODomSexDistSel
100,STL,7,0.6,0.72,incompODomSexDistSel
100,STM,7,0.6,0.76,incompODomSexDistSel
100,STH,7,0.6,0.68,incompODomSexDistSel
100,STL,8,0.6,0.78,incompODomSexDistSel
100,STM,8,0.6,0.76,incompODomSexDistSel
100,STH,8,0.6,0.78,incompODomSexDistSel
100,STL,9,0.6,0.86,incompODomSexDistSel
100,STM,9,0.6,0.72,incompODomSexDistSel
100,STH,9,0.6,0.74,incompODomSexDistSel
100,STL,10,0.6,0.74,incompODomSexDistSel
