replicate,pop,gen,disS,H0,selModel
71,STL,1,0.6,1,incompHetPrefSel
71,STM,1,0.6,1,incompHetPrefSel
71,STH,1,0.6,1,incompHetPrefSel
71,STL,2,0.6,0.64,incompHetPrefSel
71,STM,2,0.6,0.56,incompHetPrefSel
71,STH,2,0.6,0.66,incompHetPrefSel
71,STL,3,0.6,0.54,incompHetPrefSel
71,STM,3,0.6,0.42,incompHetPrefSel
71,STH,3,0.6,0.6,incompHetPrefSel
71,STL,4,0.6,0.54,incompHetPrefSel
71,STM,4,0.6,0.46,incompHetPrefSel
71,STH,4,0.6,0.42,incompHetPrefSel
71,STL,5,0.6,0.56,incompHetPrefSel
71,STM,5,0.6,0.38,incompHetPrefSel
71,STH,5,0.6,0.36,incompHetPrefSel
71,STL,6,0.6,0.38,incompHetPrefSel
71,STM,6,0.6,0.36,incompHetPrefSel
71,STH,6,0.6,0.42,incompHetPrefSel
71,STL,7,0.6,0.44,incompHetPrefSel
71,STM,7,0.6,0.54,incompHetPrefSel
71,STH,7,0.6,0.54,incompHetPrefSel
71,STL,8,0.6,0.4,incompHetPrefSel
71,STM,8,0.6,0.66,incompHetPrefSel
71,STH,8,0.6,0.4,incompHetPrefSel
71,STL,9,0.6,0.38,incompHetPrefSel
71,STM,9,0.6,0.64,incompHetPrefSel
71,STH,9,0.6,0.48,incompHetPrefSel
71,STL,10,0.6,0.38,incompHetPrefSel
71,STM,10,0.6,0.72,incompHetPrefSel
71,STH,10,0.6,0.44,incompHetPrefSel
71,STL,11,0.6,0.4,incompHetPrefSel
71,STM,11,0.6,0.48,incompHetPrefSel
71,STH,11,0.6,0.44,incompHetPrefSel
71,STL,12,0.6,0.54,incompHetPrefSel
71,STM,12,0.6,0.36,incompHetPrefSel
71,STH,12,0.6,0.46,incompHetPrefSel
71,STL,13,0.6,0.52,incompHetPrefSel
71,STM,13,0.6,0.42,incompHetPrefSel
71,STH,13,0.6,0.46,incompHetPrefSel
71,STL,14,0.6,0.46,incompHetPrefSel
71,STM,14,0.6,0.38,incompHetPrefSel
71,STH,14,0.6,0.42,incompHetPrefSel
71,STL,15,0.6,0.42,incompHetPrefSel
71,STM,15,0.6,0.46,incompHetPrefSel
71,STH,15,0.6,0.46,incompHetPrefSel
71,STL,16,0.6,0.34,incompHetPrefSel
71,STM,16,0.6,0.52,incompHetPrefSel
71,STH,16,0.6,0.46,incompHetPrefSel
71,STL,17,0.6,0.32,incompHetPrefSel
71,STM,17,0.6,0.42,incompHetPrefSel
71,STH,17,0.6,0.54,incompHetPrefSel
71,STL,18,0.6,0.38,incompHetPrefSel
71,STM,18,0.6,0.36,incompHetPrefSel
71,STH,18,0.6,0.44,incompHetPrefSel
71,STL,19,0.6,0.52,incompHetPrefSel
71,STM,19,0.6,0.58,incompHetPrefSel
71,STH,19,0.6,0.44,incompHetPrefSel
71,STL,20,0.6,0.34,incompHetPrefSel
71,STM,20,0.6,0.62,incompHetPrefSel
71,STH,20,0.6,0.46,incompHetPrefSel
72,STL,1,0.6,1,incompHetPrefSel
72,STM,1,0.6,1,incompHetPrefSel
72,STH,1,0.6,1,incompHetPrefSel
72,STL,2,0.6,0.68,incompHetPrefSel
72,STM,2,0.6,0.54,incompHetPrefSel
72,STH,2,0.6,0.56,incompHetPrefSel
72,STL,3,0.6,0.52,incompHetPrefSel
72,STM,3,0.6,0.56,incompHetPrefSel
72,STH,3,0.6,0.54,incompHetPrefSel
72,STL,4,0.6,0.5,incompHetPrefSel
72,STM,4,0.6,0.54,incompHetPrefSel
72,STH,4,0.6,0.5,incompHetPrefSel
72,STL,5,0.6,0.38,incompHetPrefSel
72,STM,5,0.6,0.52,incompHetPrefSel
72,STH,5,0.6,0.34,incompHetPrefSel
72,STL,6,0.6,0.38,incompHetPrefSel
72,STM,6,0.6,0.38,incompHetPrefSel
72,STH,6,0.6,0.34,incompHetPrefSel
72,STL,7,0.6,0.38,incompHetPrefSel
72,STM,7,0.6,0.5,incompHetPrefSel
72,STH,7,0.6,0.36,incompHetPrefSel
72,STL,8,0.6,0.34,incompHetPrefSel
72,STM,8,0.6,0.44,incompHetPrefSel
72,STH,8,0.6,0.38,incompHetPrefSel
72,STL,9,0.6,0.3,incompHetPrefSel
72,STM,9,0.6,0.4,incompHetPrefSel
72,STH,9,0.6,0.42,incompHetPrefSel
72,STL,10,0.6,0.36,incompHetPrefSel
72,STM,10,0.6,0.3,incompHetPrefSel
72,STH,10,0.6,0.38,incompHetPrefSel
72,STL,11,0.6,0.4,incompHetPrefSel
72,STM,11,0.6,0.26,incompHetPrefSel
72,STH,11,0.6,0.38,incompHetPrefSel
72,STL,12,0.6,0.52,incompHetPrefSel
72,STM,12,0.6,0.32,incompHetPrefSel
72,STH,12,0.6,0.34,incompHetPrefSel
72,STL,13,0.6,0.7,incompHetPrefSel
72,STM,13,0.6,0.46,incompHetPrefSel
72,STH,13,0.6,0.44,incompHetPrefSel
72,STL,14,0.6,0.54,incompHetPrefSel
72,STM,14,0.6,0.52,incompHetPrefSel
72,STH,14,0.6,0.44,incompHetPrefSel
72,STL,15,0.6,0.42,incompHetPrefSel
72,STM,15,0.6,0.48,incompHetPrefSel
72,STH,15,0.6,0.4,incompHetPrefSel
72,STL,16,0.6,0.5,incompHetPrefSel
72,STM,16,0.6,0.54,incompHetPrefSel
72,STH,16,0.6,0.36,incompHetPrefSel
72,STL,17,0.6,0.6,incompHetPrefSel
72,STM,17,0.6,0.4,incompHetPrefSel
72,STH,17,0.6,0.38,incompHetPrefSel
72,STL,18,0.6,0.52,incompHetPrefSel
72,STM,18,0.6,0.34,incompHetPrefSel
72,STH,18,0.6,0.46,incompHetPrefSel
72,STL,19,0.6,0.52,incompHetPrefSel
72,STM,19,0.6,0.5,incompHetPrefSel
72,STH,19,0.6,0.44,incompHetPrefSel
72,STL,20,0.6,0.42,incompHetPrefSel
72,STM,20,0.6,0.52,incompHetPrefSel
72,STH,20,0.6,0.48,incompHetPrefSel
73,STL,1,0.6,1,incompHetPrefSel
73,STM,1,0.6,1,incompHetPrefSel
73,STH,1,0.6,1,incompHetPrefSel
73,STL,2,0.6,0.62,incompHetPrefSel
73,STM,2,0.6,0.56,incompHetPrefSel
73,STH,2,0.6,0.62,incompHetPrefSel
73,STL,3,0.6,0.46,incompHetPrefSel
73,STM,3,0.6,0.52,incompHetPrefSel
73,STH,3,0.6,0.7,incompHetPrefSel
73,STL,4,0.6,0.64,incompHetPrefSel
73,STM,4,0.6,0.38,incompHetPrefSel
73,STH,4,0.6,0.36,incompHetPrefSel
73,STL,5,0.6,0.52,incompHetPrefSel
73,STM,5,0.6,0.4,incompHetPrefSel
73,STH,5,0.6,0.44,incompHetPrefSel
73,STL,6,0.6,0.56,incompHetPrefSel
73,STM,6,0.6,0.48,incompHetPrefSel
73,STH,6,0.6,0.32,incompHetPrefSel
73,STL,7,0.6,0.44,incompHetPrefSel
73,STM,7,0.6,0.42,incompHetPrefSel
73,STH,7,0.6,0.24,incompHetPrefSel
73,STL,8,0.6,0.44,incompHetPrefSel
73,STM,8,0.6,0.44,incompHetPrefSel
73,STH,8,0.6,0.18,incompHetPrefSel
73,STL,9,0.6,0.38,incompHetPrefSel
73,STM,9,0.6,0.36,incompHetPrefSel
73,STH,9,0.6,0.32,incompHetPrefSel
73,STL,10,0.6,0.5,incompHetPrefSel
73,STM,10,0.6,0.3,incompHetPrefSel
73,STH,10,0.6,0.32,incompHetPrefSel
73,STL,11,0.6,0.42,incompHetPrefSel
73,STM,11,0.6,0.36,incompHetPrefSel
73,STH,11,0.6,0.4,incompHetPrefSel
73,STL,12,0.6,0.54,incompHetPrefSel
73,STM,12,0.6,0.48,incompHetPrefSel
73,STH,12,0.6,0.48,incompHetPrefSel
73,STL,13,0.6,0.46,incompHetPrefSel
73,STM,13,0.6,0.48,incompHetPrefSel
73,STH,13,0.6,0.4,incompHetPrefSel
73,STL,14,0.6,0.46,incompHetPrefSel
73,STM,14,0.6,0.48,incompHetPrefSel
73,STH,14,0.6,0.52,incompHetPrefSel
73,STL,15,0.6,0.48,incompHetPrefSel
73,STM,15,0.6,0.42,incompHetPrefSel
73,STH,15,0.6,0.48,incompHetPrefSel
73,STL,16,0.6,0.5,incompHetPrefSel
73,STM,16,0.6,0.44,incompHetPrefSel
73,STH,16,0.6,0.5,incompHetPrefSel
73,STL,17,0.6,0.52,incompHetPrefSel
73,STM,17,0.6,0.52,incompHetPrefSel
73,STH,17,0.6,0.38,incompHetPrefSel
73,STL,18,0.6,0.48,incompHetPrefSel
73,STM,18,0.6,0.64,incompHetPrefSel
73,STH,18,0.6,0.4,incompHetPrefSel
73,STL,19,0.6,0.4,incompHetPrefSel
73,STM,19,0.6,0.58,incompHetPrefSel
73,STH,19,0.6,0.46,incompHetPrefSel
73,STL,20,0.6,0.46,incompHetPrefSel
73,STM,20,0.6,0.38,incompHetPrefSel
73,STH,20,0.6,0.46,incompHetPrefSel
74,STL,1,0.6,1,incompHetPrefSel
74,STM,1,0.6,1,incompHetPrefSel
74,STH,1,0.6,1,incompHetPrefSel
74,STL,2,0.6,0.46,incompHetPrefSel
74,STM,2,0.6,0.64,incompHetPrefSel
74,STH,2,0.6,0.6,incompHetPrefSel
74,STL,3,0.6,0.52,incompHetPrefSel
74,STM,3,0.6,0.6,incompHetPrefSel
74,STH,3,0.6,0.58,incompHetPrefSel
74,STL,4,0.6,0.56,incompHetPrefSel
74,STM,4,0.6,0.5,incompHetPrefSel
74,STH,4,0.6,0.42,incompHetPrefSel
74,STL,5,0.6,0.52,incompHetPrefSel
74,STM,5,0.6,0.5,incompHetPrefSel
74,STH,5,0.6,0.44,incompHetPrefSel
74,STL,6,0.6,0.44,incompHetPrefSel
74,STM,6,0.6,0.42,incompHetPrefSel
74,STH,6,0.6,0.4,incompHetPrefSel
74,STL,7,0.6,0.46,incompHetPrefSel
74,STM,7,0.6,0.56,incompHetPrefSel
74,STH,7,0.6,0.32,incompHetPrefSel
74,STL,8,0.6,0.48,incompHetPrefSel
74,STM,8,0.6,0.56,incompHetPrefSel
74,STH,8,0.6,0.28,incompHetPrefSel
74,STL,9,0.6,0.36,incompHetPrefSel
74,STM,9,0.6,0.62,incompHetPrefSel
74,STH,9,0.6,0.36,incompHetPrefSel
74,STL,10,0.6,0.42,incompHetPrefSel
74,STM,10,0.6,0.42,incompHetPrefSel
74,STH,10,0.6,0.44,incompHetPrefSel
74,STL,11,0.6,0.38,incompHetPrefSel
74,STM,11,0.6,0.46,incompHetPrefSel
74,STH,11,0.6,0.42,incompHetPrefSel
74,STL,12,0.6,0.48,incompHetPrefSel
74,STM,12,0.6,0.6,incompHetPrefSel
74,STH,12,0.6,0.48,incompHetPrefSel
74,STL,13,0.6,0.48,incompHetPrefSel
74,STM,13,0.6,0.48,incompHetPrefSel
74,STH,13,0.6,0.5,incompHetPrefSel
74,STL,14,0.6,0.48,incompHetPrefSel
74,STM,14,0.6,0.52,incompHetPrefSel
74,STH,14,0.6,0.44,incompHetPrefSel
74,STL,15,0.6,0.5,incompHetPrefSel
74,STM,15,0.6,0.54,incompHetPrefSel
74,STH,15,0.6,0.5,incompHetPrefSel
74,STL,16,0.6,0.54,incompHetPrefSel
74,STM,16,0.6,0.56,incompHetPrefSel
74,STH,16,0.6,0.58,incompHetPrefSel
74,STL,17,0.6,0.4,incompHetPrefSel
74,STM,17,0.6,0.58,incompHetPrefSel
74,STH,17,0.6,0.5,incompHetPrefSel
74,STL,18,0.6,0.38,incompHetPrefSel
74,STM,18,0.6,0.54,incompHetPrefSel
74,STH,18,0.6,0.52,incompHetPrefSel
74,STL,19,0.6,0.46,incompHetPrefSel
74,STM,19,0.6,0.44,incompHetPrefSel
74,STH,19,0.6,0.44,incompHetPrefSel
74,STL,20,0.6,0.3,incompHetPrefSel
74,STM,20,0.6,0.38,incompHetPrefSel
74,STH,20,0.6,0.44,incompHetPrefSel
75,STL,1,0.6,1,incompHetPrefSel
75,STM,1,0.6,1,incompHetPrefSel
75,STH,1,0.6,1,incompHetPrefSel
75,STL,2,0.6,0.66,incompHetPrefSel
75,STM,2,0.6,0.64,incompHetPrefSel
75,STH,2,0.6,0.68,incompHetPrefSel
75,STL,3,0.6,0.46,incompHetPrefSel
75,STM,3,0.6,0.48,incompHetPrefSel
75,STH,3,0.6,0.54,incompHetPrefSel
75,STL,4,0.6,0.42,incompHetPrefSel
75,STM,4,0.6,0.44,incompHetPrefSel
75,STH,4,0.6,0.46,incompHetPrefSel
75,STL,5,0.6,0.42,incompHetPrefSel
75,STM,5,0.6,0.36,incompHetPrefSel
75,STH,5,0.6,0.44,incompHetPrefSel
75,STL,6,0.6,0.5,incompHetPrefSel
75,STM,6,0.6,0.44,incompHetPrefSel
75,STH,6,0.6,0.46,incompHetPrefSel
75,STL,7,0.6,0.46,incompHetPrefSel
75,STM,7,0.6,0.38,incompHetPrefSel
75,STH,7,0.6,0.54,incompHetPrefSel
75,STL,8,0.6,0.46,incompHetPrefSel
75,STM,8,0.6,0.34,incompHetPrefSel
75,STH,8,0.6,0.58,incompHetPrefSel
75,STL,9,0.6,0.46,incompHetPrefSel
75,STM,9,0.6,0.36,incompHetPrefSel
75,STH,9,0.6,0.5,incompHetPrefSel
75,STL,10,0.6,0.34,incompHetPrefSel
75,STM,10,0.6,0.46,incompHetPrefSel
75,STH,10,0.6,0.42,incompHetPrefSel
75,STL,11,0.6,0.24,incompHetPrefSel
75,STM,11,0.6,0.44,incompHetPrefSel
75,STH,11,0.6,0.48,incompHetPrefSel
75,STL,12,0.6,0.24,incompHetPrefSel
75,STM,12,0.6,0.52,incompHetPrefSel
75,STH,12,0.6,0.58,incompHetPrefSel
75,STL,13,0.6,0.4,incompHetPrefSel
75,STM,13,0.6,0.5,incompHetPrefSel
75,STH,13,0.6,0.56,incompHetPrefSel
75,STL,14,0.6,0.46,incompHetPrefSel
75,STM,14,0.6,0.52,incompHetPrefSel
75,STH,14,0.6,0.48,incompHetPrefSel
75,STL,15,0.6,0.36,incompHetPrefSel
75,STM,15,0.6,0.46,incompHetPrefSel
75,STH,15,0.6,0.58,incompHetPrefSel
75,STL,16,0.6,0.32,incompHetPrefSel
75,STM,16,0.6,0.44,incompHetPrefSel
75,STH,16,0.6,0.58,incompHetPrefSel
75,STL,17,0.6,0.3,incompHetPrefSel
75,STM,17,0.6,0.38,incompHetPrefSel
75,STH,17,0.6,0.52,incompHetPrefSel
75,STL,18,0.6,0.36,incompHetPrefSel
75,STM,18,0.6,0.32,incompHetPrefSel
75,STH,18,0.6,0.54,incompHetPrefSel
75,STL,19,0.6,0.52,incompHetPrefSel
75,STM,19,0.6,0.38,incompHetPrefSel
75,STH,19,0.6,0.46,incompHetPrefSel
75,STL,20,0.6,0.5,incompHetPrefSel
75,STM,20,0.6,0.34,incompHetPrefSel
75,STH,20,0.6,0.58,incompHetPrefSel
76,STL,1,0.6,1,incompHetPrefSel
76,STM,1,0.6,1,incompHetPrefSel
76,STH,1,0.6,1,incompHetPrefSel
76,STL,2,0.6,0.5,incompHetPrefSel
76,STM,2,0.6,0.54,incompHetPrefSel
76,STH,2,0.6,0.76,incompHetPrefSel
76,STL,3,0.6,0.64,incompHetPrefSel
76,STM,3,0.6,0.52,incompHetPrefSel
76,STH,3,0.6,0.5,incompHetPrefSel
76,STL,4,0.6,0.6,incompHetPrefSel
76,STM,4,0.6,0.52,incompHetPrefSel
76,STH,4,0.6,0.5,incompHetPrefSel
76,STL,5,0.6,0.48,incompHetPrefSel
76,STM,5,0.6,0.58,incompHetPrefSel
76,STH,5,0.6,0.52,incompHetPrefSel
76,STL,6,0.6,0.46,incompHetPrefSel
76,STM,6,0.6,0.64,incompHetPrefSel
76,STH,6,0.6,0.4,incompHetPrefSel
76,STL,7,0.6,0.5,incompHetPrefSel
76,STM,7,0.6,0.64,incompHetPrefSel
76,STH,7,0.6,0.36,incompHetPrefSel
76,STL,8,0.6,0.44,incompHetPrefSel
76,STM,8,0.6,0.52,incompHetPrefSel
76,STH,8,0.6,0.46,incompHetPrefSel
76,STL,9,0.6,0.48,incompHetPrefSel
76,STM,9,0.6,0.52,incompHetPrefSel
76,STH,9,0.6,0.44,incompHetPrefSel
76,STL,10,0.6,0.54,incompHetPrefSel
76,STM,10,0.6,0.58,incompHetPrefSel
76,STH,10,0.6,0.42,incompHetPrefSel
76,STL,11,0.6,0.44,incompHetPrefSel
76,STM,11,0.6,0.5,incompHetPrefSel
76,STH,11,0.6,0.5,incompHetPrefSel
76,STL,12,0.6,0.52,incompHetPrefSel
76,STM,12,0.6,0.48,incompHetPrefSel
76,STH,12,0.6,0.5,incompHetPrefSel
76,STL,13,0.6,0.46,incompHetPrefSel
76,STM,13,0.6,0.42,incompHetPrefSel
76,STH,13,0.6,0.62,incompHetPrefSel
76,STL,14,0.6,0.34,incompHetPrefSel
76,STM,14,0.6,0.52,incompHetPrefSel
76,STH,14,0.6,0.62,incompHetPrefSel
76,STL,15,0.6,0.22,incompHetPrefSel
76,STM,15,0.6,0.4,incompHetPrefSel
76,STH,15,0.6,0.52,incompHetPrefSel
76,STL,16,0.6,0.32,incompHetPrefSel
76,STM,16,0.6,0.54,incompHetPrefSel
76,STH,16,0.6,0.56,incompHetPrefSel
76,STL,17,0.6,0.34,incompHetPrefSel
76,STM,17,0.6,0.54,incompHetPrefSel
76,STH,17,0.6,0.5,incompHetPrefSel
76,STL,18,0.6,0.38,incompHetPrefSel
76,STM,18,0.6,0.38,incompHetPrefSel
76,STH,18,0.6,0.5,incompHetPrefSel
76,STL,19,0.6,0.34,incompHetPrefSel
76,STM,19,0.6,0.3,incompHetPrefSel
76,STH,19,0.6,0.48,incompHetPrefSel
76,STL,20,0.6,0.36,incompHetPrefSel
76,STM,20,0.6,0.4,incompHetPrefSel
76,STH,20,0.6,0.56,incompHetPrefSel
77,STL,1,0.6,1,incompHetPrefSel
77,STM,1,0.6,1,incompHetPrefSel
77,STH,1,0.6,1,incompHetPrefSel
77,STL,2,0.6,0.68,incompHetPrefSel
77,STM,2,0.6,0.72,incompHetPrefSel
77,STH,2,0.6,0.72,incompHetPrefSel
77,STL,3,0.6,0.54,incompHetPrefSel
77,STM,3,0.6,0.6,incompHetPrefSel
77,STH,3,0.6,0.62,incompHetPrefSel
77,STL,4,0.6,0.5,incompHetPrefSel
77,STM,4,0.6,0.48,incompHetPrefSel
77,STH,4,0.6,0.42,incompHetPrefSel
77,STL,5,0.6,0.54,incompHetPrefSel
77,STM,5,0.6,0.46,incompHetPrefSel
77,STH,5,0.6,0.4,incompHetPrefSel
77,STL,6,0.6,0.52,incompHetPrefSel
77,STM,6,0.6,0.46,incompHetPrefSel
77,STH,6,0.6,0.32,incompHetPrefSel
77,STL,7,0.6,0.4,incompHetPrefSel
77,STM,7,0.6,0.46,incompHetPrefSel
77,STH,7,0.6,0.4,incompHetPrefSel
77,STL,8,0.6,0.3,incompHetPrefSel
77,STM,8,0.6,0.44,incompHetPrefSel
77,STH,8,0.6,0.44,incompHetPrefSel
77,STL,9,0.6,0.42,incompHetPrefSel
77,STM,9,0.6,0.38,incompHetPrefSel
77,STH,9,0.6,0.36,incompHetPrefSel
77,STL,10,0.6,0.28,incompHetPrefSel
77,STM,10,0.6,0.4,incompHetPrefSel
77,STH,10,0.6,0.36,incompHetPrefSel
77,STL,11,0.6,0.44,incompHetPrefSel
77,STM,11,0.6,0.52,incompHetPrefSel
77,STH,11,0.6,0.4,incompHetPrefSel
77,STL,12,0.6,0.44,incompHetPrefSel
77,STM,12,0.6,0.6,incompHetPrefSel
77,STH,12,0.6,0.38,incompHetPrefSel
77,STL,13,0.6,0.44,incompHetPrefSel
77,STM,13,0.6,0.48,incompHetPrefSel
77,STH,13,0.6,0.38,incompHetPrefSel
77,STL,14,0.6,0.46,incompHetPrefSel
77,STM,14,0.6,0.56,incompHetPrefSel
77,STH,14,0.6,0.44,incompHetPrefSel
77,STL,15,0.6,0.4,incompHetPrefSel
77,STM,15,0.6,0.48,incompHetPrefSel
77,STH,15,0.6,0.4,incompHetPrefSel
77,STL,16,0.6,0.34,incompHetPrefSel
77,STM,16,0.6,0.6,incompHetPrefSel
77,STH,16,0.6,0.5,incompHetPrefSel
77,STL,17,0.6,0.28,incompHetPrefSel
77,STM,17,0.6,0.62,incompHetPrefSel
77,STH,17,0.6,0.4,incompHetPrefSel
77,STL,18,0.6,0.26,incompHetPrefSel
77,STM,18,0.6,0.5,incompHetPrefSel
77,STH,18,0.6,0.4,incompHetPrefSel
77,STL,19,0.6,0.34,incompHetPrefSel
77,STM,19,0.6,0.46,incompHetPrefSel
77,STH,19,0.6,0.42,incompHetPrefSel
77,STL,20,0.6,0.36,incompHetPrefSel
77,STM,20,0.6,0.48,incompHetPrefSel
77,STH,20,0.6,0.46,incompHetPrefSel
78,STL,1,0.6,1,incompHetPrefSel
78,STM,1,0.6,1,incompHetPrefSel
78,STH,1,0.6,1,incompHetPrefSel
78,STL,2,0.6,0.66,incompHetPrefSel
78,STM,2,0.6,0.7,incompHetPrefSel
78,STH,2,0.6,0.64,incompHetPrefSel
78,STL,3,0.6,0.54,incompHetPrefSel
78,STM,3,0.6,0.44,incompHetPrefSel
78,STH,3,0.6,0.46,incompHetPrefSel
78,STL,4,0.6,0.46,incompHetPrefSel
78,STM,4,0.6,0.5,incompHetPrefSel
78,STH,4,0.6,0.46,incompHetPrefSel
78,STL,5,0.6,0.46,incompHetPrefSel
78,STM,5,0.6,0.42,incompHetPrefSel
78,STH,5,0.6,0.42,incompHetPrefSel
78,STL,6,0.6,0.5,incompHetPrefSel
78,STM,6,0.6,0.4,incompHetPrefSel
78,STH,6,0.6,0.38,incompHetPrefSel
78,STL,7,0.6,0.38,incompHetPrefSel
78,STM,7,0.6,0.4,incompHetPrefSel
78,STH,7,0.6,0.32,incompHetPrefSel
78,STL,8,0.6,0.48,incompHetPrefSel
78,STM,8,0.6,0.38,incompHetPrefSel
78,STH,8,0.6,0.34,incompHetPrefSel
78,STL,9,0.6,0.4,incompHetPrefSel
78,STM,9,0.6,0.46,incompHetPrefSel
78,STH,9,0.6,0.56,incompHetPrefSel
78,STL,10,0.6,0.46,incompHetPrefSel
78,STM,10,0.6,0.46,incompHetPrefSel
78,STH,10,0.6,0.38,incompHetPrefSel
78,STL,11,0.6,0.42,incompHetPrefSel
78,STM,11,0.6,0.32,incompHetPrefSel
78,STH,11,0.6,0.46,incompHetPrefSel
78,STL,12,0.6,0.42,incompHetPrefSel
78,STM,12,0.6,0.42,incompHetPrefSel
78,STH,12,0.6,0.54,incompHetPrefSel
78,STL,13,0.6,0.38,incompHetPrefSel
78,STM,13,0.6,0.46,incompHetPrefSel
78,STH,13,0.6,0.56,incompHetPrefSel
78,STL,14,0.6,0.28,incompHetPrefSel
78,STM,14,0.6,0.42,incompHetPrefSel
78,STH,14,0.6,0.62,incompHetPrefSel
78,STL,15,0.6,0.34,incompHetPrefSel
78,STM,15,0.6,0.5,incompHetPrefSel
78,STH,15,0.6,0.62,incompHetPrefSel
78,STL,16,0.6,0.38,incompHetPrefSel
78,STM,16,0.6,0.48,incompHetPrefSel
78,STH,16,0.6,0.54,incompHetPrefSel
78,STL,17,0.6,0.4,incompHetPrefSel
78,STM,17,0.6,0.52,incompHetPrefSel
78,STH,17,0.6,0.54,incompHetPrefSel
78,STL,18,0.6,0.38,incompHetPrefSel
78,STM,18,0.6,0.46,incompHetPrefSel
78,STH,18,0.6,0.56,incompHetPrefSel
78,STL,19,0.6,0.4,incompHetPrefSel
78,STM,19,0.6,0.44,incompHetPrefSel
78,STH,19,0.6,0.6,incompHetPrefSel
78,STL,20,0.6,0.46,incompHetPrefSel
78,STM,20,0.6,0.3,incompHetPrefSel
78,STH,20,0.6,0.64,incompHetPrefSel
79,STL,1,0.6,1,incompHetPrefSel
79,STM,1,0.6,1,incompHetPrefSel
79,STH,1,0.6,1,incompHetPrefSel
79,STL,2,0.6,0.56,incompHetPrefSel
79,STM,2,0.6,0.62,incompHetPrefSel
79,STH,2,0.6,0.68,incompHetPrefSel
79,STL,3,0.6,0.5,incompHetPrefSel
79,STM,3,0.6,0.5,incompHetPrefSel
79,STH,3,0.6,0.52,incompHetPrefSel
79,STL,4,0.6,0.5,incompHetPrefSel
79,STM,4,0.6,0.44,incompHetPrefSel
79,STH,4,0.6,0.32,incompHetPrefSel
79,STL,5,0.6,0.64,incompHetPrefSel
79,STM,5,0.6,0.38,incompHetPrefSel
79,STH,5,0.6,0.24,incompHetPrefSel
79,STL,6,0.6,0.54,incompHetPrefSel
79,STM,6,0.6,0.54,incompHetPrefSel
79,STH,6,0.6,0.32,incompHetPrefSel
79,STL,7,0.6,0.54,incompHetPrefSel
79,STM,7,0.6,0.58,incompHetPrefSel
79,STH,7,0.6,0.44,incompHetPrefSel
79,STL,8,0.6,0.46,incompHetPrefSel
79,STM,8,0.6,0.54,incompHetPrefSel
79,STH,8,0.6,0.38,incompHetPrefSel
79,STL,9,0.6,0.48,incompHetPrefSel
79,STM,9,0.6,0.56,incompHetPrefSel
79,STH,9,0.6,0.34,incompHetPrefSel
79,STL,10,0.6,0.5,incompHetPrefSel
79,STM,10,0.6,0.54,incompHetPrefSel
79,STH,10,0.6,0.4,incompHetPrefSel
79,STL,11,0.6,0.56,incompHetPrefSel
79,STM,11,0.6,0.42,incompHetPrefSel
79,STH,11,0.6,0.44,incompHetPrefSel
79,STL,12,0.6,0.52,incompHetPrefSel
79,STM,12,0.6,0.48,incompHetPrefSel
79,STH,12,0.6,0.54,incompHetPrefSel
79,STL,13,0.6,0.58,incompHetPrefSel
79,STM,13,0.6,0.46,incompHetPrefSel
79,STH,13,0.6,0.46,incompHetPrefSel
79,STL,14,0.6,0.6,incompHetPrefSel
79,STM,14,0.6,0.42,incompHetPrefSel
79,STH,14,0.6,0.42,incompHetPrefSel
79,STL,15,0.6,0.56,incompHetPrefSel
79,STM,15,0.6,0.48,incompHetPrefSel
79,STH,15,0.6,0.38,incompHetPrefSel
79,STL,16,0.6,0.32,incompHetPrefSel
79,STM,16,0.6,0.6,incompHetPrefSel
79,STH,16,0.6,0.42,incompHetPrefSel
79,STL,17,0.6,0.28,incompHetPrefSel
79,STM,17,0.6,0.48,incompHetPrefSel
79,STH,17,0.6,0.44,incompHetPrefSel
79,STL,18,0.6,0.3,incompHetPrefSel
79,STM,18,0.6,0.42,incompHetPrefSel
79,STH,18,0.6,0.46,incompHetPrefSel
79,STL,19,0.6,0.3,incompHetPrefSel
79,STM,19,0.6,0.36,incompHetPrefSel
79,STH,19,0.6,0.28,incompHetPrefSel
79,STL,20,0.6,0.38,incompHetPrefSel
79,STM,20,0.6,0.44,incompHetPrefSel
79,STH,20,0.6,0.42,incompHetPrefSel
80,STL,1,0.6,1,incompHetPrefSel
80,STM,1,0.6,1,incompHetPrefSel
80,STH,1,0.6,1,incompHetPrefSel
80,STL,2,0.6,0.72,incompHetPrefSel
80,STM,2,0.6,0.64,incompHetPrefSel
80,STH,2,0.6,0.68,incompHetPrefSel
80,STL,3,0.6,0.52,incompHetPrefSel
80,STM,3,0.6,0.58,incompHetPrefSel
80,STH,3,0.6,0.6,incompHetPrefSel
80,STL,4,0.6,0.52,incompHetPrefSel
80,STM,4,0.6,0.5,incompHetPrefSel
80,STH,4,0.6,0.66,incompHetPrefSel
80,STL,5,0.6,0.62,incompHetPrefSel
80,STM,5,0.6,0.52,incompHetPrefSel
80,STH,5,0.6,0.42,incompHetPrefSel
80,STL,6,0.6,0.52,incompHetPrefSel
80,STM,6,0.6,0.46,incompHetPrefSel
80,STH,6,0.6,0.38,incompHetPrefSel
80,STL,7,0.6,0.38,incompHetPrefSel
80,STM,7,0.6,0.38,incompHetPrefSel
80,STH,7,0.6,0.42,incompHetPrefSel
