replicate,pop,gen,V4,selModel
26,STM,16,-0.1264,incompSexDistSel
26,STH,16,-0.1667,incompSexDistSel
26,STL,17,NaN,incompSexDistSel
26,STM,17,-0.1667,incompSexDistSel
26,STH,17,-0.1395,incompSexDistSel
26,STL,18,NaN,incompSexDistSel
26,STM,18,-0.1667,incompSexDistSel
26,STH,18,-0.0889,incompSexDistSel
26,STL,19,NaN,incompSexDistSel
26,STM,19,-0.2727,incompSexDistSel
26,STH,19,-0.0652,incompSexDistSel
26,STL,20,NaN,incompSexDistSel
26,STM,20,-0.2727,incompSexDistSel
26,STH,20,-0.0103,incompSexDistSel
27,STL,1,-1,incompSexDistSel
27,STM,1,-1,incompSexDistSel
27,STH,1,-1,incompSexDistSel
27,STL,2,-0.4425,incompSexDistSel
27,STM,2,-0.4177,incompSexDistSel
27,STH,2,-0.3803,incompSexDistSel
27,STL,3,-0.2804,incompSexDistSel
27,STM,3,-0.2895,incompSexDistSel
27,STH,3,-0.3022,incompSexDistSel
27,STL,4,-0.2895,incompSexDistSel
27,STM,4,-0.1667,incompSexDistSel
27,STH,4,-0.176,incompSexDistSel
27,STL,5,-0.1667,incompSexDistSel
27,STM,5,-0.1807,incompSexDistSel
27,STH,5,-0.1395,incompSexDistSel
27,STL,6,-0.0426,incompSexDistSel
27,STM,6,-0.0889,incompSexDistSel
27,STH,6,0.0907,incompSexDistSel
27,STL,7,-0.0652,incompSexDistSel
27,STM,7,-0.1011,incompSexDistSel
27,STH,7,0.0907,incompSexDistSel
27,STL,8,-0.0426,incompSexDistSel
27,STM,8,-0.0889,incompSexDistSel
27,STH,8,-0.0769,incompSexDistSel
27,STL,9,-0.0103,incompSexDistSel
27,STM,9,-0.0889,incompSexDistSel
27,STH,9,-0.0103,incompSexDistSel
27,STL,10,NaN,incompSexDistSel
27,STM,10,-0.0889,incompSexDistSel
27,STH,10,NaN,incompSexDistSel
27,STL,11,NaN,incompSexDistSel
27,STM,11,-0.0652,incompSexDistSel
27,STH,11,NaN,incompSexDistSel
27,STL,12,NaN,incompSexDistSel
27,STM,12,-0.0652,incompSexDistSel
27,STH,12,NaN,incompSexDistSel
27,STL,13,NaN,incompSexDistSel
27,STM,13,-0.0538,incompSexDistSel
27,STH,13,NaN,incompSexDistSel
27,STL,14,NaN,incompSexDistSel
27,STM,14,-0.0538,incompSexDistSel
27,STH,14,NaN,incompSexDistSel
27,STL,15,NaN,incompSexDistSel
27,STM,15,-0.0889,incompSexDistSel
27,STH,15,NaN,incompSexDistSel
27,STL,16,NaN,incompSexDistSel
27,STM,16,-0.0426,incompSexDistSel
27,STH,16,NaN,incompSexDistSel
27,STL,17,NaN,incompSexDistSel
27,STM,17,-0.0316,incompSexDistSel
27,STH,17,NaN,incompSexDistSel
27,STL,18,NaN,incompSexDistSel
27,STM,18,-0.0103,incompSexDistSel
27,STH,18,NaN,incompSexDistSel
27,STL,19,NaN,incompSexDistSel
27,STM,19,-0.0208,incompSexDistSel
27,STH,19,NaN,incompSexDistSel
27,STL,20,NaN,incompSexDistSel
27,STM,20,0,incompSexDistSel
27,STH,20,NaN,incompSexDistSel
28,STL,1,-1,incompSexDistSel
28,STM,1,-1,incompSexDistSel
28,STH,1,-1,incompSexDistSel
28,STL,2,-0.6672,incompSexDistSel
28,STM,2,-0.3538,incompSexDistSel
28,STH,2,-0.3803,incompSexDistSel
28,STL,3,-0.4678,incompSexDistSel
28,STM,3,-0.4177,incompSexDistSel
28,STH,3,-0.3243,incompSexDistSel
28,STL,4,-0.4412,incompSexDistSel
28,STM,4,-0.37,incompSexDistSel
28,STH,4,-0.3803,incompSexDistSel
28,STL,5,-0.2285,incompSexDistSel
28,STM,5,-0.2727,incompSexDistSel
28,STH,5,-0.2895,incompSexDistSel
28,STL,6,-0.3611,incompSexDistSel
28,STM,6,-0.1264,incompSexDistSel
28,STH,6,-0.0946,incompSexDistSel
28,STL,7,-0.3611,incompSexDistSel
28,STM,7,-0.1395,incompSexDistSel
28,STH,7,-0.1557,incompSexDistSel
28,STL,8,-0.1529,incompSexDistSel
28,STM,8,-0.0769,incompSexDistSel
28,STH,8,-0.2405,incompSexDistSel
28,STL,9,-0.225,incompSexDistSel
28,STM,9,-0.0208,incompSexDistSel
28,STH,9,-0.115,incompSexDistSel
28,STL,10,-0.1557,incompSexDistSel
28,STM,10,-0.0103,incompSexDistSel
28,STH,10,-0.1667,incompSexDistSel
28,STL,11,-0.2727,incompSexDistSel
28,STM,11,-0.0208,incompSexDistSel
28,STH,11,-0.225,incompSexDistSel
28,STL,12,-0.2727,incompSexDistSel
28,STM,12,0,incompSexDistSel
28,STH,12,-0.1807,incompSexDistSel
28,STL,13,-0.1557,incompSexDistSel
28,STM,13,0,incompSexDistSel
28,STH,13,-0.1264,incompSexDistSel
28,STL,14,-0.2379,incompSexDistSel
28,STM,14,-0.0103,incompSexDistSel
28,STH,14,-0.1395,incompSexDistSel
28,STL,15,-0.2405,incompSexDistSel
28,STM,15,0,incompSexDistSel
28,STH,15,-0.1807,incompSexDistSel
28,STL,16,-0.2405,incompSexDistSel
28,STM,16,0,incompSexDistSel
28,STH,16,-0.1529,incompSexDistSel
28,STL,17,-0.1667,incompSexDistSel
28,STM,17,NaN,incompSexDistSel
28,STH,17,-0.0652,incompSexDistSel
28,STL,18,-0.1395,incompSexDistSel
28,STM,18,NaN,incompSexDistSel
28,STH,18,-0.0652,incompSexDistSel
28,STL,19,-0.1529,incompSexDistSel
28,STM,19,NaN,incompSexDistSel
28,STH,19,-0.1136,incompSexDistSel
28,STL,20,-0.0652,incompSexDistSel
28,STM,20,NaN,incompSexDistSel
28,STH,20,-0.1395,incompSexDistSel
29,STL,1,-1,incompSexDistSel
29,STM,1,-1,incompSexDistSel
29,STH,1,-1,incompSexDistSel
29,STL,2,-0.2528,incompSexDistSel
29,STM,2,-0.3022,incompSexDistSel
29,STH,2,-0.4177,incompSexDistSel
29,STL,3,-0.2045,incompSexDistSel
29,STM,3,-0.3611,incompSexDistSel
29,STH,3,-0.3425,incompSexDistSel
29,STL,4,-0.3067,incompSexDistSel
29,STM,4,-0.2564,incompSexDistSel
29,STH,4,-0.4,incompSexDistSel
29,STL,5,-0.2564,incompSexDistSel
29,STM,5,-0.115,incompSexDistSel
29,STH,5,-0.1964,incompSexDistSel
29,STL,6,-0.1951,incompSexDistSel
29,STM,6,-0.0769,incompSexDistSel
29,STH,6,-0.2405,incompSexDistSel
29,STL,7,-0.225,incompSexDistSel
29,STM,7,-0.0426,incompSexDistSel
29,STH,7,-0.1951,incompSexDistSel
29,STL,8,-0.1807,incompSexDistSel
29,STM,8,-0.0316,incompSexDistSel
29,STH,8,-0.1807,incompSexDistSel
29,STL,9,-0.1807,incompSexDistSel
29,STM,9,-0.0652,incompSexDistSel
29,STH,9,-0.225,incompSexDistSel
29,STL,10,-0.1807,incompSexDistSel
29,STM,10,-0.0652,incompSexDistSel
29,STH,10,-0.1011,incompSexDistSel
29,STL,11,-0.2727,incompSexDistSel
29,STM,11,-0.0769,incompSexDistSel
29,STH,11,-0.0889,incompSexDistSel
29,STL,12,-0.074,incompSexDistSel
29,STM,12,-0.0316,incompSexDistSel
29,STH,12,-0.0889,incompSexDistSel
29,STL,13,-0.0316,incompSexDistSel
29,STM,13,-0.0316,incompSexDistSel
29,STH,13,-0.0652,incompSexDistSel
29,STL,14,-0.1136,incompSexDistSel
29,STM,14,0,incompSexDistSel
29,STH,14,-0.1136,incompSexDistSel
29,STL,15,-0.1011,incompSexDistSel
29,STM,15,0,incompSexDistSel
29,STH,15,-0.0538,incompSexDistSel
29,STL,16,-0.1136,incompSexDistSel
29,STM,16,-0.0538,incompSexDistSel
29,STH,16,-0.0208,incompSexDistSel
29,STL,17,-0.1011,incompSexDistSel
29,STM,17,-0.0316,incompSexDistSel
29,STH,17,0,incompSexDistSel
29,STL,18,-0.0426,incompSexDistSel
29,STM,18,-0.0208,incompSexDistSel
29,STH,18,-0.0208,incompSexDistSel
29,STL,19,-0.0889,incompSexDistSel
29,STM,19,-0.0652,incompSexDistSel
29,STH,19,0,incompSexDistSel
29,STL,20,-0.0769,incompSexDistSel
29,STM,20,-0.0426,incompSexDistSel
29,STH,20,-0.0208,incompSexDistSel
30,STL,1,-1,incompSexDistSel
30,STM,1,-1,incompSexDistSel
30,STH,1,-1,incompSexDistSel
30,STL,2,-0.4425,incompSexDistSel
30,STM,2,-0.5846,incompSexDistSel
30,STH,2,-0.5077,incompSexDistSel
30,STL,3,-0.2804,incompSexDistSel
30,STM,3,-0.259,incompSexDistSel
30,STH,3,-0.1807,incompSexDistSel
30,STL,4,-0.2099,incompSexDistSel
30,STM,4,-0.1354,incompSexDistSel
30,STH,4,-0.2727,incompSexDistSel
30,STL,5,-0.1395,incompSexDistSel
30,STM,5,-0.2564,incompSexDistSel
30,STH,5,-0.2727,incompSexDistSel
30,STL,6,-0.1529,incompSexDistSel
30,STM,6,-0.2405,incompSexDistSel
30,STH,6,-0.225,incompSexDistSel
30,STL,7,-0.1529,incompSexDistSel
30,STM,7,-0.2099,incompSexDistSel
30,STH,7,-0.3067,incompSexDistSel
30,STL,8,-0.225,incompSexDistSel
30,STM,8,-0.1667,incompSexDistSel
30,STH,8,-0.1807,incompSexDistSel
30,STL,9,-0.1136,incompSexDistSel
30,STM,9,-0.2564,incompSexDistSel
30,STH,9,-0.1136,incompSexDistSel
30,STL,10,-0.1667,incompSexDistSel
30,STM,10,-0.2405,incompSexDistSel
30,STH,10,-0.1529,incompSexDistSel
30,STL,11,-0.0769,incompSexDistSel
30,STM,11,-0.1264,incompSexDistSel
30,STH,11,-0.1011,incompSexDistSel
30,STL,12,-0.0316,incompSexDistSel
30,STM,12,-0.1807,incompSexDistSel
30,STH,12,-0.0769,incompSexDistSel
30,STL,13,0,incompSexDistSel
30,STM,13,-0.1136,incompSexDistSel
30,STH,13,-0.0538,incompSexDistSel
30,STL,14,NaN,incompSexDistSel
30,STM,14,-0.0208,incompSexDistSel
30,STH,14,-0.0426,incompSexDistSel
30,STL,15,NaN,incompSexDistSel
30,STM,15,NaN,incompSexDistSel
30,STH,15,-0.0316,incompSexDistSel
30,STL,16,NaN,incompSexDistSel
30,STM,16,NaN,incompSexDistSel
30,STH,16,-0.0103,incompSexDistSel
30,STL,17,NaN,incompSexDistSel
30,STM,17,NaN,incompSexDistSel
30,STH,17,0,incompSexDistSel
30,STL,18,NaN,incompSexDistSel
30,STM,18,NaN,incompSexDistSel
30,STH,18,NaN,incompSexDistSel
30,STL,19,NaN,incompSexDistSel
30,STM,19,NaN,incompSexDistSel
30,STH,19,NaN,incompSexDistSel
30,STL,20,NaN,incompSexDistSel
30,STM,20,NaN,incompSexDistSel
30,STH,20,NaN,incompSexDistSel
31,STL,1,-1,incompSexDistSel
31,STM,1,-1,incompSexDistSel
31,STH,1,-1,incompSexDistSel
31,STL,2,-0.2115,incompSexDistSel
31,STM,2,-0.3803,incompSexDistSel
31,STH,2,-0.6059,incompSexDistSel
31,STL,3,-0.2045,incompSexDistSel
31,STM,3,-0.1571,incompSexDistSel
31,STH,3,-0.3936,incompSexDistSel
31,STL,4,-0.3803,incompSexDistSel
31,STM,4,-0.2564,incompSexDistSel
31,STH,4,-0.2804,incompSexDistSel
31,STL,5,-0.2727,incompSexDistSel
31,STM,5,-0.1011,incompSexDistSel
31,STH,5,-0.3243,incompSexDistSel
31,STL,6,-0.2405,incompSexDistSel
31,STM,6,-0.0426,incompSexDistSel
31,STH,6,-0.2564,incompSexDistSel
31,STL,7,-0.1667,incompSexDistSel
31,STM,7,-0.0538,incompSexDistSel
31,STH,7,-0.1529,incompSexDistSel
31,STL,8,-0.1951,incompSexDistSel
31,STM,8,-0.0538,incompSexDistSel
31,STH,8,-0.1011,incompSexDistSel
31,STL,9,-0.3067,incompSexDistSel
31,STM,9,0,incompSexDistSel
31,STH,9,-0.0889,incompSexDistSel
31,STL,10,-0.3067,incompSexDistSel
31,STM,10,-0.0316,incompSexDistSel
31,STH,10,-0.0538,incompSexDistSel
31,STL,11,-0.2099,incompSexDistSel
31,STM,11,-0.0208,incompSexDistSel
31,STH,11,-0.0316,incompSexDistSel
31,STL,12,-0.1807,incompSexDistSel
31,STM,12,-0.0652,incompSexDistSel
31,STH,12,-0.0426,incompSexDistSel
31,STL,13,-0.1395,incompSexDistSel
31,STM,13,-0.0426,incompSexDistSel
31,STH,13,-0.0208,incompSexDistSel
31,STL,14,-0.1264,incompSexDistSel
31,STM,14,-0.0208,incompSexDistSel
31,STH,14,NaN,incompSexDistSel
31,STL,15,-0.0652,incompSexDistSel
31,STM,15,-0.0103,incompSexDistSel
31,STH,15,NaN,incompSexDistSel
31,STL,16,-0.0538,incompSexDistSel
31,STM,16,0,incompSexDistSel
31,STH,16,NaN,incompSexDistSel
31,STL,17,-0.0538,incompSexDistSel
31,STM,17,NaN,incompSexDistSel
31,STH,17,NaN,incompSexDistSel
31,STL,18,-0.0208,incompSexDistSel
31,STM,18,NaN,incompSexDistSel
31,STH,18,NaN,incompSexDistSel
31,STL,19,-0.0103,incompSexDistSel
31,STM,19,NaN,incompSexDistSel
31,STH,19,NaN,incompSexDistSel
31,STL,20,-0.0426,incompSexDistSel
31,STM,20,NaN,incompSexDistSel
31,STH,20,NaN,incompSexDistSel
32,STL,1,-1,incompSexDistSel
32,STM,1,-1,incompSexDistSel
32,STH,1,-1,incompSexDistSel
32,STL,2,-0.3538,incompSexDistSel
32,STM,2,-0.4939,incompSexDistSel
32,STH,2,-0.37,incompSexDistSel
32,STL,3,-0.4203,incompSexDistSel
32,STM,3,-0.3425,incompSexDistSel
32,STH,3,-0.4848,incompSexDistSel
32,STL,4,-0.2171,incompSexDistSel
32,STM,4,-0.2405,incompSexDistSel
32,STH,4,-0.3243,incompSexDistSel
32,STL,5,-0.1964,incompSexDistSel
32,STM,5,-0.0769,incompSexDistSel
32,STH,5,-0.1964,incompSexDistSel
32,STL,6,-0.053,incompSexDistSel
32,STM,6,-0.0538,incompSexDistSel
32,STH,6,-0.1807,incompSexDistSel
32,STL,7,-0.2099,incompSexDistSel
32,STM,7,-0.0652,incompSexDistSel
32,STH,7,-0.1951,incompSexDistSel
32,STL,8,-0.1529,incompSexDistSel
32,STM,8,-0.0316,incompSexDistSel
32,STH,8,-0.1807,incompSexDistSel
32,STL,9,-0.1667,incompSexDistSel
32,STM,9,-0.0426,incompSexDistSel
32,STH,9,0.0134,incompSexDistSel
32,STL,10,-0.225,incompSexDistSel
32,STM,10,0,incompSexDistSel
32,STH,10,-0.1264,incompSexDistSel
32,STL,11,-0.1951,incompSexDistSel
32,STM,11,0,incompSexDistSel
32,STH,11,-0.1136,incompSexDistSel
32,STL,12,-0.1136,incompSexDistSel
32,STM,12,-0.0103,incompSexDistSel
32,STH,12,-0.0538,incompSexDistSel
32,STL,13,-0.1951,incompSexDistSel
32,STM,13,-0.0316,incompSexDistSel
32,STH,13,-0.0652,incompSexDistSel
32,STL,14,-0.053,incompSexDistSel
32,STM,14,-0.0208,incompSexDistSel
32,STH,14,-0.1395,incompSexDistSel
32,STL,15,-0.1395,incompSexDistSel
32,STM,15,0,incompSexDistSel
32,STH,15,-0.0889,incompSexDistSel
32,STL,16,-0.1011,incompSexDistSel
32,STM,16,-0.0316,incompSexDistSel
32,STH,16,-0.0889,incompSexDistSel
32,STL,17,-0.0889,incompSexDistSel
32,STM,17,-0.0103,incompSexDistSel
32,STH,17,-0.0652,incompSexDistSel
32,STL,18,-0.1011,incompSexDistSel
32,STM,18,-0.0103,incompSexDistSel
32,STH,18,-0.0426,incompSexDistSel
32,STL,19,-0.0208,incompSexDistSel
32,STM,19,NaN,incompSexDistSel
32,STH,19,-0.0316,incompSexDistSel
32,STL,20,-0.0426,incompSexDistSel
32,STM,20,NaN,incompSexDistSel
32,STH,20,-0.0208,incompSexDistSel
33,STL,1,-1,incompSexDistSel
33,STM,1,-1,incompSexDistSel
33,STH,1,-1,incompSexDistSel
33,STL,2,-0.5312,incompSexDistSel
33,STM,2,-0.3803,incompSexDistSel
33,STH,2,-0.2775,incompSexDistSel
33,STL,3,-0.3243,incompSexDistSel
33,STM,3,-0.3067,incompSexDistSel
33,STH,3,-0.3469,incompSexDistSel
33,STL,4,-0.1529,incompSexDistSel
33,STM,4,-0.1264,incompSexDistSel
33,STH,4,-0.2099,incompSexDistSel
33,STL,5,-0.1395,incompSexDistSel
33,STM,5,-0.0652,incompSexDistSel
33,STH,5,-0.1529,incompSexDistSel
33,STL,6,-0.0538,incompSexDistSel
33,STM,6,-0.0769,incompSexDistSel
33,STH,6,-0.1529,incompSexDistSel
33,STL,7,-0.1395,incompSexDistSel
33,STM,7,-0.0316,incompSexDistSel
33,STH,7,-0.1807,incompSexDistSel
33,STL,8,-0.225,incompSexDistSel
33,STM,8,-0.0652,incompSexDistSel
33,STH,8,-0.1136,incompSexDistSel
33,STL,9,-0.2727,incompSexDistSel
33,STM,9,-0.1529,incompSexDistSel
33,STH,9,-0.1011,incompSexDistSel
33,STL,10,-0.1964,incompSexDistSel
33,STM,10,-0.0769,incompSexDistSel
33,STH,10,-0.1136,incompSexDistSel
33,STL,11,-0.1354,incompSexDistSel
33,STM,11,-0.0652,incompSexDistSel
33,STH,11,-0.0538,incompSexDistSel
33,STL,12,-0.2727,incompSexDistSel
33,STM,12,-0.1011,incompSexDistSel
33,STH,12,-0.0316,incompSexDistSel
33,STL,13,-0.1951,incompSexDistSel
33,STM,13,-0.0889,incompSexDistSel
33,STH,13,-0.0208,incompSexDistSel
33,STL,14,-0.1529,incompSexDistSel
33,STM,14,-0.0316,incompSexDistSel
33,STH,14,-0.0208,incompSexDistSel
33,STL,15,-0.1011,incompSexDistSel
33,STM,15,-0.0208,incompSexDistSel
33,STH,15,0,incompSexDistSel
33,STL,16,-0.0538,incompSexDistSel
33,STM,16,-0.0316,incompSexDistSel
33,STH,16,-0.0103,incompSexDistSel
33,STL,17,NaN,incompSexDistSel
33,STM,17,-0.0426,incompSexDistSel
33,STH,17,-0.0208,incompSexDistSel
33,STL,18,NaN,incompSexDistSel
33,STM,18,-0.0769,incompSexDistSel
33,STH,18,-0.0426,incompSexDistSel
33,STL,19,NaN,incompSexDistSel
33,STM,19,-0.0538,incompSexDistSel
33,STH,19,-0.0769,incompSexDistSel
33,STL,20,NaN,incompSexDistSel
33,STM,20,-0.0538,incompSexDistSel
33,STH,20,-0.0652,incompSexDistSel
34,STL,1,-1,incompSexDistSel
34,STM,1,-1,incompSexDistSel
34,STH,1,-1,incompSexDistSel
34,STL,2,-0.2045,incompSexDistSel
34,STM,2,-0.5077,incompSexDistSel
34,STH,2,-0.2115,incompSexDistSel
34,STL,3,-0.225,incompSexDistSel
34,STM,3,-0.2045,incompSexDistSel
34,STH,3,-0.259,incompSexDistSel
34,STL,4,-0.2099,incompSexDistSel
34,STM,4,-0.3067,incompSexDistSel
34,STH,4,-0.2564,incompSexDistSel
34,STL,5,-0.053,incompSexDistSel
34,STM,5,-0.0946,incompSexDistSel
34,STH,5,-0.2895,incompSexDistSel
34,STL,6,-0.0103,incompSexDistSel
34,STM,6,-0.2727,incompSexDistSel
34,STH,6,-0.1529,incompSexDistSel
34,STL,7,0,incompSexDistSel
34,STM,7,-0.2099,incompSexDistSel
34,STH,7,-0.1529,incompSexDistSel
34,STL,8,NaN,incompSexDistSel
34,STM,8,-0.1807,incompSexDistSel
34,STH,8,-0.1667,incompSexDistSel
34,STL,9,NaN,incompSexDistSel
34,STM,9,-0.1136,incompSexDistSel
34,STH,9,-0.1951,incompSexDistSel
34,STL,10,NaN,incompSexDistSel
34,STM,10,-0.0426,incompSexDistSel
34,STH,10,-0.1011,incompSexDistSel
34,STL,11,NaN,incompSexDistSel
34,STM,11,-0.0538,incompSexDistSel
34,STH,11,-0.0769,incompSexDistSel
34,STL,12,NaN,incompSexDistSel
34,STM,12,-0.0208,incompSexDistSel
34,STH,12,-0.1136,incompSexDistSel
34,STL,13,NaN,incompSexDistSel
34,STM,13,-0.0208,incompSexDistSel
34,STH,13,-0.1136,incompSexDistSel
34,STL,14,NaN,incompSexDistSel
34,STM,14,-0.0103,incompSexDistSel
34,STH,14,-0.0538,incompSexDistSel
34,STL,15,NaN,incompSexDistSel
34,STM,15,-0.0103,incompSexDistSel
34,STH,15,-0.0769,incompSexDistSel
34,STL,16,NaN,incompSexDistSel
34,STM,16,-0.0208,incompSexDistSel
34,STH,16,-0.0208,incompSexDistSel
34,STL,17,NaN,incompSexDistSel
34,STM,17,-0.0103,incompSexDistSel
34,STH,17,-0.0316,incompSexDistSel
34,STL,18,NaN,incompSexDistSel
34,STM,18,0,incompSexDistSel
34,STH,18,-0.0538,incompSexDistSel
34,STL,19,NaN,incompSexDistSel
34,STM,19,-0.0316,incompSexDistSel
34,STH,19,-0.0316,incompSexDistSel
34,STL,20,NaN,incompSexDistSel
34,STM,20,-0.0208,incompSexDistSel
34,STH,20,-0.0426,incompSexDistSel
35,STL,1,-1,incompSexDistSel
35,STM,1,-1,incompSexDistSel
35,STH,1,-1,incompSexDistSel
35,STL,2,-0.4073,incompSexDistSel
35,STM,2,-0.3243,incompSexDistSel
35,STH,2,-0.5766,incompSexDistSel
35,STL,3,-0.259,incompSexDistSel
35,STM,3,-0.2379,incompSexDistSel
35,STH,3,-0.176,incompSexDistSel
35,STL,4,-0.2171,incompSexDistSel
35,STM,4,-0.176,incompSexDistSel
35,STH,4,-0.2405,incompSexDistSel
35,STL,5,-0.0946,incompSexDistSel
35,STM,5,-0.225,incompSexDistSel
35,STH,5,-0.2099,incompSexDistSel
35,STL,6,-0.2564,incompSexDistSel
35,STM,6,-0.1264,incompSexDistSel
35,STH,6,-0.225,incompSexDistSel
35,STL,7,-0.3611,incompSexDistSel
35,STM,7,-0.1529,incompSexDistSel
35,STH,7,-0.2099,incompSexDistSel
35,STL,8,-0.1807,incompSexDistSel
35,STM,8,-0.1395,incompSexDistSel
35,STH,8,-0.1136,incompSexDistSel
35,STL,9,-0.1529,incompSexDistSel
35,STM,9,-0.1011,incompSexDistSel
35,STH,9,-0.1264,incompSexDistSel
35,STL,10,-0.1807,incompSexDistSel
35,STM,10,-0.0316,incompSexDistSel
35,STH,10,-0.1136,incompSexDistSel
35,STL,11,-0.1395,incompSexDistSel
35,STM,11,-0.0316,incompSexDistSel
35,STH,11,-0.1011,incompSexDistSel
35,STL,12,-0.0316,incompSexDistSel
35,STM,12,-0.0426,incompSexDistSel
35,STH,12,-0.0652,incompSexDistSel
35,STL,13,-0.0316,incompSexDistSel
35,STM,13,-0.0103,incompSexDistSel
35,STH,13,-0.0426,incompSexDistSel
35,STL,14,-0.0208,incompSexDistSel
35,STM,14,0,incompSexDistSel
35,STH,14,-0.0103,incompSexDistSel
35,STL,15,-0.0103,incompSexDistSel
35,STM,15,-0.0316,incompSexDistSel
35,STH,15,-0.0426,incompSexDistSel
35,STL,16,0,incompSexDistSel
35,STM,16,-0.0538,incompSexDistSel
35,STH,16,-0.0538,incompSexDistSel
35,STL,17,-0.0103,incompSexDistSel
35,STM,17,-0.0316,incompSexDistSel
35,STH,17,-0.0652,incompSexDistSel
35,STL,18,NaN,incompSexDistSel
35,STM,18,0,incompSexDistSel
35,STH,18,-0.0426,incompSexDistSel
35,STL,19,NaN,incompSexDistSel
35,STM,19,0,incompSexDistSel
35,STH,19,-0.0316,incompSexDistSel
35,STL,20,NaN,incompSexDistSel
35,STM,20,-0.0316,incompSexDistSel
35,STH,20,-0.0538,incompSexDistSel
36,STL,1,-1,incompSexDistSel
36,STM,1,-1,incompSexDistSel
36,STH,1,-1,incompSexDistSel
36,STL,2,-0.5482,incompSexDistSel
36,STM,2,-0.3803,incompSexDistSel
36,STH,2,-0.4678,incompSexDistSel
36,STL,3,-0.4627,incompSexDistSel
36,STM,3,-0.2171,incompSexDistSel
36,STH,3,-0.3022,incompSexDistSel
36,STL,4,-0.3067,incompSexDistSel
36,STM,4,-0.3067,incompSexDistSel
36,STH,4,-0.3803,incompSexDistSel
36,STL,5,-0.2405,incompSexDistSel
36,STM,5,-0.2895,incompSexDistSel
36,STH,5,-0.1807,incompSexDistSel
36,STL,6,-0.1136,incompSexDistSel
36,STM,6,-0.2564,incompSexDistSel
36,STH,6,-0.1136,incompSexDistSel
36,STL,7,-0.0652,incompSexDistSel
36,STM,7,-0.0316,incompSexDistSel
36,STH,7,-0.1136,incompSexDistSel
36,STL,8,-0.0538,incompSexDistSel
36,STM,8,-0.1011,incompSexDistSel
36,STH,8,-0.1395,incompSexDistSel
36,STL,9,-0.1011,incompSexDistSel
36,STM,9,-0.0889,incompSexDistSel
36,STH,9,-0.0538,incompSexDistSel
36,STL,10,-0.1136,incompSexDistSel
36,STM,10,-0.1807,incompSexDistSel
36,STH,10,-0.1011,incompSexDistSel
36,STL,11,-0.0426,incompSexDistSel
36,STM,11,-0.2099,incompSexDistSel
36,STH,11,-0.0769,incompSexDistSel
36,STL,12,-0.0316,incompSexDistSel
36,STM,12,-0.1557,incompSexDistSel
36,STH,12,-0.0769,incompSexDistSel
36,STL,13,-0.0103,incompSexDistSel
36,STM,13,-0.2405,incompSexDistSel
36,STH,13,-0.1529,incompSexDistSel
36,STL,14,-0.0208,incompSexDistSel
36,STM,14,-0.2405,incompSexDistSel
36,STH,14,-0.1136,incompSexDistSel
36,STL,15,0,incompSexDistSel
36,STM,15,-0.1264,incompSexDistSel
36,STH,15,-0.0652,incompSexDistSel
36,STL,16,-0.0103,incompSexDistSel
36,STM,16,-0.1136,incompSexDistSel
36,STH,16,-0.0316,incompSexDistSel
36,STL,17,-0.0103,incompSexDistSel
36,STM,17,-0.1136,incompSexDistSel
36,STH,17,-0.0538,incompSexDistSel
36,STL,18,-0.0208,incompSexDistSel
36,STM,18,-0.1667,incompSexDistSel
36,STH,18,-0.0316,incompSexDistSel
36,STL,19,0,incompSexDistSel
36,STM,19,-0.1395,incompSexDistSel
36,STH,19,-0.0208,incompSexDistSel
36,STL,20,NaN,incompSexDistSel
36,STM,20,-0.1395,incompSexDistSel
36,STH,20,0,incompSexDistSel
37,STL,1,-1,incompSexDistSel
37,STM,1,-1,incompSexDistSel
37,STH,1,-1,incompSexDistSel
37,STL,2,-0.4177,incompSexDistSel
37,STM,2,-0.4678,incompSexDistSel
37,STH,2,-0.2929,incompSexDistSel
37,STL,3,-0.2895,incompSexDistSel
37,STM,3,-0.2045,incompSexDistSel
37,STH,3,-0.3243,incompSexDistSel
37,STL,4,-0.2727,incompSexDistSel
37,STM,4,-0.4,incompSexDistSel
37,STH,4,-0.1807,incompSexDistSel
37,STL,5,-0.2405,incompSexDistSel
37,STM,5,-0.225,incompSexDistSel
37,STH,5,-0.1557,incompSexDistSel
37,STL,6,-0.225,incompSexDistSel
37,STM,6,-0.1395,incompSexDistSel
37,STH,6,-0.1529,incompSexDistSel
37,STL,7,-0.1951,incompSexDistSel
37,STM,7,-0.1264,incompSexDistSel
37,STH,7,-0.1807,incompSexDistSel
37,STL,8,-0.1951,incompSexDistSel
37,STM,8,-0.1264,incompSexDistSel
37,STH,8,-0.0652,incompSexDistSel
37,STL,9,-0.1529,incompSexDistSel
37,STM,9,0.2415,incompSexDistSel
37,STH,9,-0.0316,incompSexDistSel
37,STL,10,-0.1011,incompSexDistSel
37,STM,10,-0.0889,incompSexDistSel
37,STH,10,0,incompSexDistSel
37,STL,11,-0.0095,incompSexDistSel
37,STM,11,-0.0889,incompSexDistSel
37,STH,11,0,incompSexDistSel
37,STL,12,-0.1951,incompSexDistSel
37,STM,12,-0.0426,incompSexDistSel
37,STH,12,NaN,incompSexDistSel
37,STL,13,-0.1667,incompSexDistSel
37,STM,13,-0.0889,incompSexDistSel
37,STH,13,NaN,incompSexDistSel
37,STL,14,-0.1136,incompSexDistSel
