replicate,pop,gen,V4,selModel
27,STL,10,-0.0103,incompSel
27,STM,10,-0.0538,incompSel
27,STH,10,-0.0426,incompSel
27,STL,11,NaN,incompSel
27,STM,11,-0.0426,incompSel
27,STH,11,-0.0426,incompSel
27,STL,12,NaN,incompSel
27,STM,12,-0.0316,incompSel
27,STH,12,-0.0538,incompSel
27,STL,13,NaN,incompSel
27,STM,13,-0.0208,incompSel
27,STH,13,-0.0316,incompSel
27,STL,14,NaN,incompSel
27,STM,14,-0.0103,incompSel
27,STH,14,-0.0208,incompSel
27,STL,15,NaN,incompSel
27,STM,15,-0.0208,incompSel
27,STH,15,-0.0208,incompSel
27,STL,16,NaN,incompSel
27,STM,16,-0.0426,incompSel
27,STH,16,-0.0889,incompSel
27,STL,17,NaN,incompSel
27,STM,17,-0.0426,incompSel
27,STH,17,-0.0208,incompSel
27,STL,18,NaN,incompSel
27,STM,18,-0.0316,incompSel
27,STH,18,0,incompSel
27,STL,19,NaN,incompSel
27,STM,19,-0.0316,incompSel
27,STH,19,NaN,incompSel
27,STL,20,NaN,incompSel
27,STM,20,-0.0103,incompSel
27,STH,20,NaN,incompSel
28,STL,1,-1,incompSel
28,STM,1,-1,incompSel
28,STH,1,-1,incompSel
28,STL,2,-0.6672,incompSel
28,STM,2,-0.3279,incompSel
28,STH,2,-0.4412,incompSel
28,STL,3,-0.2929,incompSel
28,STM,3,-0.225,incompSel
28,STH,3,-0.3611,incompSel
28,STL,4,-0.3936,incompSel
28,STM,4,-0.225,incompSel
28,STH,4,-0.225,incompSel
28,STL,5,-0.4,incompSel
28,STM,5,-0.1951,incompSel
28,STH,5,-0.1951,incompSel
28,STL,6,-0.2727,incompSel
28,STM,6,-0.1667,incompSel
28,STH,6,-0.1395,incompSel
28,STL,7,-0.1951,incompSel
28,STM,7,-0.1136,incompSel
28,STH,7,-0.1011,incompSel
28,STL,8,-0.1529,incompSel
28,STM,8,0.1945,incompSel
28,STH,8,-0.0538,incompSel
28,STL,9,-0.1807,incompSel
28,STM,9,-0.0103,incompSel
28,STH,9,-0.0769,incompSel
28,STL,10,-0.1807,incompSel
28,STM,10,0,incompSel
28,STH,10,-0.0889,incompSel
28,STL,11,-0.1395,incompSel
28,STM,11,0,incompSel
28,STH,11,-0.1136,incompSel
28,STL,12,-0.1529,incompSel
28,STM,12,NaN,incompSel
28,STH,12,0.0907,incompSel
28,STL,13,-0.074,incompSel
28,STM,13,NaN,incompSel
28,STH,13,-0.0538,incompSel
28,STL,14,-0.2099,incompSel
28,STM,14,NaN,incompSel
28,STH,14,-0.0652,incompSel
28,STL,15,-0.2564,incompSel
28,STM,15,NaN,incompSel
28,STH,15,-0.0426,incompSel
28,STL,16,-0.1667,incompSel
28,STM,16,NaN,incompSel
28,STH,16,-0.0538,incompSel
28,STL,17,-0.1395,incompSel
28,STM,17,NaN,incompSel
28,STH,17,-0.0208,incompSel
28,STL,18,-0.1395,incompSel
28,STM,18,NaN,incompSel
28,STH,18,-0.0316,incompSel
28,STL,19,-0.1529,incompSel
28,STM,19,NaN,incompSel
28,STH,19,-0.0208,incompSel
28,STL,20,-0.2564,incompSel
28,STM,20,NaN,incompSel
28,STH,20,-0.0316,incompSel
29,STL,1,-1,incompSel
29,STM,1,-1,incompSel
29,STH,1,-1,incompSel
29,STL,2,-0.6672,incompSel
29,STM,2,-0.3279,incompSel
29,STH,2,-0.4412,incompSel
29,STL,3,-0.2929,incompSel
29,STM,3,-0.225,incompSel
29,STH,3,-0.3611,incompSel
29,STL,4,-0.3936,incompSel
29,STM,4,-0.225,incompSel
29,STH,4,-0.225,incompSel
29,STL,5,-0.4,incompSel
29,STM,5,-0.1951,incompSel
29,STH,5,-0.1951,incompSel
29,STL,6,-0.2727,incompSel
29,STM,6,-0.1667,incompSel
29,STH,6,-0.1395,incompSel
29,STL,7,-0.1951,incompSel
29,STM,7,-0.1136,incompSel
29,STH,7,-0.1011,incompSel
29,STL,8,-0.1529,incompSel
29,STM,8,0.1945,incompSel
29,STH,8,-0.0538,incompSel
29,STL,9,-0.1807,incompSel
29,STM,9,-0.0103,incompSel
29,STH,9,-0.0769,incompSel
29,STL,10,-0.1807,incompSel
29,STM,10,0,incompSel
29,STH,10,-0.0889,incompSel
29,STL,11,-0.1395,incompSel
29,STM,11,0,incompSel
29,STH,11,-0.1136,incompSel
29,STL,12,-0.1529,incompSel
29,STM,12,NaN,incompSel
29,STH,12,0.0907,incompSel
29,STL,13,-0.074,incompSel
29,STM,13,NaN,incompSel
29,STH,13,-0.0538,incompSel
29,STL,14,-0.2099,incompSel
29,STM,14,NaN,incompSel
29,STH,14,-0.0652,incompSel
29,STL,15,-0.2564,incompSel
29,STM,15,NaN,incompSel
29,STH,15,-0.0426,incompSel
29,STL,16,-0.1667,incompSel
29,STM,16,NaN,incompSel
29,STH,16,-0.0538,incompSel
29,STL,17,-0.1395,incompSel
29,STM,17,NaN,incompSel
29,STH,17,-0.0208,incompSel
29,STL,18,-0.1395,incompSel
29,STM,18,NaN,incompSel
29,STH,18,-0.0316,incompSel
29,STL,19,-0.1529,incompSel
29,STM,19,NaN,incompSel
29,STH,19,-0.0208,incompSel
29,STL,20,-0.2564,incompSel
29,STM,20,NaN,incompSel
29,STH,20,-0.0316,incompSel
30,STL,1,-1,incompSel
30,STM,1,-1,incompSel
30,STH,1,-1,incompSel
30,STL,2,-0.4939,incompSel
30,STM,2,-0.5207,incompSel
30,STH,2,-0.3936,incompSel
30,STL,3,-0.3469,incompSel
30,STM,3,-0.3611,incompSel
30,STH,3,-0.1071,incompSel
30,STL,4,-0.3803,incompSel
30,STM,4,-0.2564,incompSel
30,STH,4,-0.1557,incompSel
30,STL,5,-0.3067,incompSel
30,STM,5,-0.074,incompSel
30,STH,5,-0.2895,incompSel
30,STL,6,-0.2099,incompSel
30,STM,6,-0.1354,incompSel
30,STH,6,-0.225,incompSel
30,STL,7,-0.225,incompSel
30,STM,7,-0.2405,incompSel
30,STH,7,-0.1395,incompSel
30,STL,8,-0.1557,incompSel
30,STM,8,-0.1395,incompSel
30,STH,8,-0.1395,incompSel
30,STL,9,-0.1951,incompSel
30,STM,9,-0.0769,incompSel
30,STH,9,-0.0652,incompSel
30,STL,10,-0.1264,incompSel
30,STM,10,-0.0769,incompSel
30,STH,10,-0.0889,incompSel
30,STL,11,-0.0208,incompSel
30,STM,11,-0.0426,incompSel
30,STH,11,-0.1136,incompSel
30,STL,12,-0.0208,incompSel
30,STM,12,-0.0208,incompSel
30,STH,12,-0.1136,incompSel
30,STL,13,-0.0208,incompSel
30,STM,13,0,incompSel
30,STH,13,-0.0889,incompSel
30,STL,14,-0.0538,incompSel
30,STM,14,0,incompSel
30,STH,14,-0.0426,incompSel
30,STL,15,0.1945,incompSel
30,STM,15,NaN,incompSel
30,STH,15,-0.0208,incompSel
30,STL,16,-0.0769,incompSel
30,STM,16,NaN,incompSel
30,STH,16,-0.0103,incompSel
30,STL,17,-0.0316,incompSel
30,STM,17,NaN,incompSel
30,STH,17,0,incompSel
30,STL,18,-0.0208,incompSel
30,STM,18,NaN,incompSel
30,STH,18,NaN,incompSel
30,STL,19,-0.0208,incompSel
30,STM,19,NaN,incompSel
30,STH,19,NaN,incompSel
30,STL,20,-0.0426,incompSel
30,STM,20,NaN,incompSel
30,STH,20,NaN,incompSel
31,STL,1,-1,incompSel
31,STM,1,-1,incompSel
31,STH,1,-1,incompSel
31,STL,2,-0.4388,incompSel
31,STM,2,-0.4924,incompSel
31,STH,2,-0.4627,incompSel
31,STL,3,-0.3022,incompSel
31,STM,3,-0.3243,incompSel
31,STH,3,-0.2727,incompSel
31,STL,4,-0.1807,incompSel
31,STM,4,-0.4627,incompSel
31,STH,4,-0.2895,incompSel
31,STL,5,-0.1807,incompSel
31,STM,5,-0.3243,incompSel
31,STH,5,-0.2564,incompSel
31,STL,6,-0.1136,incompSel
31,STM,6,-0.1354,incompSel
31,STH,6,-0.3243,incompSel
31,STL,7,-0.0769,incompSel
31,STM,7,-0.2405,incompSel
31,STH,7,-0.2405,incompSel
31,STL,8,-0.0889,incompSel
31,STM,8,-0.2099,incompSel
31,STH,8,-0.0946,incompSel
31,STL,9,-0.0889,incompSel
31,STM,9,-0.2099,incompSel
31,STH,9,-0.1011,incompSel
31,STL,10,-0.1395,incompSel
31,STM,10,-0.1667,incompSel
31,STH,10,-0.1264,incompSel
31,STL,11,-0.1264,incompSel
31,STM,11,-0.1667,incompSel
31,STH,11,-0.1395,incompSel
31,STL,12,-0.0889,incompSel
31,STM,12,-0.1951,incompSel
31,STH,12,-0.0889,incompSel
31,STL,13,-0.0426,incompSel
31,STM,13,-0.1807,incompSel
31,STH,13,-0.1264,incompSel
31,STL,14,-0.0208,incompSel
31,STM,14,-0.1807,incompSel
31,STH,14,0.0631,incompSel
31,STL,15,0,incompSel
31,STM,15,-0.2099,incompSel
31,STH,15,-0.0889,incompSel
31,STL,16,NaN,incompSel
31,STM,16,-0.2564,incompSel
31,STH,16,-0.0769,incompSel
31,STL,17,NaN,incompSel
31,STM,17,-0.1964,incompSel
31,STH,17,-0.0769,incompSel
31,STL,18,NaN,incompSel
31,STM,18,-0.2405,incompSel
31,STH,18,-0.0316,incompSel
31,STL,19,NaN,incompSel
31,STM,19,-0.225,incompSel
31,STH,19,-0.0316,incompSel
31,STL,20,NaN,incompSel
31,STM,20,-0.1667,incompSel
31,STH,20,-0.0103,incompSel
32,STL,1,-1,incompSel
32,STM,1,-1,incompSel
32,STH,1,-1,incompSel
32,STL,2,-0.3279,incompSel
32,STM,2,-0.37,incompSel
32,STH,2,-0.3243,incompSel
32,STL,3,-0.2804,incompSel
32,STM,3,-0.3425,incompSel
32,STH,3,-0.2895,incompSel
32,STL,4,-0.2895,incompSel
32,STM,4,-0.1354,incompSel
32,STH,4,-0.225,incompSel
32,STL,5,-0.1807,incompSel
32,STM,5,-0.3067,incompSel
32,STH,5,-0.2099,incompSel
32,STL,6,-0.1667,incompSel
32,STM,6,-0.0146,incompSel
32,STH,6,-0.1264,incompSel
32,STL,7,-0.1011,incompSel
32,STM,7,-0.1964,incompSel
32,STH,7,-0.0769,incompSel
32,STL,8,-0.1264,incompSel
32,STM,8,-0.1807,incompSel
32,STH,8,-0.1136,incompSel
32,STL,9,-0.0538,incompSel
32,STM,9,-0.1667,incompSel
32,STH,9,-0.1011,incompSel
32,STL,10,-0.0426,incompSel
32,STM,10,-0.1264,incompSel
32,STH,10,-0.1136,incompSel
32,STL,11,-0.0426,incompSel
32,STM,11,-0.1667,incompSel
32,STH,11,-0.1136,incompSel
32,STL,12,-0.0538,incompSel
32,STM,12,-0.2727,incompSel
32,STH,12,-0.1136,incompSel
32,STL,13,0.1945,incompSel
32,STM,13,-0.2099,incompSel
32,STH,13,-0.0652,incompSel
32,STL,14,-0.0426,incompSel
32,STM,14,-0.1264,incompSel
32,STH,14,-0.0652,incompSel
32,STL,15,-0.0538,incompSel
32,STM,15,-0.1264,incompSel
32,STH,15,-0.0426,incompSel
32,STL,16,-0.0426,incompSel
32,STM,16,-0.1807,incompSel
32,STH,16,-0.0538,incompSel
32,STL,17,-0.0103,incompSel
32,STM,17,-0.1264,incompSel
32,STH,17,-0.0769,incompSel
32,STL,18,-0.0316,incompSel
32,STM,18,-0.1136,incompSel
32,STH,18,-0.0769,incompSel
32,STL,19,0,incompSel
32,STM,19,-0.0889,incompSel
32,STH,19,-0.0426,incompSel
32,STL,20,NaN,incompSel
32,STM,20,-0.0889,incompSel
32,STH,20,-0.0426,incompSel
33,STL,1,-1,incompSel
33,STM,1,-1,incompSel
33,STH,1,-1,incompSel
33,STL,2,-0.3279,incompSel
33,STM,2,-0.37,incompSel
33,STH,2,-0.3243,incompSel
33,STL,3,-0.2804,incompSel
33,STM,3,-0.3425,incompSel
33,STH,3,-0.2895,incompSel
33,STL,4,-0.2895,incompSel
33,STM,4,-0.1354,incompSel
33,STH,4,-0.225,incompSel
33,STL,5,-0.1807,incompSel
33,STM,5,-0.3067,incompSel
33,STH,5,-0.2099,incompSel
33,STL,6,-0.1667,incompSel
33,STM,6,-0.0146,incompSel
33,STH,6,-0.1264,incompSel
33,STL,7,-0.1011,incompSel
33,STM,7,-0.1964,incompSel
33,STH,7,-0.0769,incompSel
33,STL,8,-0.1264,incompSel
33,STM,8,-0.1807,incompSel
33,STH,8,-0.1136,incompSel
33,STL,9,-0.0538,incompSel
33,STM,9,-0.1667,incompSel
33,STH,9,-0.1011,incompSel
33,STL,10,-0.0426,incompSel
33,STM,10,-0.1264,incompSel
33,STH,10,-0.1136,incompSel
33,STL,11,-0.0426,incompSel
33,STM,11,-0.1667,incompSel
33,STH,11,-0.1136,incompSel
33,STL,12,-0.0538,incompSel
33,STM,12,-0.2727,incompSel
33,STH,12,-0.1136,incompSel
33,STL,13,0.1945,incompSel
33,STM,13,-0.2099,incompSel
33,STH,13,-0.0652,incompSel
33,STL,14,-0.0426,incompSel
33,STM,14,-0.1264,incompSel
33,STH,14,-0.0652,incompSel
33,STL,15,-0.0538,incompSel
33,STM,15,-0.1264,incompSel
33,STH,15,-0.0426,incompSel
33,STL,16,-0.0426,incompSel
33,STM,16,-0.1807,incompSel
33,STH,16,-0.0538,incompSel
33,STL,17,-0.0103,incompSel
33,STM,17,-0.1264,incompSel
33,STH,17,-0.0769,incompSel
33,STL,18,-0.0316,incompSel
33,STM,18,-0.1136,incompSel
33,STH,18,-0.0769,incompSel
33,STL,19,0,incompSel
33,STM,19,-0.0889,incompSel
33,STH,19,-0.0426,incompSel
33,STL,20,NaN,incompSel
33,STM,20,-0.0889,incompSel
33,STH,20,-0.0426,incompSel
34,STL,1,-1,incompSel
34,STM,1,-1,incompSel
34,STH,1,-1,incompSel
34,STL,2,-0.6066,incompSel
34,STM,2,-0.4073,incompSel
34,STH,2,-0.3022,incompSel
34,STL,3,-0.2528,incompSel
34,STM,3,-0.1329,incompSel
34,STH,3,-0.2405,incompSel
34,STL,4,-0.1964,incompSel
34,STM,4,-0.0146,incompSel
34,STH,4,-0.2727,incompSel
34,STL,5,-0.2564,incompSel
34,STM,5,-0.176,incompSel
34,STH,5,-0.2727,incompSel
34,STL,6,-0.2099,incompSel
34,STM,6,-0.2405,incompSel
34,STH,6,-0.2564,incompSel
34,STL,7,-0.1011,incompSel
34,STM,7,-0.074,incompSel
34,STH,7,-0.1807,incompSel
34,STL,8,-0.1011,incompSel
34,STM,8,-0.225,incompSel
34,STH,8,-0.1529,incompSel
34,STL,9,-0.0095,incompSel
34,STM,9,-0.1395,incompSel
34,STH,9,-0.0889,incompSel
34,STL,10,-0.1529,incompSel
34,STM,10,-0.1395,incompSel
34,STH,10,-0.1011,incompSel
34,STL,11,-0.1529,incompSel
34,STM,11,-0.1529,incompSel
34,STH,11,-0.0769,incompSel
34,STL,12,-0.1264,incompSel
34,STM,12,-0.1264,incompSel
34,STH,12,-0.1011,incompSel
34,STL,13,-0.0889,incompSel
34,STM,13,-0.1264,incompSel
34,STH,13,-0.1011,incompSel
34,STL,14,-0.1011,incompSel
34,STM,14,-0.0769,incompSel
34,STH,14,-0.1011,incompSel
34,STL,15,-0.0538,incompSel
34,STM,15,-0.0769,incompSel
34,STH,15,-0.1395,incompSel
34,STL,16,-0.0769,incompSel
34,STM,16,-0.0769,incompSel
34,STH,16,-0.1136,incompSel
34,STL,17,-0.0889,incompSel
34,STM,17,-0.0769,incompSel
34,STH,17,-0.1395,incompSel
34,STL,18,-0.0652,incompSel
34,STM,18,-0.0652,incompSel
34,STH,18,-0.0769,incompSel
34,STL,19,-0.0769,incompSel
34,STM,19,-0.0538,incompSel
34,STH,19,-0.0889,incompSel
34,STL,20,-0.0652,incompSel
34,STM,20,-0.0538,incompSel
34,STH,20,-0.1011,incompSel
35,STL,1,-1,incompSel
35,STM,1,-1,incompSel
35,STH,1,-1,incompSel
35,STL,2,-0.5207,incompSel
35,STM,2,-0.2528,incompSel
35,STH,2,-0.4848,incompSel
35,STL,3,-0.3243,incompSel
35,STM,3,-0.2379,incompSel
35,STH,3,-0.4,incompSel
35,STL,4,-0.225,incompSel
35,STM,4,-0.2405,incompSel
35,STH,4,-0.3067,incompSel
35,STL,5,-0.1529,incompSel
35,STM,5,-0.1264,incompSel
35,STH,5,-0.074,incompSel
35,STL,6,-0.1264,incompSel
35,STM,6,-0.1011,incompSel
35,STH,6,-0.1667,incompSel
35,STL,7,0.1552,incompSel
35,STM,7,-0.1136,incompSel
35,STH,7,-0.1529,incompSel
35,STL,8,-0.1011,incompSel
35,STM,8,0.1211,incompSel
35,STH,8,-0.1264,incompSel
35,STL,9,-0.0889,incompSel
35,STM,9,-0.0652,incompSel
35,STH,9,-0.1264,incompSel
35,STL,10,-0.1395,incompSel
35,STM,10,-0.0652,incompSel
35,STH,10,-0.1011,incompSel
35,STL,11,-0.1011,incompSel
35,STM,11,-0.0316,incompSel
35,STH,11,-0.1136,incompSel
35,STL,12,-0.0426,incompSel
35,STM,12,-0.0316,incompSel
35,STH,12,-0.0538,incompSel
35,STL,13,-0.0316,incompSel
35,STM,13,-0.0316,incompSel
35,STH,13,-0.0538,incompSel
35,STL,14,-0.0103,incompSel
35,STM,14,-0.0769,incompSel
35,STH,14,-0.0426,incompSel
35,STL,15,-0.0103,incompSel
35,STM,15,-0.0889,incompSel
35,STH,15,-0.0538,incompSel
35,STL,16,-0.0208,incompSel
35,STM,16,-0.1136,incompSel
35,STH,16,0,incompSel
35,STL,17,-0.0208,incompSel
35,STM,17,-0.1136,incompSel
35,STH,17,0,incompSel
35,STL,18,-0.0103,incompSel
35,STM,18,-0.1136,incompSel
35,STH,18,0,incompSel
35,STL,19,-0.0103,incompSel
35,STM,19,-0.1136,incompSel
35,STH,19,0,incompSel
35,STL,20,-0.0103,incompSel
35,STM,20,-0.0652,incompSel
35,STH,20,NaN,incompSel
36,STL,1,-1,incompSel
36,STM,1,-1,incompSel
36,STH,1,-1,incompSel
36,STL,2,-0.5207,incompSel
36,STM,2,-0.2528,incompSel
36,STH,2,-0.4848,incompSel
36,STL,3,-0.3243,incompSel
36,STM,3,-0.2379,incompSel
36,STH,3,-0.4,incompSel
36,STL,4,-0.225,incompSel
36,STM,4,-0.2405,incompSel
36,STH,4,-0.3067,incompSel
36,STL,5,-0.1529,incompSel
36,STM,5,-0.1264,incompSel
36,STH,5,-0.074,incompSel
36,STL,6,-0.1264,incompSel
36,STM,6,-0.1011,incompSel
36,STH,6,-0.1667,incompSel
36,STL,7,0.1552,incompSel
36,STM,7,-0.1136,incompSel
36,STH,7,-0.1529,incompSel
36,STL,8,-0.1011,incompSel
36,STM,8,0.1211,incompSel
36,STH,8,-0.1264,incompSel
36,STL,9,-0.0889,incompSel
36,STM,9,-0.0652,incompSel
36,STH,9,-0.1264,incompSel
36,STL,10,-0.1395,incompSel
36,STM,10,-0.0652,incompSel
36,STH,10,-0.1011,incompSel
36,STL,11,-0.1011,incompSel
36,STM,11,-0.0316,incompSel
36,STH,11,-0.1136,incompSel
36,STL,12,-0.0426,incompSel
36,STM,12,-0.0316,incompSel
36,STH,12,-0.0538,incompSel
36,STL,13,-0.0316,incompSel
36,STM,13,-0.0316,incompSel
36,STH,13,-0.0538,incompSel
36,STL,14,-0.0103,incompSel
36,STM,14,-0.0769,incompSel
36,STH,14,-0.0426,incompSel
36,STL,15,-0.0103,incompSel
36,STM,15,-0.0889,incompSel
36,STH,15,-0.0538,incompSel
36,STL,16,-0.0208,incompSel
36,STM,16,-0.1136,incompSel
36,STH,16,0,incompSel
36,STL,17,-0.0208,incompSel
36,STM,17,-0.1136,incompSel
36,STH,17,0,incompSel
36,STL,18,-0.0103,incompSel
36,STM,18,-0.1136,incompSel
36,STH,18,0,incompSel
36,STL,19,-0.0103,incompSel
36,STM,19,-0.1136,incompSel
36,STH,19,0,incompSel
36,STL,20,-0.0103,incompSel
36,STM,20,-0.0652,incompSel
36,STH,20,NaN,incompSel
37,STL,1,-1,incompSel
37,STM,1,-1,incompSel
37,STH,1,-1,incompSel
37,STL,2,-0.4678,incompSel
37,STM,2,-0.3209,incompSel
37,STH,2,-0.5077,incompSel
37,STL,3,-0.4425,incompSel
37,STM,3,-0.4,incompSel
37,STH,3,-0.2727,incompSel
37,STL,4,-0.3803,incompSel
37,STM,4,-0.1264,incompSel
37,STH,4,-0.2099,incompSel
37,STL,5,-0.225,incompSel
37,STM,5,-0.0889,incompSel
37,STH,5,-0.225,incompSel
37,STL,6,-0.1529,incompSel
37,STM,6,-0.1395,incompSel
37,STH,6,-0.1529,incompSel
37,STL,7,-0.1264,incompSel
37,STM,7,-0.1264,incompSel
37,STH,7,-0.1807,incompSel
37,STL,8,-0.1136,incompSel
37,STM,8,-0.0769,incompSel
37,STH,8,-0.1529,incompSel
37,STL,9,-0.1529,incompSel
37,STM,9,-0.1136,incompSel
37,STH,9,-0.0889,incompSel
37,STL,10,-0.1529,incompSel
37,STM,10,-0.1264,incompSel
37,STH,10,-0.0889,incompSel
37,STL,11,-0.1395,incompSel
37,STM,11,-0.1264,incompSel
37,STH,11,-0.0652,incompSel
37,STL,12,-0.0652,incompSel
37,STM,12,-0.0769,incompSel
37,STH,12,-0.1264,incompSel
37,STL,13,-0.0889,incompSel
37,STM,13,0.2415,incompSel
37,STH,13,-0.0769,incompSel
37,STL,14,-0.0538,incompSel
37,STM,14,-0.0769,incompSel
37,STH,14,-0.0652,incompSel
37,STL,15,-0.0316,incompSel
37,STM,15,-0.1264,incompSel
37,STH,15,-0.0538,incompSel
37,STL,16,-0.0316,incompSel
37,STM,16,-0.1264,incompSel
37,STH,16,-0.0316,incompSel
37,STL,17,-0.0316,incompSel
37,STM,17,-0.1264,incompSel
37,STH,17,-0.0208,incompSel
37,STL,18,NaN,incompSel
37,STM,18,-0.1264,incompSel
37,STH,18,-0.0103,incompSel
37,STL,19,NaN,incompSel
37,STM,19,-0.1136,incompSel
37,STH,19,0,incompSel
37,STL,20,NaN,incompSel
37,STM,20,-0.1136,incompSel
37,STH,20,0,incompSel
38,STL,1,-1,incompSel
38,STM,1,-1,incompSel
38,STH,1,-1,incompSel
38,STL,2,-0.3279,incompSel
38,STM,2,-0.4177,incompSel
38,STH,2,-0.4425,incompSel
38,STL,3,-0.4627,incompSel
38,STM,3,-0.3425,incompSel
38,STH,3,-0.0812,incompSel
38,STL,4,-0.2405,incompSel
38,STM,4,-0.225,incompSel
38,STH,4,-0.2564,incompSel
38,STL,5,-0.2564,incompSel
38,STM,5,-0.1807,incompSel
38,STH,5,-0.2405,incompSel
38,STL,6,-0.2099,incompSel
38,STM,6,-0.1529,incompSel
38,STH,6,-0.1667,incompSel
38,STL,7,-0.1529,incompSel
38,STM,7,-0.1529,incompSel
38,STH,7,-0.1807,incompSel
38,STL,8,-0.1667,incompSel
38,STM,8,-0.1395,incompSel
38,STH,8,-0.1529,incompSel
38,STL,9,-0.1264,incompSel
38,STM,9,-0.1395,incompSel
38,STH,9,0.0375,incompSel
38,STL,10,-0.1529,incompSel
38,STM,10,-0.0889,incompSel
38,STH,10,-0.1529,incompSel
38,STL,11,-0.1529,incompSel
38,STM,11,-0.1395,incompSel
38,STH,11,-0.1011,incompSel
38,STL,12,-0.1395,incompSel
38,STM,12,-0.1011,incompSel
38,STH,12,-0.0769,incompSel
38,STL,13,-0.1951,incompSel
38,STM,13,-0.1807,incompSel
38,STH,13,-0.1136,incompSel
38,STL,14,-0.0095,incompSel
38,STM,14,0.0907,incompSel
38,STH,14,-0.0652,incompSel
38,STL,15,-0.1529,incompSel
38,STM,15,-0.0769,incompSel
38,STH,15,-0.0426,incompSel
38,STL,16,-0.1395,incompSel
38,STM,16,-0.0652,incompSel
38,STH,16,-0.0769,incompSel
38,STL,17,-0.1136,incompSel
38,STM,17,-0.0316,incompSel
38,STH,17,-0.0538,incompSel
38,STL,18,-0.1011,incompSel
38,STM,18,0,incompSel
38,STH,18,-0.0538,incompSel
38,STL,19,-0.0538,incompSel
38,STM,19,0,incompSel
38,STH,19,-0.0316,incompSel
38,STL,20,-0.0316,incompSel
38,STM,20,-0.0208,incompSel
38,STH,20,-0.0889,incompSel
39,STL,1,-1,incompSel
39,STM,1,-1,incompSel
39,STH,1,-1,incompSel
39,STL,2,-0.3279,incompSel
39,STM,2,-0.4177,incompSel
39,STH,2,-0.4425,incompSel
39,STL,3,-0.4627,incompSel
39,STM,3,-0.3425,incompSel
39,STH,3,-0.0812,incompSel
39,STL,4,-0.2405,incompSel
39,STM,4,-0.225,incompSel
39,STH,4,-0.2564,incompSel
39,STL,5,-0.2564,incompSel
39,STM,5,-0.1807,incompSel
39,STH,5,-0.2405,incompSel
39,STL,6,-0.2099,incompSel
39,STM,6,-0.1529,incompSel
39,STH,6,-0.1667,incompSel
39,STL,7,-0.1529,incompSel
39,STM,7,-0.1529,incompSel
39,STH,7,-0.1807,incompSel
39,STL,8,-0.1667,incompSel
39,STM,8,-0.1395,incompSel
39,STH,8,-0.1529,incompSel
39,STL,9,-0.1264,incompSel
39,STM,9,-0.1395,incompSel
39,STH,9,0.0375,incompSel
39,STL,10,-0.1529,incompSel
39,STM,10,-0.0889,incompSel
39,STH,10,-0.1529,incompSel
39,STL,11,-0.1529,incompSel
39,STM,11,-0.1395,incompSel
39,STH,11,-0.1011,incompSel
39,STL,12,-0.1395,incompSel
39,STM,12,-0.1011,incompSel
39,STH,12,-0.0769,incompSel
39,STL,13,-0.1951,incompSel
39,STM,13,-0.1807,incompSel
39,STH,13,-0.1136,incompSel
39,STL,14,-0.0095,incompSel
39,STM,14,0.0907,incompSel
39,STH,14,-0.0652,incompSel
39,STL,15,-0.1529,incompSel
39,STM,15,-0.0769,incompSel
39,STH,15,-0.0426,incompSel
39,STL,16,-0.1395,incompSel
39,STM,16,-0.0652,incompSel
39,STH,16,-0.0769,incompSel
39,STL,17,-0.1136,incompSel
39,STM,17,-0.0316,incompSel
39,STH,17,-0.0538,incompSel
39,STL,18,-0.1011,incompSel
39,STM,18,0,incompSel
39,STH,18,-0.0538,incompSel
39,STL,19,-0.0538,incompSel
39,STM,19,0,incompSel
39,STH,19,-0.0316,incompSel
39,STL,20,-0.0316,incompSel
39,STM,20,-0.0208,incompSel
39,STH,20,-0.0889,incompSel
40,STL,1,-1,incompSel
40,STM,1,-1,incompSel
40,STH,1,-1,incompSel
40,STL,2,-0.5312,incompSel
40,STM,2,-0.3936,incompSel
40,STH,2,-0.2528,incompSel
40,STL,3,-0.3243,incompSel
40,STM,3,-0.3425,incompSel
40,STH,3,-0.4,incompSel
40,STL,4,-0.3425,incompSel
40,STM,4,-0.1951,incompSel
40,STH,4,-0.3425,incompSel
40,STL,5,-0.3803,incompSel
40,STM,5,-0.1529,incompSel
40,STH,5,-0.3243,incompSel
40,STL,6,-0.3243,incompSel
40,STM,6,-0.1667,incompSel
40,STH,6,-0.1264,incompSel
40,STL,7,-0.3243,incompSel
40,STM,7,-0.0769,incompSel
40,STH,7,-0.1529,incompSel
40,STL,8,-0.0946,incompSel
40,STM,8,-0.0316,incompSel
40,STH,8,-0.1529,incompSel
40,STL,9,-0.1667,incompSel
40,STM,9,-0.0208,incompSel
40,STH,9,-0.1011,incompSel
40,STL,10,-0.1011,incompSel
40,STM,10,0,incompSel
40,STH,10,-0.0889,incompSel
40,STL,11,-0.1395,incompSel
40,STM,11,-0.0103,incompSel
40,STH,11,-0.0538,incompSel
40,STL,12,-0.1807,incompSel
40,STM,12,-0.0426,incompSel
40,STH,12,-0.0426,incompSel
40,STL,13,0.0907,incompSel
40,STM,13,-0.0208,incompSel
40,STH,13,-0.0426,incompSel
40,STL,14,-0.0769,incompSel
40,STM,14,-0.0103,incompSel
40,STH,14,-0.0889,incompSel
40,STL,15,-0.0889,incompSel
40,STM,15,-0.0208,incompSel
