replicate,pop,gen,disS,H0,selModel
54,STM,3,0.2,0.58,incompDisSexDistSel
54,STH,3,0.2,0.38,incompDisSexDistSel
54,STL,4,0.2,0.54,incompDisSexDistSel
54,STM,4,0.2,0.42,incompDisSexDistSel
54,STH,4,0.2,0.44,incompDisSexDistSel
54,STL,5,0.2,0.5,incompDisSexDistSel
54,STM,5,0.2,0.24,incompDisSexDistSel
54,STH,5,0.2,0.24,incompDisSexDistSel
54,STL,6,0.2,0.44,incompDisSexDistSel
54,STM,6,0.2,0.24,incompDisSexDistSel
54,STH,6,0.2,0.36,incompDisSexDistSel
54,STL,7,0.2,0.14,incompDisSexDistSel
54,STM,7,0.2,0.16,incompDisSexDistSel
54,STH,7,0.2,0.3,incompDisSexDistSel
54,STL,8,0.2,0.12,incompDisSexDistSel
54,STM,8,0.2,0.22,incompDisSexDistSel
54,STH,8,0.2,0.26,incompDisSexDistSel
54,STL,9,0.2,0.1,incompDisSexDistSel
54,STM,9,0.2,0.3,incompDisSexDistSel
54,STH,9,0.2,0.14,incompDisSexDistSel
54,STL,10,0.2,0.04,incompDisSexDistSel
54,STM,10,0.2,0.2,incompDisSexDistSel
54,STH,10,0.2,0.3,incompDisSexDistSel
54,STL,11,0.2,0,incompDisSexDistSel
54,STM,11,0.2,0.2,incompDisSexDistSel
54,STH,11,0.2,0.3,incompDisSexDistSel
54,STL,12,0.2,0,incompDisSexDistSel
54,STM,12,0.2,0.22,incompDisSexDistSel
54,STH,12,0.2,0.26,incompDisSexDistSel
54,STL,13,0.2,0,incompDisSexDistSel
54,STM,13,0.2,0.16,incompDisSexDistSel
54,STH,13,0.2,0.5,incompDisSexDistSel
54,STL,14,0.2,0,incompDisSexDistSel
54,STM,14,0.2,0.32,incompDisSexDistSel
54,STH,14,0.2,0.36,incompDisSexDistSel
54,STL,15,0.2,0,incompDisSexDistSel
54,STM,15,0.2,0.22,incompDisSexDistSel
54,STH,15,0.2,0.24,incompDisSexDistSel
54,STL,16,0.2,0,incompDisSexDistSel
54,STM,16,0.2,0.28,incompDisSexDistSel
54,STH,16,0.2,0.18,incompDisSexDistSel
54,STL,17,0.2,0,incompDisSexDistSel
54,STM,17,0.2,0.26,incompDisSexDistSel
54,STH,17,0.2,0.22,incompDisSexDistSel
54,STL,18,0.2,0,incompDisSexDistSel
54,STM,18,0.2,0.36,incompDisSexDistSel
54,STH,18,0.2,0.24,incompDisSexDistSel
54,STL,19,0.2,0,incompDisSexDistSel
54,STM,19,0.2,0.52,incompDisSexDistSel
54,STH,19,0.2,0.16,incompDisSexDistSel
54,STL,20,0.2,0,incompDisSexDistSel
54,STM,20,0.2,0.44,incompDisSexDistSel
54,STH,20,0.2,0.12,incompDisSexDistSel
55,STL,1,0.2,1,incompDisSexDistSel
55,STM,1,0.2,1,incompDisSexDistSel
55,STH,1,0.2,1,incompDisSexDistSel
55,STL,2,0.2,0.82,incompDisSexDistSel
55,STM,2,0.2,0.68,incompDisSexDistSel
55,STH,2,0.2,0.62,incompDisSexDistSel
55,STL,3,0.2,0.5,incompDisSexDistSel
55,STM,3,0.2,0.6,incompDisSexDistSel
55,STH,3,0.2,0.5,incompDisSexDistSel
55,STL,4,0.2,0.72,incompDisSexDistSel
55,STM,4,0.2,0.56,incompDisSexDistSel
55,STH,4,0.2,0.36,incompDisSexDistSel
55,STL,5,0.2,0.5,incompDisSexDistSel
55,STM,5,0.2,0.54,incompDisSexDistSel
55,STH,5,0.2,0.32,incompDisSexDistSel
55,STL,6,0.2,0.46,incompDisSexDistSel
55,STM,6,0.2,0.34,incompDisSexDistSel
55,STH,6,0.2,0.4,incompDisSexDistSel
55,STL,7,0.2,0.34,incompDisSexDistSel
55,STM,7,0.2,0.24,incompDisSexDistSel
55,STH,7,0.2,0.4,incompDisSexDistSel
55,STL,8,0.2,0.34,incompDisSexDistSel
55,STM,8,0.2,0.18,incompDisSexDistSel
55,STH,8,0.2,0.32,incompDisSexDistSel
55,STL,9,0.2,0.34,incompDisSexDistSel
55,STM,9,0.2,0.32,incompDisSexDistSel
55,STH,9,0.2,0.34,incompDisSexDistSel
55,STL,10,0.2,0.24,incompDisSexDistSel
55,STM,10,0.2,0.3,incompDisSexDistSel
55,STH,10,0.2,0.26,incompDisSexDistSel
55,STL,11,0.2,0.24,incompDisSexDistSel
55,STM,11,0.2,0.42,incompDisSexDistSel
55,STH,11,0.2,0.24,incompDisSexDistSel
55,STL,12,0.2,0.28,incompDisSexDistSel
55,STM,12,0.2,0.32,incompDisSexDistSel
55,STH,12,0.2,0.26,incompDisSexDistSel
55,STL,13,0.2,0.28,incompDisSexDistSel
55,STM,13,0.2,0.14,incompDisSexDistSel
55,STH,13,0.2,0.14,incompDisSexDistSel
55,STL,14,0.2,0.32,incompDisSexDistSel
55,STM,14,0.2,0.02,incompDisSexDistSel
55,STH,14,0.2,0.1,incompDisSexDistSel
55,STL,15,0.2,0.14,incompDisSexDistSel
55,STM,15,0.2,0.02,incompDisSexDistSel
55,STH,15,0.2,0.1,incompDisSexDistSel
55,STL,16,0.2,0.1,incompDisSexDistSel
55,STM,16,0.2,0.04,incompDisSexDistSel
55,STH,16,0.2,0.1,incompDisSexDistSel
55,STL,17,0.2,0.06,incompDisSexDistSel
55,STM,17,0.2,0.02,incompDisSexDistSel
55,STH,17,0.2,0.08,incompDisSexDistSel
55,STL,18,0.2,0.08,incompDisSexDistSel
55,STM,18,0.2,0,incompDisSexDistSel
55,STH,18,0.2,0.1,incompDisSexDistSel
55,STL,19,0.2,0.04,incompDisSexDistSel
55,STM,19,0.2,0,incompDisSexDistSel
55,STH,19,0.2,0.14,incompDisSexDistSel
55,STL,20,0.2,0.04,incompDisSexDistSel
55,STM,20,0.2,0,incompDisSexDistSel
55,STH,20,0.2,0.08,incompDisSexDistSel
56,STL,1,0.2,1,incompDisSexDistSel
56,STM,1,0.2,1,incompDisSexDistSel
56,STH,1,0.2,1,incompDisSexDistSel
56,STL,2,0.2,0.56,incompDisSexDistSel
56,STM,2,0.2,0.72,incompDisSexDistSel
56,STH,2,0.2,0.72,incompDisSexDistSel
56,STL,3,0.2,0.62,incompDisSexDistSel
56,STM,3,0.2,0.48,incompDisSexDistSel
56,STH,3,0.2,0.5,incompDisSexDistSel
56,STL,4,0.2,0.48,incompDisSexDistSel
56,STM,4,0.2,0.28,incompDisSexDistSel
56,STH,4,0.2,0.42,incompDisSexDistSel
56,STL,5,0.2,0.4,incompDisSexDistSel
56,STM,5,0.2,0.12,incompDisSexDistSel
56,STH,5,0.2,0.26,incompDisSexDistSel
56,STL,6,0.2,0.38,incompDisSexDistSel
56,STM,6,0.2,0.18,incompDisSexDistSel
56,STH,6,0.2,0.24,incompDisSexDistSel
56,STL,7,0.2,0.36,incompDisSexDistSel
56,STM,7,0.2,0.28,incompDisSexDistSel
56,STH,7,0.2,0.18,incompDisSexDistSel
56,STL,8,0.2,0.52,incompDisSexDistSel
56,STM,8,0.2,0.2,incompDisSexDistSel
56,STH,8,0.2,0.12,incompDisSexDistSel
56,STL,9,0.2,0.4,incompDisSexDistSel
56,STM,9,0.2,0.16,incompDisSexDistSel
56,STH,9,0.2,0,incompDisSexDistSel
56,STL,10,0.2,0.4,incompDisSexDistSel
56,STM,10,0.2,0.22,incompDisSexDistSel
56,STH,10,0.2,0,incompDisSexDistSel
56,STL,11,0.2,0.32,incompDisSexDistSel
56,STM,11,0.2,0.24,incompDisSexDistSel
56,STH,11,0.2,0,incompDisSexDistSel
56,STL,12,0.2,0.26,incompDisSexDistSel
56,STM,12,0.2,0.18,incompDisSexDistSel
56,STH,12,0.2,0,incompDisSexDistSel
56,STL,13,0.2,0.32,incompDisSexDistSel
56,STM,13,0.2,0.24,incompDisSexDistSel
56,STH,13,0.2,0,incompDisSexDistSel
56,STL,14,0.2,0.34,incompDisSexDistSel
56,STM,14,0.2,0.3,incompDisSexDistSel
56,STH,14,0.2,0,incompDisSexDistSel
56,STL,15,0.2,0.28,incompDisSexDistSel
56,STM,15,0.2,0.22,incompDisSexDistSel
56,STH,15,0.2,0,incompDisSexDistSel
56,STL,16,0.2,0.16,incompDisSexDistSel
56,STM,16,0.2,0.18,incompDisSexDistSel
56,STH,16,0.2,0,incompDisSexDistSel
56,STL,17,0.2,0.08,incompDisSexDistSel
56,STM,17,0.2,0.14,incompDisSexDistSel
56,STH,17,0.2,0,incompDisSexDistSel
56,STL,18,0.2,0.04,incompDisSexDistSel
56,STM,18,0.2,0.22,incompDisSexDistSel
56,STH,18,0.2,0,incompDisSexDistSel
56,STL,19,0.2,0.06,incompDisSexDistSel
56,STM,19,0.2,0.36,incompDisSexDistSel
56,STH,19,0.2,0,incompDisSexDistSel
56,STL,20,0.2,0.02,incompDisSexDistSel
56,STM,20,0.2,0.32,incompDisSexDistSel
56,STH,20,0.2,0,incompDisSexDistSel
57,STL,1,0.2,1,incompDisSexDistSel
57,STM,1,0.2,1,incompDisSexDistSel
57,STH,1,0.2,1,incompDisSexDistSel
57,STL,2,0.2,0.68,incompDisSexDistSel
57,STM,2,0.2,0.66,incompDisSexDistSel
57,STH,2,0.2,0.7,incompDisSexDistSel
57,STL,3,0.2,0.62,incompDisSexDistSel
57,STM,3,0.2,0.44,incompDisSexDistSel
57,STH,3,0.2,0.54,incompDisSexDistSel
57,STL,4,0.2,0.3,incompDisSexDistSel
57,STM,4,0.2,0.38,incompDisSexDistSel
57,STH,4,0.2,0.44,incompDisSexDistSel
57,STL,5,0.2,0.24,incompDisSexDistSel
57,STM,5,0.2,0.22,incompDisSexDistSel
57,STH,5,0.2,0.46,incompDisSexDistSel
57,STL,6,0.2,0.26,incompDisSexDistSel
57,STM,6,0.2,0.24,incompDisSexDistSel
57,STH,6,0.2,0.34,incompDisSexDistSel
57,STL,7,0.2,0.24,incompDisSexDistSel
57,STM,7,0.2,0.4,incompDisSexDistSel
57,STH,7,0.2,0.28,incompDisSexDistSel
57,STL,8,0.2,0.24,incompDisSexDistSel
57,STM,8,0.2,0.4,incompDisSexDistSel
57,STH,8,0.2,0.26,incompDisSexDistSel
57,STL,9,0.2,0.22,incompDisSexDistSel
57,STM,9,0.2,0.38,incompDisSexDistSel
57,STH,9,0.2,0.4,incompDisSexDistSel
57,STL,10,0.2,0.24,incompDisSexDistSel
57,STM,10,0.2,0.3,incompDisSexDistSel
57,STH,10,0.2,0.32,incompDisSexDistSel
57,STL,11,0.2,0.2,incompDisSexDistSel
57,STM,11,0.2,0.14,incompDisSexDistSel
57,STH,11,0.2,0.26,incompDisSexDistSel
57,STL,12,0.2,0.24,incompDisSexDistSel
57,STM,12,0.2,0.16,incompDisSexDistSel
57,STH,12,0.2,0.28,incompDisSexDistSel
57,STL,13,0.2,0.16,incompDisSexDistSel
57,STM,13,0.2,0.26,incompDisSexDistSel
57,STH,13,0.2,0.16,incompDisSexDistSel
57,STL,14,0.2,0.24,incompDisSexDistSel
57,STM,14,0.2,0.26,incompDisSexDistSel
57,STH,14,0.2,0.22,incompDisSexDistSel
57,STL,15,0.2,0.36,incompDisSexDistSel
57,STM,15,0.2,0.28,incompDisSexDistSel
57,STH,15,0.2,0.22,incompDisSexDistSel
57,STL,16,0.2,0.44,incompDisSexDistSel
57,STM,16,0.2,0.28,incompDisSexDistSel
57,STH,16,0.2,0.12,incompDisSexDistSel
57,STL,17,0.2,0.38,incompDisSexDistSel
57,STM,17,0.2,0.18,incompDisSexDistSel
57,STH,17,0.2,0.18,incompDisSexDistSel
57,STL,18,0.2,0.34,incompDisSexDistSel
57,STM,18,0.2,0.3,incompDisSexDistSel
57,STH,18,0.2,0.32,incompDisSexDistSel
57,STL,19,0.2,0.34,incompDisSexDistSel
57,STM,19,0.2,0.34,incompDisSexDistSel
57,STH,19,0.2,0.36,incompDisSexDistSel
57,STL,20,0.2,0.26,incompDisSexDistSel
57,STM,20,0.2,0.42,incompDisSexDistSel
57,STH,20,0.2,0.28,incompDisSexDistSel
58,STL,1,0.2,1,incompDisSexDistSel
58,STM,1,0.2,1,incompDisSexDistSel
58,STH,1,0.2,1,incompDisSexDistSel
58,STL,2,0.2,0.72,incompDisSexDistSel
58,STM,2,0.2,0.7,incompDisSexDistSel
58,STH,2,0.2,0.6,incompDisSexDistSel
58,STL,3,0.2,0.48,incompDisSexDistSel
58,STM,3,0.2,0.62,incompDisSexDistSel
58,STH,3,0.2,0.62,incompDisSexDistSel
58,STL,4,0.2,0.38,incompDisSexDistSel
58,STM,4,0.2,0.54,incompDisSexDistSel
58,STH,4,0.2,0.4,incompDisSexDistSel
58,STL,5,0.2,0.24,incompDisSexDistSel
58,STM,5,0.2,0.46,incompDisSexDistSel
58,STH,5,0.2,0.34,incompDisSexDistSel
58,STL,6,0.2,0.26,incompDisSexDistSel
58,STM,6,0.2,0.3,incompDisSexDistSel
58,STH,6,0.2,0.22,incompDisSexDistSel
58,STL,7,0.2,0.3,incompDisSexDistSel
58,STM,7,0.2,0.36,incompDisSexDistSel
58,STH,7,0.2,0.2,incompDisSexDistSel
58,STL,8,0.2,0.26,incompDisSexDistSel
58,STM,8,0.2,0.48,incompDisSexDistSel
58,STH,8,0.2,0.2,incompDisSexDistSel
58,STL,9,0.2,0.22,incompDisSexDistSel
58,STM,9,0.2,0.44,incompDisSexDistSel
58,STH,9,0.2,0.06,incompDisSexDistSel
58,STL,10,0.2,0.1,incompDisSexDistSel
58,STM,10,0.2,0.42,incompDisSexDistSel
58,STH,10,0.2,0.12,incompDisSexDistSel
58,STL,11,0.2,0.1,incompDisSexDistSel
58,STM,11,0.2,0.54,incompDisSexDistSel
58,STH,11,0.2,0.22,incompDisSexDistSel
58,STL,12,0.2,0.18,incompDisSexDistSel
58,STM,12,0.2,0.3,incompDisSexDistSel
58,STH,12,0.2,0.38,incompDisSexDistSel
58,STL,13,0.2,0.06,incompDisSexDistSel
58,STM,13,0.2,0.52,incompDisSexDistSel
58,STH,13,0.2,0.28,incompDisSexDistSel
58,STL,14,0.2,0.06,incompDisSexDistSel
58,STM,14,0.2,0.54,incompDisSexDistSel
58,STH,14,0.2,0.26,incompDisSexDistSel
58,STL,15,0.2,0.02,incompDisSexDistSel
58,STM,15,0.2,0.44,incompDisSexDistSel
58,STH,15,0.2,0.18,incompDisSexDistSel
58,STL,16,0.2,0.04,incompDisSexDistSel
58,STM,16,0.2,0.32,incompDisSexDistSel
58,STH,16,0.2,0.1,incompDisSexDistSel
58,STL,17,0.2,0.14,incompDisSexDistSel
58,STM,17,0.2,0.38,incompDisSexDistSel
58,STH,17,0.2,0.16,incompDisSexDistSel
58,STL,18,0.2,0.26,incompDisSexDistSel
58,STM,18,0.2,0.26,incompDisSexDistSel
58,STH,18,0.2,0.12,incompDisSexDistSel
58,STL,19,0.2,0.18,incompDisSexDistSel
58,STM,19,0.2,0.28,incompDisSexDistSel
58,STH,19,0.2,0.04,incompDisSexDistSel
58,STL,20,0.2,0.36,incompDisSexDistSel
58,STM,20,0.2,0.16,incompDisSexDistSel
58,STH,20,0.2,0,incompDisSexDistSel
59,STL,1,0.2,1,incompDisSexDistSel
59,STM,1,0.2,1,incompDisSexDistSel
59,STH,1,0.2,1,incompDisSexDistSel
59,STL,2,0.2,0.58,incompDisSexDistSel
59,STM,2,0.2,0.66,incompDisSexDistSel
59,STH,2,0.2,0.7,incompDisSexDistSel
59,STL,3,0.2,0.48,incompDisSexDistSel
59,STM,3,0.2,0.54,incompDisSexDistSel
59,STH,3,0.2,0.58,incompDisSexDistSel
59,STL,4,0.2,0.46,incompDisSexDistSel
59,STM,4,0.2,0.52,incompDisSexDistSel
59,STH,4,0.2,0.4,incompDisSexDistSel
59,STL,5,0.2,0.4,incompDisSexDistSel
59,STM,5,0.2,0.6,incompDisSexDistSel
59,STH,5,0.2,0.4,incompDisSexDistSel
59,STL,6,0.2,0.32,incompDisSexDistSel
59,STM,6,0.2,0.54,incompDisSexDistSel
59,STH,6,0.2,0.42,incompDisSexDistSel
59,STL,7,0.2,0.3,incompDisSexDistSel
59,STM,7,0.2,0.44,incompDisSexDistSel
59,STH,7,0.2,0.36,incompDisSexDistSel
59,STL,8,0.2,0.22,incompDisSexDistSel
59,STM,8,0.2,0.42,incompDisSexDistSel
59,STH,8,0.2,0.32,incompDisSexDistSel
59,STL,9,0.2,0.16,incompDisSexDistSel
59,STM,9,0.2,0.22,incompDisSexDistSel
59,STH,9,0.2,0.2,incompDisSexDistSel
59,STL,10,0.2,0.12,incompDisSexDistSel
59,STM,10,0.2,0.16,incompDisSexDistSel
59,STH,10,0.2,0.26,incompDisSexDistSel
59,STL,11,0.2,0.08,incompDisSexDistSel
59,STM,11,0.2,0.06,incompDisSexDistSel
59,STH,11,0.2,0.22,incompDisSexDistSel
59,STL,12,0.2,0.1,incompDisSexDistSel
59,STM,12,0.2,0.1,incompDisSexDistSel
59,STH,12,0.2,0.26,incompDisSexDistSel
59,STL,13,0.2,0.12,incompDisSexDistSel
59,STM,13,0.2,0.1,incompDisSexDistSel
59,STH,13,0.2,0.22,incompDisSexDistSel
59,STL,14,0.2,0.06,incompDisSexDistSel
59,STM,14,0.2,0.1,incompDisSexDistSel
59,STH,14,0.2,0.28,incompDisSexDistSel
59,STL,15,0.2,0.02,incompDisSexDistSel
59,STM,15,0.2,0.04,incompDisSexDistSel
59,STH,15,0.2,0.42,incompDisSexDistSel
59,STL,16,0.2,0.08,incompDisSexDistSel
59,STM,16,0.2,0.04,incompDisSexDistSel
59,STH,16,0.2,0.28,incompDisSexDistSel
59,STL,17,0.2,0.1,incompDisSexDistSel
59,STM,17,0.2,0,incompDisSexDistSel
59,STH,17,0.2,0.34,incompDisSexDistSel
59,STL,18,0.2,0.16,incompDisSexDistSel
59,STM,18,0.2,0,incompDisSexDistSel
59,STH,18,0.2,0.38,incompDisSexDistSel
59,STL,19,0.2,0.12,incompDisSexDistSel
59,STM,19,0.2,0,incompDisSexDistSel
59,STH,19,0.2,0.34,incompDisSexDistSel
59,STL,20,0.2,0.04,incompDisSexDistSel
59,STM,20,0.2,0,incompDisSexDistSel
59,STH,20,0.2,0.42,incompDisSexDistSel
60,STL,1,0.2,1,incompDisSexDistSel
60,STM,1,0.2,1,incompDisSexDistSel
60,STH,1,0.2,1,incompDisSexDistSel
60,STL,2,0.2,0.6,incompDisSexDistSel
60,STM,2,0.2,0.44,incompDisSexDistSel
60,STH,2,0.2,0.62,incompDisSexDistSel
60,STL,3,0.2,0.58,incompDisSexDistSel
60,STM,3,0.2,0.52,incompDisSexDistSel
60,STH,3,0.2,0.7,incompDisSexDistSel
60,STL,4,0.2,0.4,incompDisSexDistSel
60,STM,4,0.2,0.44,incompDisSexDistSel
60,STH,4,0.2,0.52,incompDisSexDistSel
60,STL,5,0.2,0.34,incompDisSexDistSel
60,STM,5,0.2,0.5,incompDisSexDistSel
60,STH,5,0.2,0.34,incompDisSexDistSel
60,STL,6,0.2,0.5,incompDisSexDistSel
60,STM,6,0.2,0.54,incompDisSexDistSel
60,STH,6,0.2,0.24,incompDisSexDistSel
60,STL,7,0.2,0.36,incompDisSexDistSel
60,STM,7,0.2,0.56,incompDisSexDistSel
60,STH,7,0.2,0.26,incompDisSexDistSel
60,STL,8,0.2,0.26,incompDisSexDistSel
60,STM,8,0.2,0.5,incompDisSexDistSel
60,STH,8,0.2,0.28,incompDisSexDistSel
60,STL,9,0.2,0.32,incompDisSexDistSel
60,STM,9,0.2,0.3,incompDisSexDistSel
60,STH,9,0.2,0.4,incompDisSexDistSel
60,STL,10,0.2,0.26,incompDisSexDistSel
60,STM,10,0.2,0.26,incompDisSexDistSel
60,STH,10,0.2,0.34,incompDisSexDistSel
60,STL,11,0.2,0.26,incompDisSexDistSel
60,STM,11,0.2,0.28,incompDisSexDistSel
60,STH,11,0.2,0.24,incompDisSexDistSel
60,STL,12,0.2,0.12,incompDisSexDistSel
60,STM,12,0.2,0.14,incompDisSexDistSel
60,STH,12,0.2,0.22,incompDisSexDistSel
60,STL,13,0.2,0.2,incompDisSexDistSel
60,STM,13,0.2,0.1,incompDisSexDistSel
60,STH,13,0.2,0.18,incompDisSexDistSel
60,STL,14,0.2,0.24,incompDisSexDistSel
60,STM,14,0.2,0.14,incompDisSexDistSel
60,STH,14,0.2,0.14,incompDisSexDistSel
60,STL,15,0.2,0.26,incompDisSexDistSel
60,STM,15,0.2,0.18,incompDisSexDistSel
60,STH,15,0.2,0.16,incompDisSexDistSel
60,STL,16,0.2,0.26,incompDisSexDistSel
60,STM,16,0.2,0.14,incompDisSexDistSel
60,STH,16,0.2,0.2,incompDisSexDistSel
60,STL,17,0.2,0.26,incompDisSexDistSel
60,STM,17,0.2,0.12,incompDisSexDistSel
60,STH,17,0.2,0.16,incompDisSexDistSel
60,STL,18,0.2,0.28,incompDisSexDistSel
60,STM,18,0.2,0.1,incompDisSexDistSel
60,STH,18,0.2,0.08,incompDisSexDistSel
60,STL,19,0.2,0.34,incompDisSexDistSel
60,STM,19,0.2,0.08,incompDisSexDistSel
60,STH,19,0.2,0.12,incompDisSexDistSel
60,STL,20,0.2,0.34,incompDisSexDistSel
60,STM,20,0.2,0.02,incompDisSexDistSel
60,STH,20,0.2,0.1,incompDisSexDistSel
61,STL,1,0.2,1,incompDisSexDistSel
61,STM,1,0.2,1,incompDisSexDistSel
61,STH,1,0.2,1,incompDisSexDistSel
61,STL,2,0.2,0.68,incompDisSexDistSel
61,STM,2,0.2,0.66,incompDisSexDistSel
61,STH,2,0.2,0.58,incompDisSexDistSel
61,STL,3,0.2,0.48,incompDisSexDistSel
61,STM,3,0.2,0.46,incompDisSexDistSel
61,STH,3,0.2,0.46,incompDisSexDistSel
61,STL,4,0.2,0.5,incompDisSexDistSel
61,STM,4,0.2,0.42,incompDisSexDistSel
61,STH,4,0.2,0.24,incompDisSexDistSel
61,STL,5,0.2,0.4,incompDisSexDistSel
61,STM,5,0.2,0.52,incompDisSexDistSel
61,STH,5,0.2,0.3,incompDisSexDistSel
61,STL,6,0.2,0.24,incompDisSexDistSel
61,STM,6,0.2,0.58,incompDisSexDistSel
61,STH,6,0.2,0.2,incompDisSexDistSel
61,STL,7,0.2,0.1,incompDisSexDistSel
61,STM,7,0.2,0.42,incompDisSexDistSel
61,STH,7,0.2,0.1,incompDisSexDistSel
61,STL,8,0.2,0.08,incompDisSexDistSel
61,STM,8,0.2,0.28,incompDisSexDistSel
61,STH,8,0.2,0.14,incompDisSexDistSel
61,STL,9,0.2,0.06,incompDisSexDistSel
61,STM,9,0.2,0.26,incompDisSexDistSel
61,STH,9,0.2,0.12,incompDisSexDistSel
61,STL,10,0.2,0.06,incompDisSexDistSel
61,STM,10,0.2,0.2,incompDisSexDistSel
61,STH,10,0.2,0.06,incompDisSexDistSel
61,STL,11,0.2,0.04,incompDisSexDistSel
61,STM,11,0.2,0.16,incompDisSexDistSel
61,STH,11,0.2,0.14,incompDisSexDistSel
61,STL,12,0.2,0,incompDisSexDistSel
61,STM,12,0.2,0.34,incompDisSexDistSel
61,STH,12,0.2,0.16,incompDisSexDistSel
61,STL,13,0.2,0,incompDisSexDistSel
61,STM,13,0.2,0.28,incompDisSexDistSel
61,STH,13,0.2,0.08,incompDisSexDistSel
61,STL,14,0.2,0,incompDisSexDistSel
61,STM,14,0.2,0.4,incompDisSexDistSel
61,STH,14,0.2,0.04,incompDisSexDistSel
61,STL,15,0.2,0,incompDisSexDistSel
61,STM,15,0.2,0.38,incompDisSexDistSel
61,STH,15,0.2,0.04,incompDisSexDistSel
61,STL,16,0.2,0,incompDisSexDistSel
61,STM,16,0.2,0.44,incompDisSexDistSel
61,STH,16,0.2,0.02,incompDisSexDistSel
61,STL,17,0.2,0,incompDisSexDistSel
61,STM,17,0.2,0.34,incompDisSexDistSel
61,STH,17,0.2,0.02,incompDisSexDistSel
61,STL,18,0.2,0,incompDisSexDistSel
61,STM,18,0.2,0.4,incompDisSexDistSel
61,STH,18,0.2,0.02,incompDisSexDistSel
61,STL,19,0.2,0,incompDisSexDistSel
61,STM,19,0.2,0.34,incompDisSexDistSel
61,STH,19,0.2,0.04,incompDisSexDistSel
61,STL,20,0.2,0,incompDisSexDistSel
61,STM,20,0.2,0.28,incompDisSexDistSel
61,STH,20,0.2,0,incompDisSexDistSel
62,STL,1,0.2,1,incompDisSexDistSel
62,STM,1,0.2,1,incompDisSexDistSel
62,STH,1,0.2,1,incompDisSexDistSel
62,STL,2,0.2,0.56,incompDisSexDistSel
62,STM,2,0.2,0.6,incompDisSexDistSel
62,STH,2,0.2,0.76,incompDisSexDistSel
62,STL,3,0.2,0.52,incompDisSexDistSel
62,STM,3,0.2,0.56,incompDisSexDistSel
62,STH,3,0.2,0.5,incompDisSexDistSel
62,STL,4,0.2,0.5,incompDisSexDistSel
62,STM,4,0.2,0.52,incompDisSexDistSel
62,STH,4,0.2,0.38,incompDisSexDistSel
62,STL,5,0.2,0.42,incompDisSexDistSel
62,STM,5,0.2,0.44,incompDisSexDistSel
62,STH,5,0.2,0.38,incompDisSexDistSel
62,STL,6,0.2,0.3,incompDisSexDistSel
62,STM,6,0.2,0.58,incompDisSexDistSel
62,STH,6,0.2,0.32,incompDisSexDistSel
62,STL,7,0.2,0.28,incompDisSexDistSel
62,STM,7,0.2,0.44,incompDisSexDistSel
62,STH,7,0.2,0.28,incompDisSexDistSel
62,STL,8,0.2,0.36,incompDisSexDistSel
62,STM,8,0.2,0.38,incompDisSexDistSel
62,STH,8,0.2,0.38,incompDisSexDistSel
62,STL,9,0.2,0.36,incompDisSexDistSel
62,STM,9,0.2,0.32,incompDisSexDistSel
62,STH,9,0.2,0.26,incompDisSexDistSel
62,STL,10,0.2,0.36,incompDisSexDistSel
62,STM,10,0.2,0.32,incompDisSexDistSel
62,STH,10,0.2,0.26,incompDisSexDistSel
62,STL,11,0.2,0.36,incompDisSexDistSel
62,STM,11,0.2,0.32,incompDisSexDistSel
62,STH,11,0.2,0.26,incompDisSexDistSel
62,STL,12,0.2,0.32,incompDisSexDistSel
62,STM,12,0.2,0.22,incompDisSexDistSel
62,STH,12,0.2,0.34,incompDisSexDistSel
62,STL,13,0.2,0.32,incompDisSexDistSel
62,STM,13,0.2,0.2,incompDisSexDistSel
62,STH,13,0.2,0.34,incompDisSexDistSel
62,STL,14,0.2,0.26,incompDisSexDistSel
62,STM,14,0.2,0.2,incompDisSexDistSel
62,STH,14,0.2,0.3,incompDisSexDistSel
62,STL,15,0.2,0.28,incompDisSexDistSel
62,STM,15,0.2,0.2,incompDisSexDistSel
62,STH,15,0.2,0.34,incompDisSexDistSel
62,STL,16,0.2,0.22,incompDisSexDistSel
62,STM,16,0.2,0.34,incompDisSexDistSel
62,STH,16,0.2,0.18,incompDisSexDistSel
62,STL,17,0.2,0.18,incompDisSexDistSel
62,STM,17,0.2,0.4,incompDisSexDistSel
62,STH,17,0.2,0.18,incompDisSexDistSel
62,STL,18,0.2,0.04,incompDisSexDistSel
62,STM,18,0.2,0.26,incompDisSexDistSel
62,STH,18,0.2,0.16,incompDisSexDistSel
62,STL,19,0.2,0.04,incompDisSexDistSel
62,STM,19,0.2,0.36,incompDisSexDistSel
62,STH,19,0.2,0.2,incompDisSexDistSel
62,STL,20,0.2,0.02,incompDisSexDistSel
62,STM,20,0.2,0.46,incompDisSexDistSel
62,STH,20,0.2,0.18,incompDisSexDistSel
63,STL,1,0.2,1,incompDisSexDistSel
63,STM,1,0.2,1,incompDisSexDistSel
63,STH,1,0.2,1,incompDisSexDistSel
63,STL,2,0.2,0.66,incompDisSexDistSel
63,STM,2,0.2,0.7,incompDisSexDistSel
63,STH,2,0.2,0.7,incompDisSexDistSel
63,STL,3,0.2,0.62,incompDisSexDistSel
63,STM,3,0.2,0.58,incompDisSexDistSel
63,STH,3,0.2,0.7,incompDisSexDistSel
