replicate,pop,gen,odomS,H0,selModel
51,STH,11,0.2,0.52,incompODomSel
51,STL,12,0.2,0.34,incompODomSel
51,STM,12,0.2,0.28,incompODomSel
51,STH,12,0.2,0.48,incompODomSel
51,STL,13,0.2,0.36,incompODomSel
51,STM,13,0.2,0.4,incompODomSel
51,STH,13,0.2,0.44,incompODomSel
51,STL,14,0.2,0.52,incompODomSel
51,STM,14,0.2,0.42,incompODomSel
51,STH,14,0.2,0.42,incompODomSel
51,STL,15,0.2,0.46,incompODomSel
51,STM,15,0.2,0.26,incompODomSel
51,STH,15,0.2,0.44,incompODomSel
51,STL,16,0.2,0.38,incompODomSel
51,STM,16,0.2,0.26,incompODomSel
51,STH,16,0.2,0.4,incompODomSel
51,STL,17,0.2,0.4,incompODomSel
51,STM,17,0.2,0.24,incompODomSel
51,STH,17,0.2,0.36,incompODomSel
51,STL,18,0.2,0.46,incompODomSel
51,STM,18,0.2,0.26,incompODomSel
51,STH,18,0.2,0.34,incompODomSel
51,STL,19,0.2,0.3,incompODomSel
51,STM,19,0.2,0.38,incompODomSel
51,STH,19,0.2,0.4,incompODomSel
51,STL,20,0.2,0.28,incompODomSel
51,STM,20,0.2,0.42,incompODomSel
51,STH,20,0.2,0.36,incompODomSel
52,STL,1,0.2,1,incompODomSel
52,STM,1,0.2,1,incompODomSel
52,STH,1,0.2,1,incompODomSel
52,STL,2,0.2,0.68,incompODomSel
52,STM,2,0.2,0.68,incompODomSel
52,STH,2,0.2,0.58,incompODomSel
52,STL,3,0.2,0.54,incompODomSel
52,STM,3,0.2,0.58,incompODomSel
52,STH,3,0.2,0.6,incompODomSel
52,STL,4,0.2,0.68,incompODomSel
52,STM,4,0.2,0.4,incompODomSel
52,STH,4,0.2,0.54,incompODomSel
52,STL,5,0.2,0.64,incompODomSel
52,STM,5,0.2,0.44,incompODomSel
52,STH,5,0.2,0.48,incompODomSel
52,STL,6,0.2,0.56,incompODomSel
52,STM,6,0.2,0.22,incompODomSel
52,STH,6,0.2,0.46,incompODomSel
52,STL,7,0.2,0.56,incompODomSel
52,STM,7,0.2,0.28,incompODomSel
52,STH,7,0.2,0.32,incompODomSel
52,STL,8,0.2,0.5,incompODomSel
52,STM,8,0.2,0.3,incompODomSel
52,STH,8,0.2,0.42,incompODomSel
52,STL,9,0.2,0.4,incompODomSel
52,STM,9,0.2,0.3,incompODomSel
52,STH,9,0.2,0.54,incompODomSel
52,STL,10,0.2,0.34,incompODomSel
52,STM,10,0.2,0.32,incompODomSel
52,STH,10,0.2,0.58,incompODomSel
52,STL,11,0.2,0.44,incompODomSel
52,STM,11,0.2,0.26,incompODomSel
52,STH,11,0.2,0.52,incompODomSel
52,STL,12,0.2,0.34,incompODomSel
52,STM,12,0.2,0.28,incompODomSel
52,STH,12,0.2,0.48,incompODomSel
52,STL,13,0.2,0.36,incompODomSel
52,STM,13,0.2,0.4,incompODomSel
52,STH,13,0.2,0.44,incompODomSel
52,STL,14,0.2,0.52,incompODomSel
52,STM,14,0.2,0.42,incompODomSel
52,STH,14,0.2,0.42,incompODomSel
52,STL,15,0.2,0.46,incompODomSel
52,STM,15,0.2,0.26,incompODomSel
52,STH,15,0.2,0.44,incompODomSel
52,STL,16,0.2,0.38,incompODomSel
52,STM,16,0.2,0.26,incompODomSel
52,STH,16,0.2,0.4,incompODomSel
52,STL,17,0.2,0.4,incompODomSel
52,STM,17,0.2,0.24,incompODomSel
52,STH,17,0.2,0.36,incompODomSel
52,STL,18,0.2,0.46,incompODomSel
52,STM,18,0.2,0.26,incompODomSel
52,STH,18,0.2,0.34,incompODomSel
52,STL,19,0.2,0.3,incompODomSel
52,STM,19,0.2,0.38,incompODomSel
52,STH,19,0.2,0.4,incompODomSel
52,STL,20,0.2,0.28,incompODomSel
52,STM,20,0.2,0.42,incompODomSel
52,STH,20,0.2,0.36,incompODomSel
53,STL,1,0.2,1,incompODomSel
53,STM,1,0.2,1,incompODomSel
53,STH,1,0.2,1,incompODomSel
53,STL,2,0.2,0.74,incompODomSel
53,STM,2,0.2,0.78,incompODomSel
53,STH,2,0.2,0.66,incompODomSel
53,STL,3,0.2,0.5,incompODomSel
53,STM,3,0.2,0.58,incompODomSel
53,STH,3,0.2,0.42,incompODomSel
53,STL,4,0.2,0.46,incompODomSel
53,STM,4,0.2,0.52,incompODomSel
53,STH,4,0.2,0.46,incompODomSel
53,STL,5,0.2,0.56,incompODomSel
53,STM,5,0.2,0.5,incompODomSel
53,STH,5,0.2,0.44,incompODomSel
53,STL,6,0.2,0.48,incompODomSel
53,STM,6,0.2,0.52,incompODomSel
53,STH,6,0.2,0.36,incompODomSel
53,STL,7,0.2,0.48,incompODomSel
53,STM,7,0.2,0.54,incompODomSel
53,STH,7,0.2,0.52,incompODomSel
53,STL,8,0.2,0.44,incompODomSel
53,STM,8,0.2,0.58,incompODomSel
53,STH,8,0.2,0.52,incompODomSel
53,STL,9,0.2,0.46,incompODomSel
53,STM,9,0.2,0.38,incompODomSel
53,STH,9,0.2,0.5,incompODomSel
53,STL,10,0.2,0.32,incompODomSel
53,STM,10,0.2,0.34,incompODomSel
53,STH,10,0.2,0.6,incompODomSel
53,STL,11,0.2,0.3,incompODomSel
53,STM,11,0.2,0.42,incompODomSel
53,STH,11,0.2,0.48,incompODomSel
53,STL,12,0.2,0.24,incompODomSel
53,STM,12,0.2,0.42,incompODomSel
53,STH,12,0.2,0.32,incompODomSel
53,STL,13,0.2,0.24,incompODomSel
53,STM,13,0.2,0.38,incompODomSel
53,STH,13,0.2,0.28,incompODomSel
53,STL,14,0.2,0.18,incompODomSel
53,STM,14,0.2,0.32,incompODomSel
53,STH,14,0.2,0.42,incompODomSel
53,STL,15,0.2,0.2,incompODomSel
53,STM,15,0.2,0.22,incompODomSel
53,STH,15,0.2,0.48,incompODomSel
53,STL,16,0.2,0.32,incompODomSel
53,STM,16,0.2,0.3,incompODomSel
53,STH,16,0.2,0.4,incompODomSel
53,STL,17,0.2,0.18,incompODomSel
53,STM,17,0.2,0.34,incompODomSel
53,STH,17,0.2,0.24,incompODomSel
53,STL,18,0.2,0.16,incompODomSel
53,STM,18,0.2,0.32,incompODomSel
53,STH,18,0.2,0.38,incompODomSel
53,STL,19,0.2,0.22,incompODomSel
53,STM,19,0.2,0.28,incompODomSel
53,STH,19,0.2,0.36,incompODomSel
53,STL,20,0.2,0.34,incompODomSel
53,STM,20,0.2,0.26,incompODomSel
53,STH,20,0.2,0.34,incompODomSel
54,STL,1,0.2,1,incompODomSel
54,STM,1,0.2,1,incompODomSel
54,STH,1,0.2,1,incompODomSel
54,STL,2,0.2,0.66,incompODomSel
54,STM,2,0.2,0.72,incompODomSel
54,STH,2,0.2,0.6,incompODomSel
54,STL,3,0.2,0.54,incompODomSel
54,STM,3,0.2,0.72,incompODomSel
54,STH,3,0.2,0.64,incompODomSel
54,STL,4,0.2,0.56,incompODomSel
54,STM,4,0.2,0.42,incompODomSel
54,STH,4,0.2,0.48,incompODomSel
54,STL,5,0.2,0.4,incompODomSel
54,STM,5,0.2,0.5,incompODomSel
54,STH,5,0.2,0.46,incompODomSel
54,STL,6,0.2,0.32,incompODomSel
54,STM,6,0.2,0.38,incompODomSel
54,STH,6,0.2,0.3,incompODomSel
54,STL,7,0.2,0.44,incompODomSel
54,STM,7,0.2,0.42,incompODomSel
54,STH,7,0.2,0.44,incompODomSel
54,STL,8,0.2,0.4,incompODomSel
54,STM,8,0.2,0.42,incompODomSel
54,STH,8,0.2,0.38,incompODomSel
54,STL,9,0.2,0.5,incompODomSel
54,STM,9,0.2,0.4,incompODomSel
54,STH,9,0.2,0.3,incompODomSel
54,STL,10,0.2,0.4,incompODomSel
54,STM,10,0.2,0.52,incompODomSel
54,STH,10,0.2,0.28,incompODomSel
54,STL,11,0.2,0.36,incompODomSel
54,STM,11,0.2,0.56,incompODomSel
54,STH,11,0.2,0.26,incompODomSel
54,STL,12,0.2,0.4,incompODomSel
54,STM,12,0.2,0.4,incompODomSel
54,STH,12,0.2,0.28,incompODomSel
54,STL,13,0.2,0.44,incompODomSel
54,STM,13,0.2,0.34,incompODomSel
54,STH,13,0.2,0.34,incompODomSel
54,STL,14,0.2,0.3,incompODomSel
54,STM,14,0.2,0.4,incompODomSel
54,STH,14,0.2,0.26,incompODomSel
54,STL,15,0.2,0.26,incompODomSel
54,STM,15,0.2,0.38,incompODomSel
54,STH,15,0.2,0.28,incompODomSel
54,STL,16,0.2,0.32,incompODomSel
54,STM,16,0.2,0.28,incompODomSel
54,STH,16,0.2,0.2,incompODomSel
54,STL,17,0.2,0.48,incompODomSel
54,STM,17,0.2,0.28,incompODomSel
54,STH,17,0.2,0.24,incompODomSel
54,STL,18,0.2,0.38,incompODomSel
54,STM,18,0.2,0.42,incompODomSel
54,STH,18,0.2,0.24,incompODomSel
54,STL,19,0.2,0.32,incompODomSel
54,STM,19,0.2,0.32,incompODomSel
54,STH,19,0.2,0.2,incompODomSel
54,STL,20,0.2,0.34,incompODomSel
54,STM,20,0.2,0.3,incompODomSel
54,STH,20,0.2,0.22,incompODomSel
55,STL,1,0.2,1,incompODomSel
55,STM,1,0.2,1,incompODomSel
55,STH,1,0.2,1,incompODomSel
55,STL,2,0.2,0.8,incompODomSel
55,STM,2,0.2,0.66,incompODomSel
55,STH,2,0.2,0.7,incompODomSel
55,STL,3,0.2,0.6,incompODomSel
55,STM,3,0.2,0.58,incompODomSel
55,STH,3,0.2,0.56,incompODomSel
55,STL,4,0.2,0.56,incompODomSel
55,STM,4,0.2,0.42,incompODomSel
55,STH,4,0.2,0.28,incompODomSel
55,STL,5,0.2,0.54,incompODomSel
55,STM,5,0.2,0.4,incompODomSel
55,STH,5,0.2,0.28,incompODomSel
55,STL,6,0.2,0.42,incompODomSel
55,STM,6,0.2,0.46,incompODomSel
55,STH,6,0.2,0.28,incompODomSel
55,STL,7,0.2,0.4,incompODomSel
55,STM,7,0.2,0.36,incompODomSel
55,STH,7,0.2,0.28,incompODomSel
55,STL,8,0.2,0.42,incompODomSel
55,STM,8,0.2,0.38,incompODomSel
55,STH,8,0.2,0.36,incompODomSel
55,STL,9,0.2,0.42,incompODomSel
55,STM,9,0.2,0.26,incompODomSel
55,STH,9,0.2,0.42,incompODomSel
55,STL,10,0.2,0.4,incompODomSel
55,STM,10,0.2,0.3,incompODomSel
55,STH,10,0.2,0.3,incompODomSel
55,STL,11,0.2,0.34,incompODomSel
55,STM,11,0.2,0.24,incompODomSel
55,STH,11,0.2,0.3,incompODomSel
55,STL,12,0.2,0.44,incompODomSel
55,STM,12,0.2,0.24,incompODomSel
55,STH,12,0.2,0.34,incompODomSel
55,STL,13,0.2,0.48,incompODomSel
55,STM,13,0.2,0.12,incompODomSel
55,STH,13,0.2,0.38,incompODomSel
55,STL,14,0.2,0.6,incompODomSel
55,STM,14,0.2,0.12,incompODomSel
55,STH,14,0.2,0.34,incompODomSel
55,STL,15,0.2,0.6,incompODomSel
55,STM,15,0.2,0.18,incompODomSel
55,STH,15,0.2,0.48,incompODomSel
55,STL,16,0.2,0.36,incompODomSel
55,STM,16,0.2,0.22,incompODomSel
55,STH,16,0.2,0.42,incompODomSel
55,STL,17,0.2,0.26,incompODomSel
55,STM,17,0.2,0.14,incompODomSel
55,STH,17,0.2,0.42,incompODomSel
55,STL,18,0.2,0.22,incompODomSel
55,STM,18,0.2,0.12,incompODomSel
55,STH,18,0.2,0.46,incompODomSel
55,STL,19,0.2,0.14,incompODomSel
55,STM,19,0.2,0.12,incompODomSel
55,STH,19,0.2,0.42,incompODomSel
55,STL,20,0.2,0.12,incompODomSel
55,STM,20,0.2,0.16,incompODomSel
55,STH,20,0.2,0.48,incompODomSel
56,STL,1,0.2,1,incompODomSel
56,STM,1,0.2,1,incompODomSel
56,STH,1,0.2,1,incompODomSel
56,STL,2,0.2,0.76,incompODomSel
56,STM,2,0.2,0.64,incompODomSel
56,STH,2,0.2,0.66,incompODomSel
56,STL,3,0.2,0.72,incompODomSel
56,STM,3,0.2,0.72,incompODomSel
56,STH,3,0.2,0.52,incompODomSel
56,STL,4,0.2,0.54,incompODomSel
56,STM,4,0.2,0.56,incompODomSel
56,STH,4,0.2,0.48,incompODomSel
56,STL,5,0.2,0.66,incompODomSel
56,STM,5,0.2,0.44,incompODomSel
56,STH,5,0.2,0.48,incompODomSel
56,STL,6,0.2,0.58,incompODomSel
56,STM,6,0.2,0.32,incompODomSel
56,STH,6,0.2,0.38,incompODomSel
56,STL,7,0.2,0.44,incompODomSel
56,STM,7,0.2,0.38,incompODomSel
56,STH,7,0.2,0.36,incompODomSel
56,STL,8,0.2,0.52,incompODomSel
56,STM,8,0.2,0.4,incompODomSel
56,STH,8,0.2,0.34,incompODomSel
56,STL,9,0.2,0.36,incompODomSel
56,STM,9,0.2,0.36,incompODomSel
56,STH,9,0.2,0.24,incompODomSel
56,STL,10,0.2,0.36,incompODomSel
56,STM,10,0.2,0.3,incompODomSel
56,STH,10,0.2,0.26,incompODomSel
56,STL,11,0.2,0.36,incompODomSel
56,STM,11,0.2,0.34,incompODomSel
56,STH,11,0.2,0.28,incompODomSel
56,STL,12,0.2,0.34,incompODomSel
56,STM,12,0.2,0.38,incompODomSel
56,STH,12,0.2,0.34,incompODomSel
56,STL,13,0.2,0.46,incompODomSel
56,STM,13,0.2,0.38,incompODomSel
56,STH,13,0.2,0.3,incompODomSel
56,STL,14,0.2,0.3,incompODomSel
56,STM,14,0.2,0.32,incompODomSel
56,STH,14,0.2,0.34,incompODomSel
56,STL,15,0.2,0.3,incompODomSel
56,STM,15,0.2,0.32,incompODomSel
56,STH,15,0.2,0.28,incompODomSel
56,STL,16,0.2,0.42,incompODomSel
56,STM,16,0.2,0.3,incompODomSel
56,STH,16,0.2,0.24,incompODomSel
56,STL,17,0.2,0.4,incompODomSel
56,STM,17,0.2,0.42,incompODomSel
56,STH,17,0.2,0.2,incompODomSel
56,STL,18,0.2,0.36,incompODomSel
56,STM,18,0.2,0.44,incompODomSel
56,STH,18,0.2,0.22,incompODomSel
56,STL,19,0.2,0.22,incompODomSel
56,STM,19,0.2,0.36,incompODomSel
56,STH,19,0.2,0.4,incompODomSel
56,STL,20,0.2,0.32,incompODomSel
56,STM,20,0.2,0.42,incompODomSel
56,STH,20,0.2,0.48,incompODomSel
57,STL,1,0.2,1,incompODomSel
57,STM,1,0.2,1,incompODomSel
57,STH,1,0.2,1,incompODomSel
57,STL,2,0.2,0.68,incompODomSel
57,STM,2,0.2,0.74,incompODomSel
57,STH,2,0.2,0.62,incompODomSel
57,STL,3,0.2,0.6,incompODomSel
57,STM,3,0.2,0.62,incompODomSel
57,STH,3,0.2,0.58,incompODomSel
57,STL,4,0.2,0.58,incompODomSel
57,STM,4,0.2,0.54,incompODomSel
57,STH,4,0.2,0.52,incompODomSel
57,STL,5,0.2,0.56,incompODomSel
57,STM,5,0.2,0.5,incompODomSel
57,STH,5,0.2,0.46,incompODomSel
57,STL,6,0.2,0.52,incompODomSel
57,STM,6,0.2,0.38,incompODomSel
57,STH,6,0.2,0.4,incompODomSel
57,STL,7,0.2,0.5,incompODomSel
57,STM,7,0.2,0.42,incompODomSel
57,STH,7,0.2,0.34,incompODomSel
57,STL,8,0.2,0.4,incompODomSel
57,STM,8,0.2,0.52,incompODomSel
57,STH,8,0.2,0.3,incompODomSel
57,STL,9,0.2,0.38,incompODomSel
57,STM,9,0.2,0.54,incompODomSel
57,STH,9,0.2,0.34,incompODomSel
57,STL,10,0.2,0.46,incompODomSel
57,STM,10,0.2,0.46,incompODomSel
57,STH,10,0.2,0.54,incompODomSel
57,STL,11,0.2,0.54,incompODomSel
57,STM,11,0.2,0.44,incompODomSel
57,STH,11,0.2,0.48,incompODomSel
57,STL,12,0.2,0.34,incompODomSel
57,STM,12,0.2,0.4,incompODomSel
57,STH,12,0.2,0.48,incompODomSel
57,STL,13,0.2,0.38,incompODomSel
57,STM,13,0.2,0.34,incompODomSel
57,STH,13,0.2,0.38,incompODomSel
57,STL,14,0.2,0.34,incompODomSel
57,STM,14,0.2,0.32,incompODomSel
57,STH,14,0.2,0.36,incompODomSel
57,STL,15,0.2,0.42,incompODomSel
57,STM,15,0.2,0.32,incompODomSel
57,STH,15,0.2,0.38,incompODomSel
57,STL,16,0.2,0.38,incompODomSel
57,STM,16,0.2,0.32,incompODomSel
57,STH,16,0.2,0.44,incompODomSel
57,STL,17,0.2,0.3,incompODomSel
57,STM,17,0.2,0.26,incompODomSel
57,STH,17,0.2,0.42,incompODomSel
57,STL,18,0.2,0.26,incompODomSel
57,STM,18,0.2,0.32,incompODomSel
57,STH,18,0.2,0.5,incompODomSel
57,STL,19,0.2,0.3,incompODomSel
57,STM,19,0.2,0.38,incompODomSel
57,STH,19,0.2,0.4,incompODomSel
57,STL,20,0.2,0.32,incompODomSel
57,STM,20,0.2,0.44,incompODomSel
57,STH,20,0.2,0.48,incompODomSel
58,STL,1,0.2,1,incompODomSel
58,STM,1,0.2,1,incompODomSel
58,STH,1,0.2,1,incompODomSel
58,STL,2,0.2,0.68,incompODomSel
58,STM,2,0.2,0.66,incompODomSel
58,STH,2,0.2,0.72,incompODomSel
58,STL,3,0.2,0.64,incompODomSel
58,STM,3,0.2,0.5,incompODomSel
58,STH,3,0.2,0.52,incompODomSel
58,STL,4,0.2,0.66,incompODomSel
58,STM,4,0.2,0.62,incompODomSel
58,STH,4,0.2,0.68,incompODomSel
58,STL,5,0.2,0.62,incompODomSel
58,STM,5,0.2,0.48,incompODomSel
58,STH,5,0.2,0.54,incompODomSel
58,STL,6,0.2,0.52,incompODomSel
58,STM,6,0.2,0.56,incompODomSel
58,STH,6,0.2,0.62,incompODomSel
58,STL,7,0.2,0.42,incompODomSel
58,STM,7,0.2,0.42,incompODomSel
58,STH,7,0.2,0.46,incompODomSel
58,STL,8,0.2,0.32,incompODomSel
58,STM,8,0.2,0.5,incompODomSel
58,STH,8,0.2,0.54,incompODomSel
58,STL,9,0.2,0.26,incompODomSel
58,STM,9,0.2,0.5,incompODomSel
58,STH,9,0.2,0.42,incompODomSel
58,STL,10,0.2,0.16,incompODomSel
58,STM,10,0.2,0.48,incompODomSel
58,STH,10,0.2,0.38,incompODomSel
58,STL,11,0.2,0.18,incompODomSel
58,STM,11,0.2,0.54,incompODomSel
58,STH,11,0.2,0.4,incompODomSel
58,STL,12,0.2,0.26,incompODomSel
58,STM,12,0.2,0.46,incompODomSel
58,STH,12,0.2,0.5,incompODomSel
58,STL,13,0.2,0.2,incompODomSel
58,STM,13,0.2,0.58,incompODomSel
58,STH,13,0.2,0.5,incompODomSel
58,STL,14,0.2,0.16,incompODomSel
58,STM,14,0.2,0.48,incompODomSel
58,STH,14,0.2,0.44,incompODomSel
58,STL,15,0.2,0.28,incompODomSel
58,STM,15,0.2,0.46,incompODomSel
58,STH,15,0.2,0.36,incompODomSel
58,STL,16,0.2,0.32,incompODomSel
58,STM,16,0.2,0.46,incompODomSel
58,STH,16,0.2,0.36,incompODomSel
58,STL,17,0.2,0.4,incompODomSel
58,STM,17,0.2,0.48,incompODomSel
58,STH,17,0.2,0.5,incompODomSel
58,STL,18,0.2,0.28,incompODomSel
58,STM,18,0.2,0.46,incompODomSel
58,STH,18,0.2,0.4,incompODomSel
58,STL,19,0.2,0.26,incompODomSel
58,STM,19,0.2,0.5,incompODomSel
58,STH,19,0.2,0.32,incompODomSel
58,STL,20,0.2,0.26,incompODomSel
58,STM,20,0.2,0.48,incompODomSel
58,STH,20,0.2,0.36,incompODomSel
59,STL,1,0.2,1,incompODomSel
59,STM,1,0.2,1,incompODomSel
59,STH,1,0.2,1,incompODomSel
59,STL,2,0.2,0.72,incompODomSel
59,STM,2,0.2,0.82,incompODomSel
59,STH,2,0.2,0.8,incompODomSel
59,STL,3,0.2,0.76,incompODomSel
59,STM,3,0.2,0.68,incompODomSel
59,STH,3,0.2,0.72,incompODomSel
59,STL,4,0.2,0.64,incompODomSel
59,STM,4,0.2,0.72,incompODomSel
59,STH,4,0.2,0.66,incompODomSel
59,STL,5,0.2,0.62,incompODomSel
59,STM,5,0.2,0.62,incompODomSel
59,STH,5,0.2,0.54,incompODomSel
59,STL,6,0.2,0.5,incompODomSel
59,STM,6,0.2,0.5,incompODomSel
59,STH,6,0.2,0.54,incompODomSel
59,STL,7,0.2,0.52,incompODomSel
59,STM,7,0.2,0.54,incompODomSel
59,STH,7,0.2,0.52,incompODomSel
59,STL,8,0.2,0.42,incompODomSel
59,STM,8,0.2,0.46,incompODomSel
59,STH,8,0.2,0.44,incompODomSel
59,STL,9,0.2,0.42,incompODomSel
59,STM,9,0.2,0.44,incompODomSel
59,STH,9,0.2,0.24,incompODomSel
59,STL,10,0.2,0.48,incompODomSel
59,STM,10,0.2,0.36,incompODomSel
59,STH,10,0.2,0.32,incompODomSel
59,STL,11,0.2,0.36,incompODomSel
59,STM,11,0.2,0.3,incompODomSel
59,STH,11,0.2,0.38,incompODomSel
59,STL,12,0.2,0.36,incompODomSel
59,STM,12,0.2,0.28,incompODomSel
59,STH,12,0.2,0.44,incompODomSel
59,STL,13,0.2,0.34,incompODomSel
59,STM,13,0.2,0.28,incompODomSel
59,STH,13,0.2,0.42,incompODomSel
59,STL,14,0.2,0.34,incompODomSel
59,STM,14,0.2,0.32,incompODomSel
59,STH,14,0.2,0.5,incompODomSel
59,STL,15,0.2,0.38,incompODomSel
59,STM,15,0.2,0.22,incompODomSel
59,STH,15,0.2,0.44,incompODomSel
59,STL,16,0.2,0.36,incompODomSel
59,STM,16,0.2,0.22,incompODomSel
59,STH,16,0.2,0.5,incompODomSel
59,STL,17,0.2,0.46,incompODomSel
59,STM,17,0.2,0.22,incompODomSel
59,STH,17,0.2,0.46,incompODomSel
59,STL,18,0.2,0.4,incompODomSel
59,STM,18,0.2,0.22,incompODomSel
59,STH,18,0.2,0.4,incompODomSel
59,STL,19,0.2,0.36,incompODomSel
59,STM,19,0.2,0.22,incompODomSel
59,STH,19,0.2,0.3,incompODomSel
59,STL,20,0.2,0.36,incompODomSel
59,STM,20,0.2,0.24,incompODomSel
59,STH,20,0.2,0.2,incompODomSel
60,STL,1,0.2,1,incompODomSel
60,STM,1,0.2,1,incompODomSel
60,STH,1,0.2,1,incompODomSel
60,STL,2,0.2,0.74,incompODomSel
60,STM,2,0.2,0.72,incompODomSel
60,STH,2,0.2,0.72,incompODomSel
60,STL,3,0.2,0.6,incompODomSel
60,STM,3,0.2,0.54,incompODomSel
60,STH,3,0.2,0.68,incompODomSel
60,STL,4,0.2,0.6,incompODomSel
60,STM,4,0.2,0.32,incompODomSel
60,STH,4,0.2,0.56,incompODomSel
60,STL,5,0.2,0.54,incompODomSel
60,STM,5,0.2,0.42,incompODomSel
60,STH,5,0.2,0.6,incompODomSel
60,STL,6,0.2,0.38,incompODomSel
60,STM,6,0.2,0.5,incompODomSel
60,STH,6,0.2,0.5,incompODomSel
60,STL,7,0.2,0.36,incompODomSel
60,STM,7,0.2,0.4,incompODomSel
60,STH,7,0.2,0.36,incompODomSel
60,STL,8,0.2,0.36,incompODomSel
60,STM,8,0.2,0.42,incompODomSel
60,STH,8,0.2,0.36,incompODomSel
60,STL,9,0.2,0.34,incompODomSel
60,STM,9,0.2,0.4,incompODomSel
60,STH,9,0.2,0.38,incompODomSel
60,STL,10,0.2,0.32,incompODomSel
60,STM,10,0.2,0.36,incompODomSel
60,STH,10,0.2,0.46,incompODomSel
60,STL,11,0.2,0.34,incompODomSel
60,STM,11,0.2,0.38,incompODomSel
60,STH,11,0.2,0.4,incompODomSel
60,STL,12,0.2,0.28,incompODomSel
60,STM,12,0.2,0.48,incompODomSel
60,STH,12,0.2,0.4,incompODomSel
60,STL,13,0.2,0.26,incompODomSel
60,STM,13,0.2,0.46,incompODomSel
60,STH,13,0.2,0.42,incompODomSel
60,STL,14,0.2,0.26,incompODomSel
60,STM,14,0.2,0.48,incompODomSel
60,STH,14,0.2,0.5,incompODomSel
60,STL,15,0.2,0.44,incompODomSel
60,STM,15,0.2,0.54,incompODomSel
60,STH,15,0.2,0.48,incompODomSel
60,STL,16,0.2,0.44,incompODomSel
60,STM,16,0.2,0.54,incompODomSel
60,STH,16,0.2,0.48,incompODomSel
60,STL,17,0.2,0.32,incompODomSel
60,STM,17,0.2,0.46,incompODomSel
60,STH,17,0.2,0.4,incompODomSel
60,STL,18,0.2,0.32,incompODomSel
60,STM,18,0.2,0.3,incompODomSel
60,STH,18,0.2,0.4,incompODomSel
60,STL,19,0.2,0.4,incompODomSel
60,STM,19,0.2,0.3,incompODomSel
60,STH,19,0.2,0.36,incompODomSel
60,STL,20,0.2,0.44,incompODomSel
60,STM,20,0.2,0.32,incompODomSel
60,STH,20,0.2,0.38,incompODomSel
61,STL,1,0.2,1,incompODomSel
61,STM,1,0.2,1,incompODomSel
61,STH,1,0.2,1,incompODomSel
61,STL,2,0.2,0.72,incompODomSel
61,STM,2,0.2,0.7,incompODomSel
61,STH,2,0.2,0.72,incompODomSel
61,STL,3,0.2,0.64,incompODomSel
61,STM,3,0.2,0.48,incompODomSel
61,STH,3,0.2,0.54,incompODomSel
61,STL,4,0.2,0.54,incompODomSel
61,STM,4,0.2,0.46,incompODomSel
61,STH,4,0.2,0.52,incompODomSel
61,STL,5,0.2,0.64,incompODomSel
61,STM,5,0.2,0.34,incompODomSel
61,STH,5,0.2,0.48,incompODomSel
61,STL,6,0.2,0.56,incompODomSel
61,STM,6,0.2,0.32,incompODomSel
61,STH,6,0.2,0.56,incompODomSel
61,STL,7,0.2,0.42,incompODomSel
61,STM,7,0.2,0.24,incompODomSel
61,STH,7,0.2,0.52,incompODomSel
61,STL,8,0.2,0.5,incompODomSel
61,STM,8,0.2,0.22,incompODomSel
61,STH,8,0.2,0.46,incompODomSel
61,STL,9,0.2,0.4,incompODomSel
61,STM,9,0.2,0.26,incompODomSel
61,STH,9,0.2,0.42,incompODomSel
61,STL,10,0.2,0.42,incompODomSel
61,STM,10,0.2,0.28,incompODomSel
61,STH,10,0.2,0.5,incompODomSel
61,STL,11,0.2,0.44,incompODomSel
61,STM,11,0.2,0.3,incompODomSel
61,STH,11,0.2,0.46,incompODomSel
61,STL,12,0.2,0.4,incompODomSel
61,STM,12,0.2,0.4,incompODomSel
61,STH,12,0.2,0.38,incompODomSel
61,STL,13,0.2,0.48,incompODomSel
61,STM,13,0.2,0.46,incompODomSel
61,STH,13,0.2,0.36,incompODomSel
61,STL,14,0.2,0.54,incompODomSel
61,STM,14,0.2,0.56,incompODomSel
61,STH,14,0.2,0.4,incompODomSel
61,STL,15,0.2,0.48,incompODomSel
61,STM,15,0.2,0.48,incompODomSel
61,STH,15,0.2,0.44,incompODomSel
61,STL,16,0.2,0.44,incompODomSel
61,STM,16,0.2,0.48,incompODomSel
61,STH,16,0.2,0.36,incompODomSel
61,STL,17,0.2,0.38,incompODomSel
61,STM,17,0.2,0.5,incompODomSel
61,STH,17,0.2,0.42,incompODomSel
61,STL,18,0.2,0.38,incompODomSel
61,STM,18,0.2,0.52,incompODomSel
61,STH,18,0.2,0.44,incompODomSel
61,STL,19,0.2,0.46,incompODomSel
61,STM,19,0.2,0.4,incompODomSel
61,STH,19,0.2,0.42,incompODomSel
61,STL,20,0.2,0.42,incompODomSel
61,STM,20,0.2,0.48,incompODomSel
61,STH,20,0.2,0.36,incompODomSel
62,STL,1,0.2,1,incompODomSel
62,STM,1,0.2,1,incompODomSel
62,STH,1,0.2,1,incompODomSel
62,STL,2,0.2,0.64,incompODomSel
62,STM,2,0.2,0.64,incompODomSel
62,STH,2,0.2,0.66,incompODomSel
62,STL,3,0.2,0.52,incompODomSel
62,STM,3,0.2,0.54,incompODomSel
62,STH,3,0.2,0.68,incompODomSel
62,STL,4,0.2,0.48,incompODomSel
