replicate,pop,gen,V4,selModel
30,STM,12,0.06,incompSel
30,STH,12,0.22,incompSel
30,STL,13,0.06,incompSel
30,STM,13,0.02,incompSel
30,STH,13,0.18,incompSel
30,STL,14,0.12,incompSel
30,STM,14,0.02,incompSel
30,STH,14,0.1,incompSel
30,STL,15,0.12,incompSel
30,STM,15,0,incompSel
30,STH,15,0.06,incompSel
30,STL,16,0.16,incompSel
30,STM,16,0,incompSel
30,STH,16,0.04,incompSel
30,STL,17,0.08,incompSel
30,STM,17,0,incompSel
30,STH,17,0.02,incompSel
30,STL,18,0.06,incompSel
30,STM,18,0,incompSel
30,STH,18,0,incompSel
30,STL,19,0.06,incompSel
30,STM,19,0,incompSel
30,STH,19,0,incompSel
30,STL,20,0.1,incompSel
30,STM,20,0,incompSel
30,STH,20,0,incompSel
31,STL,1,1,incompSel
31,STM,1,1,incompSel
31,STH,1,1,incompSel
31,STL,2,0.7,incompSel
31,STM,2,0.72,incompSel
31,STH,2,0.64,incompSel
31,STL,3,0.54,incompSel
31,STM,3,0.56,incompSel
31,STH,3,0.44,incompSel
31,STL,4,0.32,incompSel
31,STM,4,0.64,incompSel
31,STH,4,0.46,incompSel
31,STL,5,0.32,incompSel
31,STM,5,0.5,incompSel
31,STH,5,0.42,incompSel
31,STL,6,0.22,incompSel
31,STM,6,0.38,incompSel
31,STH,6,0.5,incompSel
31,STL,7,0.16,incompSel
31,STM,7,0.4,incompSel
31,STH,7,0.4,incompSel
31,STL,8,0.18,incompSel
31,STM,8,0.36,incompSel
31,STH,8,0.34,incompSel
31,STL,9,0.18,incompSel
31,STM,9,0.36,incompSel
31,STH,9,0.2,incompSel
31,STL,10,0.26,incompSel
31,STM,10,0.3,incompSel
31,STH,10,0.24,incompSel
31,STL,11,0.24,incompSel
31,STM,11,0.3,incompSel
31,STH,11,0.26,incompSel
31,STL,12,0.18,incompSel
31,STM,12,0.34,incompSel
31,STH,12,0.18,incompSel
31,STL,13,0.1,incompSel
31,STM,13,0.32,incompSel
31,STH,13,0.24,incompSel
31,STL,14,0.06,incompSel
31,STM,14,0.32,incompSel
31,STH,14,0.2,incompSel
31,STL,15,0.02,incompSel
31,STM,15,0.36,incompSel
31,STH,15,0.18,incompSel
31,STL,16,0,incompSel
31,STM,16,0.42,incompSel
31,STH,16,0.16,incompSel
31,STL,17,0,incompSel
31,STM,17,0.44,incompSel
31,STH,17,0.16,incompSel
31,STL,18,0,incompSel
31,STM,18,0.4,incompSel
31,STH,18,0.08,incompSel
31,STL,19,0,incompSel
31,STM,19,0.38,incompSel
31,STH,19,0.08,incompSel
31,STL,20,0,incompSel
31,STM,20,0.3,incompSel
31,STH,20,0.04,incompSel
32,STL,1,1,incompSel
32,STM,1,1,incompSel
32,STH,1,1,incompSel
32,STL,2,0.6,incompSel
32,STM,2,0.6,incompSel
32,STH,2,0.56,incompSel
32,STL,3,0.52,incompSel
32,STM,3,0.52,incompSel
32,STH,3,0.46,incompSel
32,STL,4,0.46,incompSel
32,STM,4,0.38,incompSel
32,STH,4,0.38,incompSel
32,STL,5,0.32,incompSel
32,STM,5,0.48,incompSel
32,STH,5,0.36,incompSel
32,STL,6,0.3,incompSel
32,STM,6,0.34,incompSel
32,STH,6,0.24,incompSel
32,STL,7,0.2,incompSel
32,STM,7,0.44,incompSel
32,STH,7,0.16,incompSel
32,STL,8,0.24,incompSel
32,STM,8,0.32,incompSel
32,STH,8,0.22,incompSel
32,STL,9,0.12,incompSel
32,STM,9,0.3,incompSel
32,STH,9,0.2,incompSel
32,STL,10,0.1,incompSel
32,STM,10,0.24,incompSel
32,STH,10,0.22,incompSel
32,STL,11,0.1,incompSel
32,STM,11,0.3,incompSel
32,STH,11,0.22,incompSel
32,STL,12,0.12,incompSel
32,STM,12,0.44,incompSel
32,STH,12,0.22,incompSel
32,STL,13,0.12,incompSel
32,STM,13,0.36,incompSel
32,STH,13,0.14,incompSel
32,STL,14,0.1,incompSel
32,STM,14,0.24,incompSel
32,STH,14,0.14,incompSel
32,STL,15,0.12,incompSel
32,STM,15,0.24,incompSel
32,STH,15,0.1,incompSel
32,STL,16,0.1,incompSel
32,STM,16,0.32,incompSel
32,STH,16,0.12,incompSel
32,STL,17,0.04,incompSel
32,STM,17,0.24,incompSel
32,STH,17,0.16,incompSel
32,STL,18,0.08,incompSel
32,STM,18,0.22,incompSel
32,STH,18,0.16,incompSel
32,STL,19,0.02,incompSel
32,STM,19,0.18,incompSel
32,STH,19,0.1,incompSel
32,STL,20,0,incompSel
32,STM,20,0.18,incompSel
32,STH,20,0.1,incompSel
33,STL,1,1,incompSel
33,STM,1,1,incompSel
33,STH,1,1,incompSel
33,STL,2,0.6,incompSel
33,STM,2,0.6,incompSel
33,STH,2,0.56,incompSel
33,STL,3,0.52,incompSel
33,STM,3,0.52,incompSel
33,STH,3,0.46,incompSel
33,STL,4,0.46,incompSel
33,STM,4,0.38,incompSel
33,STH,4,0.38,incompSel
33,STL,5,0.32,incompSel
33,STM,5,0.48,incompSel
33,STH,5,0.36,incompSel
33,STL,6,0.3,incompSel
33,STM,6,0.34,incompSel
33,STH,6,0.24,incompSel
33,STL,7,0.2,incompSel
33,STM,7,0.44,incompSel
33,STH,7,0.16,incompSel
33,STL,8,0.24,incompSel
33,STM,8,0.32,incompSel
33,STH,8,0.22,incompSel
33,STL,9,0.12,incompSel
33,STM,9,0.3,incompSel
33,STH,9,0.2,incompSel
33,STL,10,0.1,incompSel
33,STM,10,0.24,incompSel
33,STH,10,0.22,incompSel
33,STL,11,0.1,incompSel
33,STM,11,0.3,incompSel
33,STH,11,0.22,incompSel
33,STL,12,0.12,incompSel
33,STM,12,0.44,incompSel
33,STH,12,0.22,incompSel
33,STL,13,0.12,incompSel
33,STM,13,0.36,incompSel
33,STH,13,0.14,incompSel
33,STL,14,0.1,incompSel
33,STM,14,0.24,incompSel
33,STH,14,0.14,incompSel
33,STL,15,0.12,incompSel
33,STM,15,0.24,incompSel
33,STH,15,0.1,incompSel
33,STL,16,0.1,incompSel
33,STM,16,0.32,incompSel
33,STH,16,0.12,incompSel
33,STL,17,0.04,incompSel
33,STM,17,0.24,incompSel
33,STH,17,0.16,incompSel
33,STL,18,0.08,incompSel
33,STM,18,0.22,incompSel
33,STH,18,0.16,incompSel
33,STL,19,0.02,incompSel
33,STM,19,0.18,incompSel
33,STH,19,0.1,incompSel
33,STL,20,0,incompSel
33,STM,20,0.18,incompSel
33,STH,20,0.1,incompSel
34,STL,1,1,incompSel
34,STM,1,1,incompSel
34,STH,1,1,incompSel
34,STL,2,0.76,incompSel
34,STM,2,0.66,incompSel
34,STH,2,0.54,incompSel
34,STL,3,0.54,incompSel
34,STM,3,0.48,incompSel
34,STH,3,0.4,incompSel
34,STL,4,0.44,incompSel
34,STM,4,0.34,incompSel
34,STH,4,0.44,incompSel
34,STL,5,0.42,incompSel
34,STM,5,0.42,incompSel
34,STH,5,0.44,incompSel
34,STL,6,0.36,incompSel
34,STM,6,0.4,incompSel
34,STH,6,0.42,incompSel
34,STL,7,0.2,incompSel
34,STM,7,0.32,incompSel
34,STH,7,0.32,incompSel
34,STL,8,0.2,incompSel
34,STM,8,0.38,incompSel
34,STH,8,0.28,incompSel
34,STL,9,0.26,incompSel
34,STM,9,0.26,incompSel
34,STH,9,0.18,incompSel
34,STL,10,0.28,incompSel
34,STM,10,0.26,incompSel
34,STH,10,0.2,incompSel
34,STL,11,0.28,incompSel
34,STM,11,0.28,incompSel
34,STH,11,0.16,incompSel
34,STL,12,0.24,incompSel
34,STM,12,0.24,incompSel
34,STH,12,0.2,incompSel
34,STL,13,0.18,incompSel
34,STM,13,0.24,incompSel
34,STH,13,0.2,incompSel
34,STL,14,0.2,incompSel
34,STM,14,0.16,incompSel
34,STH,14,0.2,incompSel
34,STL,15,0.12,incompSel
34,STM,15,0.16,incompSel
34,STH,15,0.26,incompSel
34,STL,16,0.16,incompSel
34,STM,16,0.16,incompSel
34,STH,16,0.22,incompSel
34,STL,17,0.18,incompSel
34,STM,17,0.16,incompSel
34,STH,17,0.26,incompSel
34,STL,18,0.14,incompSel
34,STM,18,0.14,incompSel
34,STH,18,0.16,incompSel
34,STL,19,0.16,incompSel
34,STM,19,0.12,incompSel
34,STH,19,0.18,incompSel
34,STL,20,0.14,incompSel
34,STM,20,0.12,incompSel
34,STH,20,0.2,incompSel
35,STL,1,1,incompSel
35,STM,1,1,incompSel
35,STH,1,1,incompSel
35,STL,2,0.72,incompSel
35,STM,2,0.54,incompSel
35,STH,2,0.66,incompSel
35,STL,3,0.5,incompSel
35,STM,3,0.48,incompSel
35,STH,3,0.58,incompSel
35,STL,4,0.38,incompSel
35,STM,4,0.4,incompSel
35,STH,4,0.48,incompSel
35,STL,5,0.28,incompSel
35,STM,5,0.24,incompSel
35,STH,5,0.32,incompSel
35,STL,6,0.24,incompSel
35,STM,6,0.2,incompSel
35,STH,6,0.3,incompSel
35,STL,7,0.14,incompSel
35,STM,7,0.22,incompSel
35,STH,7,0.28,incompSel
35,STL,8,0.2,incompSel
35,STM,8,0.16,incompSel
35,STH,8,0.24,incompSel
35,STL,9,0.18,incompSel
35,STM,9,0.14,incompSel
35,STH,9,0.24,incompSel
35,STL,10,0.26,incompSel
35,STM,10,0.14,incompSel
35,STH,10,0.2,incompSel
35,STL,11,0.2,incompSel
35,STM,11,0.08,incompSel
35,STH,11,0.22,incompSel
35,STL,12,0.1,incompSel
35,STM,12,0.08,incompSel
35,STH,12,0.12,incompSel
35,STL,13,0.08,incompSel
35,STM,13,0.08,incompSel
35,STH,13,0.12,incompSel
35,STL,14,0.04,incompSel
35,STM,14,0.16,incompSel
35,STH,14,0.1,incompSel
35,STL,15,0.04,incompSel
35,STM,15,0.18,incompSel
35,STH,15,0.12,incompSel
35,STL,16,0.06,incompSel
35,STM,16,0.22,incompSel
35,STH,16,0.02,incompSel
35,STL,17,0.06,incompSel
35,STM,17,0.22,incompSel
35,STH,17,0.02,incompSel
35,STL,18,0.04,incompSel
35,STM,18,0.22,incompSel
35,STH,18,0.02,incompSel
35,STL,19,0.04,incompSel
35,STM,19,0.22,incompSel
35,STH,19,0.02,incompSel
35,STL,20,0.04,incompSel
35,STM,20,0.14,incompSel
35,STH,20,0,incompSel
36,STL,1,1,incompSel
36,STM,1,1,incompSel
36,STH,1,1,incompSel
36,STL,2,0.72,incompSel
36,STM,2,0.54,incompSel
36,STH,2,0.66,incompSel
36,STL,3,0.5,incompSel
36,STM,3,0.48,incompSel
36,STH,3,0.58,incompSel
36,STL,4,0.38,incompSel
36,STM,4,0.4,incompSel
36,STH,4,0.48,incompSel
36,STL,5,0.28,incompSel
36,STM,5,0.24,incompSel
36,STH,5,0.32,incompSel
36,STL,6,0.24,incompSel
36,STM,6,0.2,incompSel
36,STH,6,0.3,incompSel
36,STL,7,0.14,incompSel
36,STM,7,0.22,incompSel
36,STH,7,0.28,incompSel
36,STL,8,0.2,incompSel
36,STM,8,0.16,incompSel
36,STH,8,0.24,incompSel
36,STL,9,0.18,incompSel
36,STM,9,0.14,incompSel
36,STH,9,0.24,incompSel
36,STL,10,0.26,incompSel
36,STM,10,0.14,incompSel
36,STH,10,0.2,incompSel
36,STL,11,0.2,incompSel
36,STM,11,0.08,incompSel
36,STH,11,0.22,incompSel
36,STL,12,0.1,incompSel
36,STM,12,0.08,incompSel
36,STH,12,0.12,incompSel
36,STL,13,0.08,incompSel
36,STM,13,0.08,incompSel
36,STH,13,0.12,incompSel
36,STL,14,0.04,incompSel
36,STM,14,0.16,incompSel
36,STH,14,0.1,incompSel
36,STL,15,0.04,incompSel
36,STM,15,0.18,incompSel
36,STH,15,0.12,incompSel
36,STL,16,0.06,incompSel
36,STM,16,0.22,incompSel
36,STH,16,0.02,incompSel
36,STL,17,0.06,incompSel
36,STM,17,0.22,incompSel
36,STH,17,0.02,incompSel
36,STL,18,0.04,incompSel
36,STM,18,0.22,incompSel
36,STH,18,0.02,incompSel
36,STL,19,0.04,incompSel
36,STM,19,0.22,incompSel
36,STH,19,0.02,incompSel
36,STL,20,0.04,incompSel
36,STM,20,0.14,incompSel
36,STH,20,0,incompSel
37,STL,1,1,incompSel
37,STM,1,1,incompSel
37,STH,1,1,incompSel
37,STL,2,0.68,incompSel
37,STM,2,0.62,incompSel
37,STH,2,0.68,incompSel
37,STL,3,0.66,incompSel
37,STM,3,0.58,incompSel
37,STH,3,0.44,incompSel
37,STL,4,0.56,incompSel
37,STM,4,0.24,incompSel
37,STH,4,0.36,incompSel
37,STL,5,0.38,incompSel
37,STM,5,0.18,incompSel
37,STH,5,0.38,incompSel
37,STL,6,0.28,incompSel
37,STM,6,0.26,incompSel
37,STH,6,0.28,incompSel
37,STL,7,0.24,incompSel
37,STM,7,0.24,incompSel
37,STH,7,0.32,incompSel
37,STL,8,0.22,incompSel
37,STM,8,0.16,incompSel
37,STH,8,0.28,incompSel
37,STL,9,0.28,incompSel
37,STM,9,0.22,incompSel
37,STH,9,0.18,incompSel
37,STL,10,0.28,incompSel
37,STM,10,0.24,incompSel
37,STH,10,0.18,incompSel
37,STL,11,0.26,incompSel
37,STM,11,0.24,incompSel
37,STH,11,0.14,incompSel
37,STL,12,0.14,incompSel
37,STM,12,0.16,incompSel
37,STH,12,0.24,incompSel
37,STL,13,0.18,incompSel
37,STM,13,0.1,incompSel
37,STH,13,0.16,incompSel
37,STL,14,0.12,incompSel
37,STM,14,0.16,incompSel
37,STH,14,0.14,incompSel
37,STL,15,0.08,incompSel
37,STM,15,0.24,incompSel
37,STH,15,0.12,incompSel
37,STL,16,0.08,incompSel
37,STM,16,0.24,incompSel
37,STH,16,0.08,incompSel
37,STL,17,0.08,incompSel
37,STM,17,0.24,incompSel
37,STH,17,0.06,incompSel
37,STL,18,0,incompSel
37,STM,18,0.24,incompSel
37,STH,18,0.04,incompSel
37,STL,19,0,incompSel
37,STM,19,0.22,incompSel
37,STH,19,0.02,incompSel
37,STL,20,0,incompSel
37,STM,20,0.22,incompSel
37,STH,20,0.02,incompSel
38,STL,1,1,incompSel
38,STM,1,1,incompSel
38,STH,1,1,incompSel
38,STL,2,0.6,incompSel
38,STM,2,0.64,incompSel
38,STH,2,0.66,incompSel
38,STL,3,0.64,incompSel
38,STM,3,0.52,incompSel
38,STH,3,0.44,incompSel
38,STL,4,0.4,incompSel
38,STM,4,0.38,incompSel
38,STH,4,0.42,incompSel
38,STL,5,0.42,incompSel
38,STM,5,0.32,incompSel
38,STH,5,0.4,incompSel
38,STL,6,0.36,incompSel
38,STM,6,0.28,incompSel
38,STH,6,0.3,incompSel
38,STL,7,0.28,incompSel
38,STM,7,0.28,incompSel
38,STH,7,0.32,incompSel
38,STL,8,0.3,incompSel
38,STM,8,0.26,incompSel
38,STH,8,0.28,incompSel
38,STL,9,0.24,incompSel
38,STM,9,0.26,incompSel
38,STH,9,0.22,incompSel
38,STL,10,0.28,incompSel
38,STM,10,0.18,incompSel
38,STH,10,0.28,incompSel
38,STL,11,0.28,incompSel
38,STM,11,0.26,incompSel
38,STH,11,0.2,incompSel
38,STL,12,0.26,incompSel
38,STM,12,0.2,incompSel
38,STH,12,0.16,incompSel
38,STL,13,0.34,incompSel
38,STM,13,0.32,incompSel
38,STH,13,0.22,incompSel
38,STL,14,0.26,incompSel
38,STM,14,0.18,incompSel
38,STH,14,0.14,incompSel
38,STL,15,0.28,incompSel
38,STM,15,0.16,incompSel
38,STH,15,0.1,incompSel
38,STL,16,0.26,incompSel
38,STM,16,0.14,incompSel
38,STH,16,0.16,incompSel
38,STL,17,0.22,incompSel
38,STM,17,0.08,incompSel
38,STH,17,0.12,incompSel
38,STL,18,0.2,incompSel
38,STM,18,0.02,incompSel
38,STH,18,0.12,incompSel
38,STL,19,0.12,incompSel
38,STM,19,0.02,incompSel
38,STH,19,0.08,incompSel
38,STL,20,0.08,incompSel
38,STM,20,0.06,incompSel
38,STH,20,0.18,incompSel
39,STL,1,1,incompSel
39,STM,1,1,incompSel
39,STH,1,1,incompSel
39,STL,2,0.6,incompSel
39,STM,2,0.64,incompSel
39,STH,2,0.66,incompSel
39,STL,3,0.64,incompSel
39,STM,3,0.52,incompSel
39,STH,3,0.44,incompSel
39,STL,4,0.4,incompSel
39,STM,4,0.38,incompSel
39,STH,4,0.42,incompSel
39,STL,5,0.42,incompSel
39,STM,5,0.32,incompSel
39,STH,5,0.4,incompSel
39,STL,6,0.36,incompSel
39,STM,6,0.28,incompSel
39,STH,6,0.3,incompSel
39,STL,7,0.28,incompSel
39,STM,7,0.28,incompSel
39,STH,7,0.32,incompSel
39,STL,8,0.3,incompSel
39,STM,8,0.26,incompSel
39,STH,8,0.28,incompSel
39,STL,9,0.24,incompSel
39,STM,9,0.26,incompSel
39,STH,9,0.22,incompSel
39,STL,10,0.28,incompSel
39,STM,10,0.18,incompSel
39,STH,10,0.28,incompSel
39,STL,11,0.28,incompSel
39,STM,11,0.26,incompSel
39,STH,11,0.2,incompSel
39,STL,12,0.26,incompSel
39,STM,12,0.2,incompSel
39,STH,12,0.16,incompSel
39,STL,13,0.34,incompSel
39,STM,13,0.32,incompSel
39,STH,13,0.22,incompSel
39,STL,14,0.26,incompSel
39,STM,14,0.18,incompSel
39,STH,14,0.14,incompSel
39,STL,15,0.28,incompSel
39,STM,15,0.16,incompSel
39,STH,15,0.1,incompSel
39,STL,16,0.26,incompSel
39,STM,16,0.14,incompSel
39,STH,16,0.16,incompSel
39,STL,17,0.22,incompSel
39,STM,17,0.08,incompSel
39,STH,17,0.12,incompSel
39,STL,18,0.2,incompSel
39,STM,18,0.02,incompSel
39,STH,18,0.12,incompSel
39,STL,19,0.12,incompSel
39,STM,19,0.02,incompSel
39,STH,19,0.08,incompSel
39,STL,20,0.08,incompSel
39,STM,20,0.06,incompSel
39,STH,20,0.18,incompSel
40,STL,1,1,incompSel
40,STM,1,1,incompSel
40,STH,1,1,incompSel
40,STL,2,0.7,incompSel
40,STM,2,0.62,incompSel
40,STH,2,0.54,incompSel
40,STL,3,0.56,incompSel
40,STM,3,0.52,incompSel
40,STH,3,0.58,incompSel
40,STL,4,0.52,incompSel
40,STM,4,0.34,incompSel
40,STH,4,0.52,incompSel
40,STL,5,0.56,incompSel
40,STM,5,0.28,incompSel
40,STH,5,0.5,incompSel
40,STL,6,0.5,incompSel
40,STM,6,0.3,incompSel
40,STH,6,0.24,incompSel
40,STL,7,0.5,incompSel
40,STM,7,0.16,incompSel
40,STH,7,0.28,incompSel
40,STL,8,0.34,incompSel
40,STM,8,0.08,incompSel
40,STH,8,0.28,incompSel
40,STL,9,0.3,incompSel
40,STM,9,0.06,incompSel
40,STH,9,0.2,incompSel
40,STL,10,0.2,incompSel
40,STM,10,0.02,incompSel
40,STH,10,0.18,incompSel
40,STL,11,0.26,incompSel
40,STM,11,0.04,incompSel
40,STH,11,0.12,incompSel
40,STL,12,0.32,incompSel
40,STM,12,0.1,incompSel
40,STH,12,0.1,incompSel
40,STL,13,0.18,incompSel
40,STM,13,0.06,incompSel
40,STH,13,0.1,incompSel
40,STL,14,0.16,incompSel
40,STM,14,0.04,incompSel
40,STH,14,0.18,incompSel
40,STL,15,0.18,incompSel
40,STM,15,0.06,incompSel
40,STH,15,0.12,incompSel
40,STL,16,0.18,incompSel
40,STM,16,0.04,incompSel
40,STH,16,0.18,incompSel
40,STL,17,0.22,incompSel
40,STM,17,0.04,incompSel
40,STH,17,0.22,incompSel
40,STL,18,0.26,incompSel
40,STM,18,0.02,incompSel
40,STH,18,0.28,incompSel
40,STL,19,0.18,incompSel
40,STM,19,0.02,incompSel
40,STH,19,0.22,incompSel
40,STL,20,0.16,incompSel
40,STM,20,0,incompSel
40,STH,20,0.3,incompSel
41,STL,1,1,incompSel
41,STM,1,1,incompSel
41,STH,1,1,incompSel
41,STL,2,0.54,incompSel
41,STM,2,0.62,incompSel
41,STH,2,0.64,incompSel
41,STL,3,0.4,incompSel
41,STM,3,0.54,incompSel
41,STH,3,0.66,incompSel
41,STL,4,0.42,incompSel
41,STM,4,0.46,incompSel
41,STH,4,0.46,incompSel
41,STL,5,0.42,incompSel
41,STM,5,0.32,incompSel
41,STH,5,0.28,incompSel
41,STL,6,0.38,incompSel
41,STM,6,0.22,incompSel
41,STH,6,0.22,incompSel
41,STL,7,0.32,incompSel
41,STM,7,0.12,incompSel
41,STH,7,0.24,incompSel
41,STL,8,0.26,incompSel
41,STM,8,0.08,incompSel
41,STH,8,0.2,incompSel
41,STL,9,0.28,incompSel
41,STM,9,0.04,incompSel
41,STH,9,0.18,incompSel
41,STL,10,0.24,incompSel
41,STM,10,0.06,incompSel
41,STH,10,0.2,incompSel
41,STL,11,0.22,incompSel
41,STM,11,0.06,incompSel
41,STH,11,0.18,incompSel
41,STL,12,0.24,incompSel
41,STM,12,0.08,incompSel
41,STH,12,0.2,incompSel
41,STL,13,0.14,incompSel
41,STM,13,0.08,incompSel
41,STH,13,0.18,incompSel
41,STL,14,0.08,incompSel
41,STM,14,0.06,incompSel
41,STH,14,0.1,incompSel
41,STL,15,0.04,incompSel
41,STM,15,0.08,incompSel
41,STH,15,0.08,incompSel
41,STL,16,0.02,incompSel
41,STM,16,0.06,incompSel
41,STH,16,0.04,incompSel
41,STL,17,0.04,incompSel
41,STM,17,0.06,incompSel
41,STH,17,0.06,incompSel
41,STL,18,0.06,incompSel
41,STM,18,0.04,incompSel
41,STH,18,0.06,incompSel
41,STL,19,0.1,incompSel
41,STM,19,0.08,incompSel
41,STH,19,0.1,incompSel
41,STL,20,0.04,incompSel
41,STM,20,0.08,incompSel
41,STH,20,0.04,incompSel
42,STL,1,1,incompSel
42,STM,1,1,incompSel
42,STH,1,1,incompSel
42,STL,2,0.66,incompSel
42,STM,2,0.64,incompSel
42,STH,2,0.56,incompSel
42,STL,3,0.48,incompSel
42,STM,3,0.6,incompSel
42,STH,3,0.52,incompSel
42,STL,4,0.36,incompSel
42,STM,4,0.44,incompSel
42,STH,4,0.36,incompSel
42,STL,5,0.38,incompSel
42,STM,5,0.36,incompSel
42,STH,5,0.32,incompSel
42,STL,6,0.3,incompSel
42,STM,6,0.34,incompSel
42,STH,6,0.38,incompSel
42,STL,7,0.2,incompSel
42,STM,7,0.28,incompSel
42,STH,7,0.3,incompSel
42,STL,8,0.16,incompSel
42,STM,8,0.3,incompSel
42,STH,8,0.22,incompSel
42,STL,9,0.16,incompSel
42,STM,9,0.28,incompSel
42,STH,9,0.16,incompSel
42,STL,10,0.24,incompSel
42,STM,10,0.28,incompSel
42,STH,10,0.26,incompSel
42,STL,11,0.24,incompSel
42,STM,11,0.18,incompSel
42,STH,11,0.2,incompSel
42,STL,12,0.24,incompSel
42,STM,12,0.12,incompSel
42,STH,12,0.18,incompSel
42,STL,13,0.16,incompSel
42,STM,13,0.12,incompSel
42,STH,13,0.14,incompSel
42,STL,14,0.16,incompSel
42,STM,14,0.06,incompSel
42,STH,14,0.16,incompSel
42,STL,15,0.12,incompSel
42,STM,15,0.06,incompSel
42,STH,15,0.1,incompSel
42,STL,16,0.06,incompSel
42,STM,16,0.08,incompSel
42,STH,16,0.12,incompSel
42,STL,17,0.02,incompSel
42,STM,17,0.14,incompSel
42,STH,17,0.2,incompSel
42,STL,18,0,incompSel
42,STM,18,0.06,incompSel
42,STH,18,0.24,incompSel
42,STL,19,0,incompSel
42,STM,19,0.06,incompSel
42,STH,19,0.24,incompSel
42,STL,20,0,incompSel
42,STM,20,0.02,incompSel
42,STH,20,0.26,incompSel
43,STL,1,1,incompSel
43,STM,1,1,incompSel
43,STH,1,1,incompSel
43,STL,2,0.66,incompSel
43,STM,2,0.64,incompSel
43,STH,2,0.56,incompSel
43,STL,3,0.48,incompSel
43,STM,3,0.6,incompSel
43,STH,3,0.52,incompSel
43,STL,4,0.36,incompSel
43,STM,4,0.44,incompSel
43,STH,4,0.36,incompSel
43,STL,5,0.38,incompSel
43,STM,5,0.36,incompSel
43,STH,5,0.32,incompSel
43,STL,6,0.3,incompSel
43,STM,6,0.34,incompSel
43,STH,6,0.38,incompSel
43,STL,7,0.2,incompSel
43,STM,7,0.28,incompSel
43,STH,7,0.3,incompSel
43,STL,8,0.16,incompSel
43,STM,8,0.3,incompSel
43,STH,8,0.22,incompSel
43,STL,9,0.16,incompSel
43,STM,9,0.28,incompSel
43,STH,9,0.16,incompSel
43,STL,10,0.24,incompSel
43,STM,10,0.28,incompSel
43,STH,10,0.26,incompSel
43,STL,11,0.24,incompSel
43,STM,11,0.18,incompSel
43,STH,11,0.2,incompSel
43,STL,12,0.24,incompSel
43,STM,12,0.12,incompSel
43,STH,12,0.18,incompSel
43,STL,13,0.16,incompSel
43,STM,13,0.12,incompSel
43,STH,13,0.14,incompSel
43,STL,14,0.16,incompSel
43,STM,14,0.06,incompSel
43,STH,14,0.16,incompSel
43,STL,15,0.12,incompSel
43,STM,15,0.06,incompSel
43,STH,15,0.1,incompSel
43,STL,16,0.06,incompSel
43,STM,16,0.08,incompSel
43,STH,16,0.12,incompSel
43,STL,17,0.02,incompSel
43,STM,17,0.14,incompSel
43,STH,17,0.2,incompSel
43,STL,18,0,incompSel
43,STM,18,0.06,incompSel
43,STH,18,0.24,incompSel
43,STL,19,0,incompSel
43,STM,19,0.06,incompSel
43,STH,19,0.24,incompSel
43,STL,20,0,incompSel
43,STM,20,0.02,incompSel
43,STH,20,0.26,incompSel
44,STL,1,1,incompSel
44,STM,1,1,incompSel
44,STH,1,1,incompSel
44,STL,2,0.68,incompSel
44,STM,2,0.64,incompSel
44,STH,2,0.7,incompSel
44,STL,3,0.44,incompSel
44,STM,3,0.36,incompSel
44,STH,3,0.52,incompSel
44,STL,4,0.28,incompSel
44,STM,4,0.36,incompSel
44,STH,4,0.44,incompSel
44,STL,5,0.2,incompSel
44,STM,5,0.24,incompSel
44,STH,5,0.48,incompSel
44,STL,6,0.08,incompSel
44,STM,6,0.3,incompSel
44,STH,6,0.36,incompSel
44,STL,7,0.1,incompSel
44,STM,7,0.42,incompSel
44,STH,7,0.42,incompSel
44,STL,8,0.16,incompSel
44,STM,8,0.2,incompSel
44,STH,8,0.34,incompSel
44,STL,9,0.12,incompSel
44,STM,9,0.26,incompSel
44,STH,9,0.16,incompSel
44,STL,10,0.14,incompSel
44,STM,10,0.36,incompSel
44,STH,10,0.22,incompSel
44,STL,11,0.1,incompSel
44,STM,11,0.32,incompSel
44,STH,11,0.12,incompSel
44,STL,12,0.08,incompSel
44,STM,12,0.26,incompSel
44,STH,12,0.14,incompSel
44,STL,13,0.02,incompSel
44,STM,13,0.2,incompSel
44,STH,13,0.1,incompSel
44,STL,14,0.02,incompSel
44,STM,14,0.14,incompSel
44,STH,14,0.06,incompSel
44,STL,15,0.02,incompSel
44,STM,15,0.16,incompSel
44,STH,15,0.08,incompSel
44,STL,16,0.06,incompSel
44,STM,16,0.12,incompSel
44,STH,16,0.08,incompSel
44,STL,17,0.02,incompSel
44,STM,17,0.12,incompSel
44,STH,17,0.02,incompSel
44,STL,18,0,incompSel
44,STM,18,0.08,incompSel
44,STH,18,0,incompSel
44,STL,19,0,incompSel
44,STM,19,0.1,incompSel
44,STH,19,0,incompSel
44,STL,20,0,incompSel
44,STM,20,0.08,incompSel
44,STH,20,0,incompSel
45,STL,1,1,incompSel
45,STM,1,1,incompSel
45,STH,1,1,incompSel
45,STL,2,0.52,incompSel
45,STM,2,0.6,incompSel
45,STH,2,0.66,incompSel
45,STL,3,0.44,incompSel
45,STM,3,0.42,incompSel
45,STH,3,0.46,incompSel
45,STL,4,0.34,incompSel
45,STM,4,0.36,incompSel
45,STH,4,0.44,incompSel
45,STL,5,0.2,incompSel
45,STM,5,0.3,incompSel
45,STH,5,0.5,incompSel
45,STL,6,0.18,incompSel
45,STM,6,0.26,incompSel
