replicate,pop,gen,disS,H0,selModel
55,STL,10,0.4,0.16,incompHetPrefAltLocSel
55,STM,10,0.4,0.22,incompHetPrefAltLocSel
55,STH,10,0.4,0.4,incompHetPrefAltLocSel
55,STL,11,0.4,0.14,incompHetPrefAltLocSel
55,STM,11,0.4,0.16,incompHetPrefAltLocSel
55,STH,11,0.4,0.38,incompHetPrefAltLocSel
55,STL,12,0.4,0.16,incompHetPrefAltLocSel
55,STM,12,0.4,0.24,incompHetPrefAltLocSel
55,STH,12,0.4,0.38,incompHetPrefAltLocSel
55,STL,13,0.4,0.16,incompHetPrefAltLocSel
55,STM,13,0.4,0.22,incompHetPrefAltLocSel
55,STH,13,0.4,0.38,incompHetPrefAltLocSel
55,STL,14,0.4,0.16,incompHetPrefAltLocSel
55,STM,14,0.4,0.16,incompHetPrefAltLocSel
55,STH,14,0.4,0.3,incompHetPrefAltLocSel
55,STL,15,0.4,0.16,incompHetPrefAltLocSel
55,STM,15,0.4,0.22,incompHetPrefAltLocSel
55,STH,15,0.4,0.22,incompHetPrefAltLocSel
55,STL,16,0.4,0.12,incompHetPrefAltLocSel
55,STM,16,0.4,0.24,incompHetPrefAltLocSel
55,STH,16,0.4,0.28,incompHetPrefAltLocSel
55,STL,17,0.4,0.2,incompHetPrefAltLocSel
55,STM,17,0.4,0.24,incompHetPrefAltLocSel
55,STH,17,0.4,0.28,incompHetPrefAltLocSel
55,STL,18,0.4,0.18,incompHetPrefAltLocSel
55,STM,18,0.4,0.14,incompHetPrefAltLocSel
55,STH,18,0.4,0.22,incompHetPrefAltLocSel
55,STL,19,0.4,0.26,incompHetPrefAltLocSel
55,STM,19,0.4,0.14,incompHetPrefAltLocSel
55,STH,19,0.4,0.14,incompHetPrefAltLocSel
55,STL,20,0.4,0.26,incompHetPrefAltLocSel
55,STM,20,0.4,0.12,incompHetPrefAltLocSel
55,STH,20,0.4,0.04,incompHetPrefAltLocSel
56,STL,1,0.4,1,incompHetPrefAltLocSel
56,STM,1,0.4,1,incompHetPrefAltLocSel
56,STH,1,0.4,1,incompHetPrefAltLocSel
56,STL,2,0.4,0.58,incompHetPrefAltLocSel
56,STM,2,0.4,0.76,incompHetPrefAltLocSel
56,STH,2,0.4,0.72,incompHetPrefAltLocSel
56,STL,3,0.4,0.4,incompHetPrefAltLocSel
56,STM,3,0.4,0.6,incompHetPrefAltLocSel
56,STH,3,0.4,0.42,incompHetPrefAltLocSel
56,STL,4,0.4,0.34,incompHetPrefAltLocSel
56,STM,4,0.4,0.46,incompHetPrefAltLocSel
56,STH,4,0.4,0.32,incompHetPrefAltLocSel
56,STL,5,0.4,0.36,incompHetPrefAltLocSel
56,STM,5,0.4,0.36,incompHetPrefAltLocSel
56,STH,5,0.4,0.24,incompHetPrefAltLocSel
56,STL,6,0.4,0.48,incompHetPrefAltLocSel
56,STM,6,0.4,0.3,incompHetPrefAltLocSel
56,STH,6,0.4,0.22,incompHetPrefAltLocSel
56,STL,7,0.4,0.38,incompHetPrefAltLocSel
56,STM,7,0.4,0.26,incompHetPrefAltLocSel
56,STH,7,0.4,0.16,incompHetPrefAltLocSel
56,STL,8,0.4,0.38,incompHetPrefAltLocSel
56,STM,8,0.4,0.26,incompHetPrefAltLocSel
56,STH,8,0.4,0.16,incompHetPrefAltLocSel
56,STL,9,0.4,0.22,incompHetPrefAltLocSel
56,STM,9,0.4,0.24,incompHetPrefAltLocSel
56,STH,9,0.4,0.08,incompHetPrefAltLocSel
56,STL,10,0.4,0.26,incompHetPrefAltLocSel
56,STM,10,0.4,0.3,incompHetPrefAltLocSel
56,STH,10,0.4,0.06,incompHetPrefAltLocSel
56,STL,11,0.4,0.16,incompHetPrefAltLocSel
56,STM,11,0.4,0.24,incompHetPrefAltLocSel
56,STH,11,0.4,0.02,incompHetPrefAltLocSel
56,STL,12,0.4,0.12,incompHetPrefAltLocSel
56,STM,12,0.4,0.24,incompHetPrefAltLocSel
56,STH,12,0.4,0.02,incompHetPrefAltLocSel
56,STL,13,0.4,0.1,incompHetPrefAltLocSel
56,STM,13,0.4,0.24,incompHetPrefAltLocSel
56,STH,13,0.4,0.06,incompHetPrefAltLocSel
56,STL,14,0.4,0.06,incompHetPrefAltLocSel
56,STM,14,0.4,0.2,incompHetPrefAltLocSel
56,STH,14,0.4,0.04,incompHetPrefAltLocSel
56,STL,15,0.4,0,incompHetPrefAltLocSel
56,STM,15,0.4,0.26,incompHetPrefAltLocSel
56,STH,15,0.4,0.06,incompHetPrefAltLocSel
56,STL,16,0.4,0,incompHetPrefAltLocSel
56,STM,16,0.4,0.26,incompHetPrefAltLocSel
56,STH,16,0.4,0.06,incompHetPrefAltLocSel
56,STL,17,0.4,0,incompHetPrefAltLocSel
56,STM,17,0.4,0.28,incompHetPrefAltLocSel
56,STH,17,0.4,0.06,incompHetPrefAltLocSel
56,STL,18,0.4,0,incompHetPrefAltLocSel
56,STM,18,0.4,0.26,incompHetPrefAltLocSel
56,STH,18,0.4,0,incompHetPrefAltLocSel
56,STL,19,0.4,0,incompHetPrefAltLocSel
56,STM,19,0.4,0.3,incompHetPrefAltLocSel
56,STH,19,0.4,0,incompHetPrefAltLocSel
56,STL,20,0.4,0,incompHetPrefAltLocSel
56,STM,20,0.4,0.18,incompHetPrefAltLocSel
56,STH,20,0.4,0,incompHetPrefAltLocSel
57,STL,1,0.4,1,incompHetPrefAltLocSel
57,STM,1,0.4,1,incompHetPrefAltLocSel
57,STH,1,0.4,1,incompHetPrefAltLocSel
57,STL,2,0.4,0.7,incompHetPrefAltLocSel
57,STM,2,0.4,0.62,incompHetPrefAltLocSel
57,STH,2,0.4,0.68,incompHetPrefAltLocSel
57,STL,3,0.4,0.58,incompHetPrefAltLocSel
57,STM,3,0.4,0.48,incompHetPrefAltLocSel
57,STH,3,0.4,0.64,incompHetPrefAltLocSel
57,STL,4,0.4,0.42,incompHetPrefAltLocSel
57,STM,4,0.4,0.36,incompHetPrefAltLocSel
57,STH,4,0.4,0.52,incompHetPrefAltLocSel
57,STL,5,0.4,0.3,incompHetPrefAltLocSel
57,STM,5,0.4,0.38,incompHetPrefAltLocSel
57,STH,5,0.4,0.46,incompHetPrefAltLocSel
57,STL,6,0.4,0.18,incompHetPrefAltLocSel
57,STM,6,0.4,0.3,incompHetPrefAltLocSel
57,STH,6,0.4,0.38,incompHetPrefAltLocSel
57,STL,7,0.4,0.16,incompHetPrefAltLocSel
57,STM,7,0.4,0.32,incompHetPrefAltLocSel
57,STH,7,0.4,0.38,incompHetPrefAltLocSel
57,STL,8,0.4,0.22,incompHetPrefAltLocSel
57,STM,8,0.4,0.22,incompHetPrefAltLocSel
57,STH,8,0.4,0.38,incompHetPrefAltLocSel
57,STL,9,0.4,0.04,incompHetPrefAltLocSel
57,STM,9,0.4,0.22,incompHetPrefAltLocSel
57,STH,9,0.4,0.36,incompHetPrefAltLocSel
57,STL,10,0.4,0.02,incompHetPrefAltLocSel
57,STM,10,0.4,0.28,incompHetPrefAltLocSel
57,STH,10,0.4,0.36,incompHetPrefAltLocSel
57,STL,11,0.4,0,incompHetPrefAltLocSel
57,STM,11,0.4,0.3,incompHetPrefAltLocSel
57,STH,11,0.4,0.32,incompHetPrefAltLocSel
57,STL,12,0.4,0,incompHetPrefAltLocSel
57,STM,12,0.4,0.34,incompHetPrefAltLocSel
57,STH,12,0.4,0.34,incompHetPrefAltLocSel
57,STL,13,0.4,0,incompHetPrefAltLocSel
57,STM,13,0.4,0.14,incompHetPrefAltLocSel
57,STH,13,0.4,0.32,incompHetPrefAltLocSel
57,STL,14,0.4,0,incompHetPrefAltLocSel
57,STM,14,0.4,0.16,incompHetPrefAltLocSel
57,STH,14,0.4,0.34,incompHetPrefAltLocSel
57,STL,15,0.4,0,incompHetPrefAltLocSel
57,STM,15,0.4,0.2,incompHetPrefAltLocSel
57,STH,15,0.4,0.2,incompHetPrefAltLocSel
57,STL,16,0.4,0,incompHetPrefAltLocSel
57,STM,16,0.4,0.16,incompHetPrefAltLocSel
57,STH,16,0.4,0.1,incompHetPrefAltLocSel
57,STL,17,0.4,0,incompHetPrefAltLocSel
57,STM,17,0.4,0.1,incompHetPrefAltLocSel
57,STH,17,0.4,0.04,incompHetPrefAltLocSel
57,STL,18,0.4,0,incompHetPrefAltLocSel
57,STM,18,0.4,0.08,incompHetPrefAltLocSel
57,STH,18,0.4,0.04,incompHetPrefAltLocSel
57,STL,19,0.4,0,incompHetPrefAltLocSel
57,STM,19,0.4,0.14,incompHetPrefAltLocSel
57,STH,19,0.4,0,incompHetPrefAltLocSel
57,STL,20,0.4,0,incompHetPrefAltLocSel
57,STM,20,0.4,0.12,incompHetPrefAltLocSel
57,STH,20,0.4,0,incompHetPrefAltLocSel
58,STL,1,0.4,1,incompHetPrefAltLocSel
58,STM,1,0.4,1,incompHetPrefAltLocSel
58,STH,1,0.4,1,incompHetPrefAltLocSel
58,STL,2,0.4,0.54,incompHetPrefAltLocSel
58,STM,2,0.4,0.58,incompHetPrefAltLocSel
58,STH,2,0.4,0.74,incompHetPrefAltLocSel
58,STL,3,0.4,0.4,incompHetPrefAltLocSel
58,STM,3,0.4,0.54,incompHetPrefAltLocSel
58,STH,3,0.4,0.44,incompHetPrefAltLocSel
58,STL,4,0.4,0.28,incompHetPrefAltLocSel
58,STM,4,0.4,0.4,incompHetPrefAltLocSel
58,STH,4,0.4,0.34,incompHetPrefAltLocSel
58,STL,5,0.4,0.38,incompHetPrefAltLocSel
58,STM,5,0.4,0.42,incompHetPrefAltLocSel
58,STH,5,0.4,0.36,incompHetPrefAltLocSel
58,STL,6,0.4,0.22,incompHetPrefAltLocSel
58,STM,6,0.4,0.34,incompHetPrefAltLocSel
58,STH,6,0.4,0.44,incompHetPrefAltLocSel
58,STL,7,0.4,0.22,incompHetPrefAltLocSel
58,STM,7,0.4,0.38,incompHetPrefAltLocSel
58,STH,7,0.4,0.34,incompHetPrefAltLocSel
58,STL,8,0.4,0.28,incompHetPrefAltLocSel
58,STM,8,0.4,0.4,incompHetPrefAltLocSel
58,STH,8,0.4,0.2,incompHetPrefAltLocSel
58,STL,9,0.4,0.26,incompHetPrefAltLocSel
58,STM,9,0.4,0.24,incompHetPrefAltLocSel
58,STH,9,0.4,0.26,incompHetPrefAltLocSel
58,STL,10,0.4,0.26,incompHetPrefAltLocSel
58,STM,10,0.4,0.24,incompHetPrefAltLocSel
58,STH,10,0.4,0.2,incompHetPrefAltLocSel
58,STL,11,0.4,0.22,incompHetPrefAltLocSel
58,STM,11,0.4,0.2,incompHetPrefAltLocSel
58,STH,11,0.4,0.3,incompHetPrefAltLocSel
58,STL,12,0.4,0.14,incompHetPrefAltLocSel
58,STM,12,0.4,0.18,incompHetPrefAltLocSel
58,STH,12,0.4,0.24,incompHetPrefAltLocSel
58,STL,13,0.4,0.2,incompHetPrefAltLocSel
58,STM,13,0.4,0.18,incompHetPrefAltLocSel
58,STH,13,0.4,0.28,incompHetPrefAltLocSel
58,STL,14,0.4,0.16,incompHetPrefAltLocSel
58,STM,14,0.4,0.18,incompHetPrefAltLocSel
58,STH,14,0.4,0.3,incompHetPrefAltLocSel
58,STL,15,0.4,0.08,incompHetPrefAltLocSel
58,STM,15,0.4,0.22,incompHetPrefAltLocSel
58,STH,15,0.4,0.28,incompHetPrefAltLocSel
58,STL,16,0.4,0.06,incompHetPrefAltLocSel
58,STM,16,0.4,0.28,incompHetPrefAltLocSel
58,STH,16,0.4,0.2,incompHetPrefAltLocSel
58,STL,17,0.4,0.06,incompHetPrefAltLocSel
58,STM,17,0.4,0.14,incompHetPrefAltLocSel
58,STH,17,0.4,0.18,incompHetPrefAltLocSel
58,STL,18,0.4,0.02,incompHetPrefAltLocSel
58,STM,18,0.4,0.18,incompHetPrefAltLocSel
58,STH,18,0.4,0.1,incompHetPrefAltLocSel
58,STL,19,0.4,0.04,incompHetPrefAltLocSel
58,STM,19,0.4,0.16,incompHetPrefAltLocSel
58,STH,19,0.4,0.08,incompHetPrefAltLocSel
58,STL,20,0.4,0,incompHetPrefAltLocSel
58,STM,20,0.4,0.1,incompHetPrefAltLocSel
58,STH,20,0.4,0.06,incompHetPrefAltLocSel
59,STL,1,0.4,1,incompHetPrefAltLocSel
59,STM,1,0.4,1,incompHetPrefAltLocSel
59,STH,1,0.4,1,incompHetPrefAltLocSel
59,STL,2,0.4,0.76,incompHetPrefAltLocSel
59,STM,2,0.4,0.6,incompHetPrefAltLocSel
59,STH,2,0.4,0.62,incompHetPrefAltLocSel
59,STL,3,0.4,0.38,incompHetPrefAltLocSel
59,STM,3,0.4,0.58,incompHetPrefAltLocSel
59,STH,3,0.4,0.34,incompHetPrefAltLocSel
59,STL,4,0.4,0.38,incompHetPrefAltLocSel
59,STM,4,0.4,0.54,incompHetPrefAltLocSel
59,STH,4,0.4,0.4,incompHetPrefAltLocSel
59,STL,5,0.4,0.34,incompHetPrefAltLocSel
59,STM,5,0.4,0.3,incompHetPrefAltLocSel
59,STH,5,0.4,0.38,incompHetPrefAltLocSel
59,STL,6,0.4,0.28,incompHetPrefAltLocSel
59,STM,6,0.4,0.24,incompHetPrefAltLocSel
59,STH,6,0.4,0.3,incompHetPrefAltLocSel
59,STL,7,0.4,0.22,incompHetPrefAltLocSel
59,STM,7,0.4,0.24,incompHetPrefAltLocSel
59,STH,7,0.4,0.3,incompHetPrefAltLocSel
59,STL,8,0.4,0.24,incompHetPrefAltLocSel
59,STM,8,0.4,0.16,incompHetPrefAltLocSel
59,STH,8,0.4,0.26,incompHetPrefAltLocSel
59,STL,9,0.4,0.18,incompHetPrefAltLocSel
59,STM,9,0.4,0.1,incompHetPrefAltLocSel
59,STH,9,0.4,0.2,incompHetPrefAltLocSel
59,STL,10,0.4,0.12,incompHetPrefAltLocSel
59,STM,10,0.4,0.14,incompHetPrefAltLocSel
59,STH,10,0.4,0.16,incompHetPrefAltLocSel
59,STL,11,0.4,0.1,incompHetPrefAltLocSel
59,STM,11,0.4,0.1,incompHetPrefAltLocSel
59,STH,11,0.4,0.14,incompHetPrefAltLocSel
59,STL,12,0.4,0.04,incompHetPrefAltLocSel
59,STM,12,0.4,0.1,incompHetPrefAltLocSel
59,STH,12,0.4,0.16,incompHetPrefAltLocSel
59,STL,13,0.4,0.02,incompHetPrefAltLocSel
59,STM,13,0.4,0.08,incompHetPrefAltLocSel
59,STH,13,0.4,0.16,incompHetPrefAltLocSel
59,STL,14,0.4,0,incompHetPrefAltLocSel
59,STM,14,0.4,0.04,incompHetPrefAltLocSel
59,STH,14,0.4,0.1,incompHetPrefAltLocSel
59,STL,15,0.4,0,incompHetPrefAltLocSel
59,STM,15,0.4,0.08,incompHetPrefAltLocSel
59,STH,15,0.4,0.12,incompHetPrefAltLocSel
59,STL,16,0.4,0,incompHetPrefAltLocSel
59,STM,16,0.4,0.04,incompHetPrefAltLocSel
59,STH,16,0.4,0.1,incompHetPrefAltLocSel
59,STL,17,0.4,0,incompHetPrefAltLocSel
59,STM,17,0.4,0.12,incompHetPrefAltLocSel
59,STH,17,0.4,0.06,incompHetPrefAltLocSel
59,STL,18,0.4,0,incompHetPrefAltLocSel
59,STM,18,0.4,0.12,incompHetPrefAltLocSel
59,STH,18,0.4,0.04,incompHetPrefAltLocSel
59,STL,19,0.4,0,incompHetPrefAltLocSel
59,STM,19,0.4,0.18,incompHetPrefAltLocSel
59,STH,19,0.4,0.08,incompHetPrefAltLocSel
59,STL,20,0.4,0,incompHetPrefAltLocSel
59,STM,20,0.4,0.12,incompHetPrefAltLocSel
59,STH,20,0.4,0.04,incompHetPrefAltLocSel
60,STL,1,0.4,1,incompHetPrefAltLocSel
60,STM,1,0.4,1,incompHetPrefAltLocSel
60,STH,1,0.4,1,incompHetPrefAltLocSel
60,STL,2,0.4,0.68,incompHetPrefAltLocSel
60,STM,2,0.4,0.58,incompHetPrefAltLocSel
60,STH,2,0.4,0.74,incompHetPrefAltLocSel
60,STL,3,0.4,0.62,incompHetPrefAltLocSel
60,STM,3,0.4,0.6,incompHetPrefAltLocSel
60,STH,3,0.4,0.52,incompHetPrefAltLocSel
60,STL,4,0.4,0.5,incompHetPrefAltLocSel
60,STM,4,0.4,0.5,incompHetPrefAltLocSel
60,STH,4,0.4,0.46,incompHetPrefAltLocSel
60,STL,5,0.4,0.42,incompHetPrefAltLocSel
60,STM,5,0.4,0.36,incompHetPrefAltLocSel
60,STH,5,0.4,0.36,incompHetPrefAltLocSel
60,STL,6,0.4,0.42,incompHetPrefAltLocSel
60,STM,6,0.4,0.28,incompHetPrefAltLocSel
60,STH,6,0.4,0.26,incompHetPrefAltLocSel
60,STL,7,0.4,0.38,incompHetPrefAltLocSel
60,STM,7,0.4,0.26,incompHetPrefAltLocSel
60,STH,7,0.4,0.18,incompHetPrefAltLocSel
60,STL,8,0.4,0.36,incompHetPrefAltLocSel
60,STM,8,0.4,0.22,incompHetPrefAltLocSel
60,STH,8,0.4,0.22,incompHetPrefAltLocSel
60,STL,9,0.4,0.46,incompHetPrefAltLocSel
60,STM,9,0.4,0.08,incompHetPrefAltLocSel
60,STH,9,0.4,0.22,incompHetPrefAltLocSel
60,STL,10,0.4,0.4,incompHetPrefAltLocSel
60,STM,10,0.4,0.08,incompHetPrefAltLocSel
60,STH,10,0.4,0.16,incompHetPrefAltLocSel
60,STL,11,0.4,0.36,incompHetPrefAltLocSel
60,STM,11,0.4,0.02,incompHetPrefAltLocSel
60,STH,11,0.4,0.2,incompHetPrefAltLocSel
60,STL,12,0.4,0.2,incompHetPrefAltLocSel
60,STM,12,0.4,0,incompHetPrefAltLocSel
60,STH,12,0.4,0.2,incompHetPrefAltLocSel
60,STL,13,0.4,0.16,incompHetPrefAltLocSel
60,STM,13,0.4,0,incompHetPrefAltLocSel
60,STH,13,0.4,0.16,incompHetPrefAltLocSel
60,STL,14,0.4,0.12,incompHetPrefAltLocSel
60,STM,14,0.4,0,incompHetPrefAltLocSel
60,STH,14,0.4,0.24,incompHetPrefAltLocSel
60,STL,15,0.4,0.02,incompHetPrefAltLocSel
60,STM,15,0.4,0,incompHetPrefAltLocSel
60,STH,15,0.4,0.28,incompHetPrefAltLocSel
60,STL,16,0.4,0,incompHetPrefAltLocSel
60,STM,16,0.4,0,incompHetPrefAltLocSel
60,STH,16,0.4,0.28,incompHetPrefAltLocSel
60,STL,17,0.4,0,incompHetPrefAltLocSel
60,STM,17,0.4,0,incompHetPrefAltLocSel
60,STH,17,0.4,0.16,incompHetPrefAltLocSel
60,STL,18,0.4,0,incompHetPrefAltLocSel
60,STM,18,0.4,0,incompHetPrefAltLocSel
60,STH,18,0.4,0.24,incompHetPrefAltLocSel
60,STL,19,0.4,0,incompHetPrefAltLocSel
60,STM,19,0.4,0,incompHetPrefAltLocSel
60,STH,19,0.4,0.12,incompHetPrefAltLocSel
60,STL,20,0.4,0,incompHetPrefAltLocSel
60,STM,20,0.4,0,incompHetPrefAltLocSel
60,STH,20,0.4,0.2,incompHetPrefAltLocSel
61,STL,1,0.4,1,incompHetPrefAltLocSel
61,STM,1,0.4,1,incompHetPrefAltLocSel
61,STH,1,0.4,1,incompHetPrefAltLocSel
61,STL,2,0.4,0.62,incompHetPrefAltLocSel
61,STM,2,0.4,0.72,incompHetPrefAltLocSel
61,STH,2,0.4,0.7,incompHetPrefAltLocSel
61,STL,3,0.4,0.46,incompHetPrefAltLocSel
61,STM,3,0.4,0.52,incompHetPrefAltLocSel
61,STH,3,0.4,0.62,incompHetPrefAltLocSel
61,STL,4,0.4,0.3,incompHetPrefAltLocSel
61,STM,4,0.4,0.4,incompHetPrefAltLocSel
61,STH,4,0.4,0.62,incompHetPrefAltLocSel
61,STL,5,0.4,0.14,incompHetPrefAltLocSel
61,STM,5,0.4,0.34,incompHetPrefAltLocSel
61,STH,5,0.4,0.48,incompHetPrefAltLocSel
61,STL,6,0.4,0.24,incompHetPrefAltLocSel
61,STM,6,0.4,0.22,incompHetPrefAltLocSel
61,STH,6,0.4,0.48,incompHetPrefAltLocSel
61,STL,7,0.4,0.12,incompHetPrefAltLocSel
61,STM,7,0.4,0.16,incompHetPrefAltLocSel
61,STH,7,0.4,0.46,incompHetPrefAltLocSel
61,STL,8,0.4,0.14,incompHetPrefAltLocSel
61,STM,8,0.4,0.14,incompHetPrefAltLocSel
61,STH,8,0.4,0.32,incompHetPrefAltLocSel
61,STL,9,0.4,0.2,incompHetPrefAltLocSel
61,STM,9,0.4,0.16,incompHetPrefAltLocSel
61,STH,9,0.4,0.3,incompHetPrefAltLocSel
61,STL,10,0.4,0.28,incompHetPrefAltLocSel
61,STM,10,0.4,0.18,incompHetPrefAltLocSel
61,STH,10,0.4,0.26,incompHetPrefAltLocSel
61,STL,11,0.4,0.34,incompHetPrefAltLocSel
61,STM,11,0.4,0.12,incompHetPrefAltLocSel
61,STH,11,0.4,0.26,incompHetPrefAltLocSel
61,STL,12,0.4,0.3,incompHetPrefAltLocSel
61,STM,12,0.4,0.12,incompHetPrefAltLocSel
61,STH,12,0.4,0.18,incompHetPrefAltLocSel
61,STL,13,0.4,0.32,incompHetPrefAltLocSel
61,STM,13,0.4,0.1,incompHetPrefAltLocSel
61,STH,13,0.4,0.2,incompHetPrefAltLocSel
61,STL,14,0.4,0.26,incompHetPrefAltLocSel
61,STM,14,0.4,0.08,incompHetPrefAltLocSel
61,STH,14,0.4,0.2,incompHetPrefAltLocSel
61,STL,15,0.4,0.26,incompHetPrefAltLocSel
61,STM,15,0.4,0.12,incompHetPrefAltLocSel
61,STH,15,0.4,0.2,incompHetPrefAltLocSel
61,STL,16,0.4,0.28,incompHetPrefAltLocSel
61,STM,16,0.4,0.16,incompHetPrefAltLocSel
61,STH,16,0.4,0.12,incompHetPrefAltLocSel
61,STL,17,0.4,0.2,incompHetPrefAltLocSel
61,STM,17,0.4,0.14,incompHetPrefAltLocSel
61,STH,17,0.4,0.12,incompHetPrefAltLocSel
61,STL,18,0.4,0.22,incompHetPrefAltLocSel
61,STM,18,0.4,0.24,incompHetPrefAltLocSel
61,STH,18,0.4,0.06,incompHetPrefAltLocSel
61,STL,19,0.4,0.24,incompHetPrefAltLocSel
61,STM,19,0.4,0.26,incompHetPrefAltLocSel
61,STH,19,0.4,0.02,incompHetPrefAltLocSel
61,STL,20,0.4,0.26,incompHetPrefAltLocSel
61,STM,20,0.4,0.2,incompHetPrefAltLocSel
61,STH,20,0.4,0,incompHetPrefAltLocSel
62,STL,1,0.4,1,incompHetPrefAltLocSel
62,STM,1,0.4,1,incompHetPrefAltLocSel
62,STH,1,0.4,1,incompHetPrefAltLocSel
62,STL,2,0.4,0.66,incompHetPrefAltLocSel
62,STM,2,0.4,0.72,incompHetPrefAltLocSel
62,STH,2,0.4,0.66,incompHetPrefAltLocSel
62,STL,3,0.4,0.48,incompHetPrefAltLocSel
62,STM,3,0.4,0.48,incompHetPrefAltLocSel
62,STH,3,0.4,0.44,incompHetPrefAltLocSel
62,STL,4,0.4,0.34,incompHetPrefAltLocSel
62,STM,4,0.4,0.42,incompHetPrefAltLocSel
62,STH,4,0.4,0.4,incompHetPrefAltLocSel
62,STL,5,0.4,0.28,incompHetPrefAltLocSel
62,STM,5,0.4,0.42,incompHetPrefAltLocSel
62,STH,5,0.4,0.4,incompHetPrefAltLocSel
62,STL,6,0.4,0.3,incompHetPrefAltLocSel
62,STM,6,0.4,0.48,incompHetPrefAltLocSel
62,STH,6,0.4,0.3,incompHetPrefAltLocSel
62,STL,7,0.4,0.18,incompHetPrefAltLocSel
62,STM,7,0.4,0.54,incompHetPrefAltLocSel
62,STH,7,0.4,0.12,incompHetPrefAltLocSel
62,STL,8,0.4,0.12,incompHetPrefAltLocSel
62,STM,8,0.4,0.4,incompHetPrefAltLocSel
62,STH,8,0.4,0.06,incompHetPrefAltLocSel
62,STL,9,0.4,0.08,incompHetPrefAltLocSel
62,STM,9,0.4,0.28,incompHetPrefAltLocSel
62,STH,9,0.4,0.04,incompHetPrefAltLocSel
62,STL,10,0.4,0.16,incompHetPrefAltLocSel
62,STM,10,0.4,0.46,incompHetPrefAltLocSel
62,STH,10,0.4,0,incompHetPrefAltLocSel
62,STL,11,0.4,0.28,incompHetPrefAltLocSel
62,STM,11,0.4,0.58,incompHetPrefAltLocSel
62,STH,11,0.4,0,incompHetPrefAltLocSel
62,STL,12,0.4,0.3,incompHetPrefAltLocSel
62,STM,12,0.4,0.3,incompHetPrefAltLocSel
62,STH,12,0.4,0,incompHetPrefAltLocSel
62,STL,13,0.4,0.28,incompHetPrefAltLocSel
62,STM,13,0.4,0.34,incompHetPrefAltLocSel
62,STH,13,0.4,0,incompHetPrefAltLocSel
62,STL,14,0.4,0.2,incompHetPrefAltLocSel
62,STM,14,0.4,0.18,incompHetPrefAltLocSel
62,STH,14,0.4,0,incompHetPrefAltLocSel
62,STL,15,0.4,0.2,incompHetPrefAltLocSel
62,STM,15,0.4,0.22,incompHetPrefAltLocSel
62,STH,15,0.4,0,incompHetPrefAltLocSel
62,STL,16,0.4,0.26,incompHetPrefAltLocSel
62,STM,16,0.4,0.16,incompHetPrefAltLocSel
62,STH,16,0.4,0,incompHetPrefAltLocSel
62,STL,17,0.4,0.16,incompHetPrefAltLocSel
62,STM,17,0.4,0.18,incompHetPrefAltLocSel
62,STH,17,0.4,0,incompHetPrefAltLocSel
62,STL,18,0.4,0.18,incompHetPrefAltLocSel
62,STM,18,0.4,0.16,incompHetPrefAltLocSel
62,STH,18,0.4,0,incompHetPrefAltLocSel
62,STL,19,0.4,0.22,incompHetPrefAltLocSel
62,STM,19,0.4,0.12,incompHetPrefAltLocSel
62,STH,19,0.4,0,incompHetPrefAltLocSel
62,STL,20,0.4,0.22,incompHetPrefAltLocSel
62,STM,20,0.4,0.14,incompHetPrefAltLocSel
62,STH,20,0.4,0,incompHetPrefAltLocSel
63,STL,1,0.4,1,incompHetPrefAltLocSel
63,STM,1,0.4,1,incompHetPrefAltLocSel
63,STH,1,0.4,1,incompHetPrefAltLocSel
63,STL,2,0.4,0.6,incompHetPrefAltLocSel
63,STM,2,0.4,0.7,incompHetPrefAltLocSel
63,STH,2,0.4,0.76,incompHetPrefAltLocSel
63,STL,3,0.4,0.52,incompHetPrefAltLocSel
63,STM,3,0.4,0.64,incompHetPrefAltLocSel
63,STH,3,0.4,0.58,incompHetPrefAltLocSel
63,STL,4,0.4,0.5,incompHetPrefAltLocSel
63,STM,4,0.4,0.54,incompHetPrefAltLocSel
63,STH,4,0.4,0.46,incompHetPrefAltLocSel
63,STL,5,0.4,0.32,incompHetPrefAltLocSel
63,STM,5,0.4,0.5,incompHetPrefAltLocSel
63,STH,5,0.4,0.28,incompHetPrefAltLocSel
63,STL,6,0.4,0.26,incompHetPrefAltLocSel
63,STM,6,0.4,0.48,incompHetPrefAltLocSel
63,STH,6,0.4,0.24,incompHetPrefAltLocSel
63,STL,7,0.4,0.16,incompHetPrefAltLocSel
63,STM,7,0.4,0.48,incompHetPrefAltLocSel
63,STH,7,0.4,0.26,incompHetPrefAltLocSel
63,STL,8,0.4,0.14,incompHetPrefAltLocSel
63,STM,8,0.4,0.54,incompHetPrefAltLocSel
63,STH,8,0.4,0.22,incompHetPrefAltLocSel
63,STL,9,0.4,0.06,incompHetPrefAltLocSel
63,STM,9,0.4,0.4,incompHetPrefAltLocSel
63,STH,9,0.4,0.16,incompHetPrefAltLocSel
63,STL,10,0.4,0.02,incompHetPrefAltLocSel
63,STM,10,0.4,0.44,incompHetPrefAltLocSel
63,STH,10,0.4,0.24,incompHetPrefAltLocSel
63,STL,11,0.4,0.02,incompHetPrefAltLocSel
63,STM,11,0.4,0.42,incompHetPrefAltLocSel
63,STH,11,0.4,0.18,incompHetPrefAltLocSel
63,STL,12,0.4,0.02,incompHetPrefAltLocSel
