replicate,pop,gen,prefS,Fis,selModel
5,STH,3,0.6,-0.1807,malAltLocusPref
5,STL,4,0.6,-0.2895,malAltLocusPref
5,STM,4,0.6,-0.2727,malAltLocusPref
5,STH,4,0.6,-0.2564,malAltLocusPref
5,STL,5,0.6,-0.1667,malAltLocusPref
5,STM,5,0.6,-0.2405,malAltLocusPref
5,STH,5,0.6,-0.1136,malAltLocusPref
5,STL,6,0.6,-0.1951,malAltLocusPref
5,STM,6,0.6,-0.1136,malAltLocusPref
5,STH,6,0.6,-0.1264,malAltLocusPref
5,STL,7,0.6,-0.0889,malAltLocusPref
5,STM,7,0.6,0.0907,malAltLocusPref
5,STH,7,0.6,-0.1395,malAltLocusPref
5,STL,8,0.6,-0.1264,malAltLocusPref
5,STM,8,0.6,-0.1136,malAltLocusPref
5,STH,8,0.6,-0.0769,malAltLocusPref
5,STL,9,0.6,0.0134,malAltLocusPref
5,STM,9,0.6,-0.0769,malAltLocusPref
5,STH,9,0.6,-0.0316,malAltLocusPref
5,STL,10,0.6,-0.1529,malAltLocusPref
5,STM,10,0.6,-0.0889,malAltLocusPref
5,STH,10,0.6,-0.0426,malAltLocusPref
5,STL,11,0.6,-0.1951,malAltLocusPref
5,STM,11,0.6,-0.0889,malAltLocusPref
5,STH,11,0.6,-0.0538,malAltLocusPref
5,STL,12,0.6,-0.1667,malAltLocusPref
5,STM,12,0.6,-0.0538,malAltLocusPref
5,STH,12,0.6,0.3771,malAltLocusPref
5,STL,13,0.6,-0.1951,malAltLocusPref
5,STM,13,0.6,-0.0769,malAltLocusPref
5,STH,13,0.6,-0.1011,malAltLocusPref
5,STL,14,0.6,-0.0652,malAltLocusPref
5,STM,14,0.6,-0.0889,malAltLocusPref
5,STH,14,0.6,-0.1136,malAltLocusPref
5,STL,15,0.6,0,malAltLocusPref
5,STM,15,0.6,-0.0769,malAltLocusPref
5,STH,15,0.6,-0.1667,malAltLocusPref
5,STL,16,0.6,-0.0103,malAltLocusPref
5,STM,16,0.6,-0.1011,malAltLocusPref
5,STH,16,0.6,-0.1395,malAltLocusPref
5,STL,17,0.6,-0.0103,malAltLocusPref
5,STM,17,0.6,-0.1395,malAltLocusPref
5,STH,17,0.6,-0.1136,malAltLocusPref
5,STL,18,0.6,-0.0103,malAltLocusPref
5,STM,18,0.6,-0.1951,malAltLocusPref
5,STH,18,0.6,-0.1395,malAltLocusPref
5,STL,19,0.6,0,malAltLocusPref
5,STM,19,0.6,-0.1529,malAltLocusPref
5,STH,19,0.6,-0.0652,malAltLocusPref
5,STL,20,0.6,0,malAltLocusPref
5,STM,20,0.6,-0.0652,malAltLocusPref
5,STH,20,0.6,-0.0652,malAltLocusPref
6,STL,1,0.6,-1,malAltLocusPref
6,STM,1,0.6,-1,malAltLocusPref
6,STH,1,0.6,-1,malAltLocusPref
6,STL,2,0.6,-0.3494,malAltLocusPref
6,STM,2,0.6,-0.5207,malAltLocusPref
6,STH,2,0.6,-0.3803,malAltLocusPref
6,STL,3,0.6,-0.259,malAltLocusPref
6,STM,3,0.6,-0.2171,malAltLocusPref
6,STH,3,0.6,-0.4,malAltLocusPref
6,STL,4,0.6,-0.2727,malAltLocusPref
6,STM,4,0.6,-0.2171,malAltLocusPref
6,STH,4,0.6,-0.3803,malAltLocusPref
6,STL,5,0.6,-0.0316,malAltLocusPref
6,STM,5,0.6,-0.2099,malAltLocusPref
6,STH,5,0.6,-0.2379,malAltLocusPref
6,STL,6,0.6,-0.1951,malAltLocusPref
6,STM,6,0.6,-0.1667,malAltLocusPref
6,STH,6,0.6,-0.1667,malAltLocusPref
6,STL,7,0.6,-0.1264,malAltLocusPref
6,STM,7,0.6,-0.1011,malAltLocusPref
6,STH,7,0.6,-0.0946,malAltLocusPref
6,STL,8,0.6,-0.1395,malAltLocusPref
6,STM,8,0.6,-0.1136,malAltLocusPref
6,STH,8,0.6,-0.1951,malAltLocusPref
6,STL,9,0.6,-0.2405,malAltLocusPref
6,STM,9,0.6,-0.0769,malAltLocusPref
6,STH,9,0.6,-0.1807,malAltLocusPref
6,STL,10,0.6,-0.2895,malAltLocusPref
6,STM,10,0.6,-0.0769,malAltLocusPref
6,STH,10,0.6,-0.1395,malAltLocusPref
6,STL,11,0.6,-0.1557,malAltLocusPref
6,STM,11,0.6,-0.0316,malAltLocusPref
6,STH,11,0.6,-0.1529,malAltLocusPref
6,STL,12,0.6,-0.2099,malAltLocusPref
6,STM,12,0.6,-0.0316,malAltLocusPref
6,STH,12,0.6,-0.1264,malAltLocusPref
6,STL,13,0.6,-0.1807,malAltLocusPref
6,STM,13,0.6,-0.0103,malAltLocusPref
6,STH,13,0.6,-0.1011,malAltLocusPref
6,STL,14,0.6,-0.1529,malAltLocusPref
6,STM,14,0.6,-0.0426,malAltLocusPref
6,STH,14,0.6,-0.1264,malAltLocusPref
6,STL,15,0.6,-0.1136,malAltLocusPref
6,STM,15,0.6,-0.0316,malAltLocusPref
6,STH,15,0.6,-0.0426,malAltLocusPref
6,STL,16,0.6,-0.1264,malAltLocusPref
6,STM,16,0.6,-0.0208,malAltLocusPref
6,STH,16,0.6,-0.0769,malAltLocusPref
6,STL,17,0.6,-0.1264,malAltLocusPref
6,STM,17,0.6,-0.0208,malAltLocusPref
6,STH,17,0.6,-0.0889,malAltLocusPref
6,STL,18,0.6,-0.1529,malAltLocusPref
6,STM,18,0.6,-0.0103,malAltLocusPref
6,STH,18,0.6,-0.0889,malAltLocusPref
6,STL,19,0.6,-0.1529,malAltLocusPref
6,STM,19,0.6,0,malAltLocusPref
6,STH,19,0.6,-0.0538,malAltLocusPref
6,STL,20,0.6,-0.1136,malAltLocusPref
6,STM,20,0.6,-0.0208,malAltLocusPref
6,STH,20,0.6,-0.0426,malAltLocusPref
7,STL,1,0.6,-1,malAltLocusPref
7,STM,1,0.6,-1,malAltLocusPref
7,STH,1,0.6,-1,malAltLocusPref
7,STL,2,0.6,-0.4848,malAltLocusPref
7,STM,2,0.6,-0.37,malAltLocusPref
7,STH,2,0.6,-0.2654,malAltLocusPref
7,STL,3,0.6,-0.259,malAltLocusPref
7,STM,3,0.6,-0.3425,malAltLocusPref
7,STH,3,0.6,-0.176,malAltLocusPref
7,STL,4,0.6,-0.115,malAltLocusPref
7,STM,4,0.6,-0.3243,malAltLocusPref
7,STH,4,0.6,-0.1951,malAltLocusPref
7,STL,5,0.6,-0.2099,malAltLocusPref
7,STM,5,0.6,-0.2727,malAltLocusPref
7,STH,5,0.6,-0.1529,malAltLocusPref
7,STL,6,0.6,-0.1395,malAltLocusPref
7,STM,6,0.6,-0.2405,malAltLocusPref
7,STH,6,0.6,-0.0889,malAltLocusPref
7,STL,7,0.6,-0.1667,malAltLocusPref
7,STM,7,0.6,-0.2099,malAltLocusPref
7,STH,7,0.6,-0.0769,malAltLocusPref
7,STL,8,0.6,0.0134,malAltLocusPref
7,STM,8,0.6,-0.1667,malAltLocusPref
7,STH,8,0.6,-0.0316,malAltLocusPref
7,STL,9,0.6,-0.1136,malAltLocusPref
7,STM,9,0.6,-0.1136,malAltLocusPref
7,STH,9,0.6,-0.0208,malAltLocusPref
7,STL,10,0.6,-0.0889,malAltLocusPref
7,STM,10,0.6,-0.1529,malAltLocusPref
7,STH,10,0.6,-0.0426,malAltLocusPref
7,STL,11,0.6,-0.0769,malAltLocusPref
7,STM,11,0.6,-0.0769,malAltLocusPref
7,STH,11,0.6,-0.0103,malAltLocusPref
7,STL,12,0.6,-0.0426,malAltLocusPref
7,STM,12,0.6,-0.0652,malAltLocusPref
7,STH,12,0.6,NaN,malAltLocusPref
7,STL,13,0.6,-0.0652,malAltLocusPref
7,STM,13,0.6,-0.0652,malAltLocusPref
7,STH,13,0.6,NaN,malAltLocusPref
7,STL,14,0.6,-0.0652,malAltLocusPref
7,STM,14,0.6,-0.0652,malAltLocusPref
7,STH,14,0.6,NaN,malAltLocusPref
7,STL,15,0.6,-0.0426,malAltLocusPref
7,STM,15,0.6,-0.0103,malAltLocusPref
7,STH,15,0.6,NaN,malAltLocusPref
7,STL,16,0.6,-0.0208,malAltLocusPref
7,STM,16,0.6,0,malAltLocusPref
7,STH,16,0.6,NaN,malAltLocusPref
7,STL,17,0.6,-0.0538,malAltLocusPref
7,STM,17,0.6,0,malAltLocusPref
7,STH,17,0.6,NaN,malAltLocusPref
7,STL,18,0.6,-0.0889,malAltLocusPref
7,STM,18,0.6,0,malAltLocusPref
7,STH,18,0.6,NaN,malAltLocusPref
