replicate,pop,gen,prefS,H0,selModel
9,STM,2,0.91,0.7,malAltLocusPref
9,STH,2,0.91,0.66,malAltLocusPref
9,STL,3,0.91,0.44,malAltLocusPref
9,STM,3,0.91,0.38,malAltLocusPref
9,STH,3,0.91,0.6,malAltLocusPref
9,STL,4,0.91,0.36,malAltLocusPref
9,STM,4,0.91,0.4,malAltLocusPref
9,STH,4,0.91,0.5,malAltLocusPref
9,STL,5,0.91,0.44,malAltLocusPref
9,STM,5,0.91,0.36,malAltLocusPref
9,STH,5,0.91,0.28,malAltLocusPref
9,STL,6,0.91,0.34,malAltLocusPref
9,STM,6,0.91,0.38,malAltLocusPref
9,STH,6,0.91,0.22,malAltLocusPref
9,STL,7,0.91,0.46,malAltLocusPref
9,STM,7,0.91,0.32,malAltLocusPref
9,STH,7,0.91,0.2,malAltLocusPref
9,STL,8,0.91,0.36,malAltLocusPref
9,STM,8,0.91,0.3,malAltLocusPref
9,STH,8,0.91,0.26,malAltLocusPref
9,STL,9,0.91,0.4,malAltLocusPref
9,STM,9,0.91,0.3,malAltLocusPref
9,STH,9,0.91,0.16,malAltLocusPref
9,STL,10,0.91,0.34,malAltLocusPref
9,STM,10,0.91,0.34,malAltLocusPref
9,STH,10,0.91,0.14,malAltLocusPref
9,STL,11,0.91,0.26,malAltLocusPref
9,STM,11,0.91,0.16,malAltLocusPref
9,STH,11,0.91,0.14,malAltLocusPref
9,STL,12,0.91,0.22,malAltLocusPref
9,STM,12,0.91,0.14,malAltLocusPref
9,STH,12,0.91,0.16,malAltLocusPref
9,STL,13,0.91,0.2,malAltLocusPref
9,STM,13,0.91,0.04,malAltLocusPref
9,STH,13,0.91,0.22,malAltLocusPref
9,STL,14,0.91,0.3,malAltLocusPref
9,STM,14,0.91,0.06,malAltLocusPref
9,STH,14,0.91,0.22,malAltLocusPref
9,STL,15,0.91,0.24,malAltLocusPref
9,STM,15,0.91,0.02,malAltLocusPref
9,STH,15,0.91,0.14,malAltLocusPref
9,STL,16,0.91,0.16,malAltLocusPref
9,STM,16,0.91,0.04,malAltLocusPref
9,STH,16,0.91,0.2,malAltLocusPref
9,STL,17,0.91,0.12,malAltLocusPref
9,STM,17,0.91,0.06,malAltLocusPref
9,STH,17,0.91,0.22,malAltLocusPref
9,STL,18,0.91,0.1,malAltLocusPref
9,STM,18,0.91,0.08,malAltLocusPref
9,STH,18,0.91,0.28,malAltLocusPref
9,STL,19,0.91,0.08,malAltLocusPref
9,STM,19,0.91,0.1,malAltLocusPref
9,STH,19,0.91,0.32,malAltLocusPref
9,STL,20,0.91,0.16,malAltLocusPref
9,STM,20,0.91,0.08,malAltLocusPref
9,STH,20,0.91,0.32,malAltLocusPref
10,STL,1,0.91,1,malAltLocusPref
10,STM,1,0.91,1,malAltLocusPref
10,STH,1,0.91,1,malAltLocusPref
10,STL,2,0.91,0.58,malAltLocusPref
10,STM,2,0.91,0.58,malAltLocusPref
10,STH,2,0.91,0.62,malAltLocusPref
10,STL,3,0.91,0.58,malAltLocusPref
10,STM,3,0.91,0.42,malAltLocusPref
10,STH,3,0.91,0.52,malAltLocusPref
10,STL,4,0.91,0.42,malAltLocusPref
10,STM,4,0.91,0.4,malAltLocusPref
10,STH,4,0.91,0.28,malAltLocusPref
10,STL,5,0.91,0.42,malAltLocusPref
10,STM,5,0.91,0.34,malAltLocusPref
10,STH,5,0.91,0.36,malAltLocusPref
10,STL,6,0.91,0.3,malAltLocusPref
10,STM,6,0.91,0.28,malAltLocusPref
10,STH,6,0.91,0.24,malAltLocusPref
10,STL,7,0.91,0.3,malAltLocusPref
10,STM,7,0.91,0.16,malAltLocusPref
10,STH,7,0.91,0.1,malAltLocusPref
10,STL,8,0.91,0.18,malAltLocusPref
10,STM,8,0.91,0.1,malAltLocusPref
10,STH,8,0.91,0.1,malAltLocusPref
10,STL,9,0.91,0.12,malAltLocusPref
10,STM,9,0.91,0.02,malAltLocusPref
10,STH,9,0.91,0.1,malAltLocusPref
10,STL,10,0.91,0.14,malAltLocusPref
10,STM,10,0.91,0,malAltLocusPref
10,STH,10,0.91,0.14,malAltLocusPref
10,STL,11,0.91,0.12,malAltLocusPref
10,STM,11,0.91,0,malAltLocusPref
10,STH,11,0.91,0.16,malAltLocusPref
10,STL,12,0.91,0.04,malAltLocusPref
10,STM,12,0.91,0,malAltLocusPref
10,STH,12,0.91,0.1,malAltLocusPref
10,STL,13,0.91,0.08,malAltLocusPref
10,STM,13,0.91,0,malAltLocusPref
10,STH,13,0.91,0.06,malAltLocusPref
10,STL,14,0.91,0.08,malAltLocusPref
10,STM,14,0.91,0,malAltLocusPref
10,STH,14,0.91,0.08,malAltLocusPref
10,STL,15,0.91,0.08,malAltLocusPref
10,STM,15,0.91,0,malAltLocusPref
10,STH,15,0.91,0.08,malAltLocusPref
